WL/LOA @ T/Dd = 0.12,WL/LOA @ T/Dd = 0.25,WL/LOA @ T/Dd = 0.33,WL/LOA @ T/Dd = 0.38,WL/LOA @ T/Dd = 0.50,WL/LOA @ T/Dd = 0.62,WL/LOA @ T/Dd = 0.67,WL/LOA @ T/Dd = 0.75,WL/LOA @ T/Dd = 0.88,WL/LOA @ T/Dd = 1.0
0.962957575883787,1.00368429936362,1.01759942267889,1.02207418911286,0.901468595825086,0.927763239073667,0.936841179500878,0.949226818897824,0.96715466213777,0.987200824833018
0.849142283572207,0.973332519268522,0.968576641043655,0.962617761348824,0.946500196434725,0.920247763527365,0.910285345797015,0.895539759569975,0.874713172572525,0.858933675367723
0.642062634189818,0.857423297983042,0.880154663857994,0.893395642183749,0.923029611142059,0.950461330864366,0.961398297422807,0.97829825928004,0.943441110612044,0.89417768386818
0.958426091425876,0.99225888381881,0.992873441731677,0.98238232694053,0.954041393761664,0.921236096799107,0.906249615697995,0.880659114569882,0.834842705400076,0.787900256455834
0.942057097155632,0.861711951522022,0.859213820304428,0.857240522970339,0.851590224169071,0.845000863006793,0.84204511086076,0.837105385350912,0.724287024512199,0.570435107771918
1.10853953288071,1.01854132576521,0.994474456966781,0.99793070994595,1.00249368665299,1.00196875544031,1.00028281585539,0.985753264533415,0.947815782828649,0.907999434191794
1.03654758731568,0.921753256529101,0.935284479270166,0.943173967056752,0.960573044185452,0.964808158790318,0.954177495471499,0.936687792043468,0.907005338413371,0.878219682799274
0.853684652317154,0.943091326195362,0.929336304635848,0.896656816585851,0.826102653675857,0.766668408521153,0.745186059877526,0.714829827903798,0.676041706318694,0.651820534055743
0.544845939623882,0.671784724033645,0.733321563548724,0.768021613788723,0.837763029103435,0.896648286062617,0.920296650846663,0.939310144280874,0.966716735823335,0.992507459372033
0.947048161271821,0.965895336742996,0.970381827206768,0.970789313755031,0.964245738728016,0.947083515122861,0.93679861247786,0.916508256259308,0.873470833439467,0.822682889336874
0.969151481966463,0.986714425643802,0.992852955590559,0.994532643805778,0.994930734358819,0.990199656210468,0.986714556497203,0.979286197147143,0.962353088705102,0.941379643002346
0.92609815625075,0.960319291203657,0.971684706122471,0.97547530951565,0.974745688840009,0.958833492589697,0.940437286064522,0.906695325694033,0.840556061525186,0.767077423647568
0.863076075429721,0.876799490708796,0.860510006744994,0.854099661545424,0.851062173766989,0.842323064778193,0.842621536283721,0.850026147959091,0.880242167256196,0.928115773337729
0.826198204369246,0.838972391105873,0.890185070123395,0.911763427264103,0.958361177594158,0.989166858173819,0.972100671365496,0.944689858868747,0.896322503245692,0.84829508461778
0.86139096205738,0.887712600314944,0.900472888957306,0.907668328783241,0.918702136598283,0.922342003757845,0.922774026645459,0.928040272244922,0.952662089951651,0.972107213049262
0.872098009855273,0.919784443521294,0.942901683194171,0.955937281584122,0.948873658123557,0.898402428602967,0.877295244795923,0.843446121845062,0.788270560705528,0.754333651275642
0.959724711922148,0.960958309645659,0.950033154788125,0.935899664048116,0.931165045589406,0.930753367912129,0.926172229086169,0.912494935962478,0.873607223255821,0.819400860558842
0.827456576292406,0.969485610149905,0.93693331200046,0.916093702659613,0.864981245603166,0.798227446230771,0.767419969097153,0.715611894214392,0.624818979923851,0.533752122110545
0.936733806353993,0.876933175675055,0.913268028201044,0.934884750711821,0.981794788225129,0.990705398403057,0.971620876856107,0.938644617112836,0.878650503701129,0.816229903047583
1.17361301950905,1.14792858008309,1.12574086281344,1.10864520761136,1.04947076887728,0.922389222355305,0.909831793417656,0.886409114891342,0.839603932692633,0.786791094626298
0.872117727879818,0.907096081881444,0.923340542261015,0.932094180133312,0.951425001235894,0.969032641961242,0.9759834713324,0.986718493440561,0.987554632365908,0.97366426830456
0.535640251002984,0.862369579006664,0.896057432166482,0.915053711520216,0.954419369807994,0.967086677567905,0.966065437668318,0.956865276362362,0.880545432930835,0.785393244167249
0.740266026792044,0.781024730619665,0.804050289894937,0.820107445711233,0.857481079596055,0.893659775912525,0.90846677725893,0.931890095417301,0.969363804381577,0.977665403792858
0.596112966794401,0.714205393425453,0.771453967607936,0.803735942866935,0.873447843559499,0.922929674482827,0.928538528566181,0.930538787155085,0.901918456295494,0.796287837033659
0.866831285884281,0.873385841282003,0.876563336540204,0.878355097471236,0.882224346350484,0.893927580588479,0.893186252704689,0.883966169688519,0.86598938310528,0.905512010084998
0.818129810527242,0.94735718785082,0.930493332002909,0.921075763593304,0.901996025026393,0.887889122623449,0.883478923962281,0.878218352496956,0.874383758146228,0.876024170262508
0.933298998813707,0.954540935817443,0.964838525673161,0.97064524299662,0.983184657003712,0.986902006865919,0.985913702817159,0.984315004284876,0.984387182048619,0.989074365034008
0.67880484612611,0.727985324876403,0.757611131969359,0.775982300738107,0.819751358174219,0.863189986630828,0.881215457425657,0.907868410260384,0.953989988674839,1
0.792354997946988,0.84120833284766,0.860680374017004,0.872193817067401,0.899027722056492,0.925907726820861,0.937344640685441,0.956089108623387,0.9869514129604,0.990230381550472
0.674124519351708,0.722078480202063,0.755736683496067,0.776163427943835,0.823274306116307,0.867684042873951,0.885390887980399,0.912746427973138,0.954638723495201,0.990494845772558
0.795409464670009,0.816536073204301,0.856872185295139,0.879617362764908,0.928734839464951,0.972233754611088,0.989100737935187,0.98124754493776,0.940284129686344,0.883717785271308
0.855430579419968,0.778522553165144,0.790224908283568,0.79680027874905,0.818938532431822,0.852454191430763,0.868271731196727,0.895846605556067,0.946606154566215,1
0.974890265925287,0.945589270394699,0.927003140518996,0.915260981774493,0.886800519871754,0.858053241378785,0.846011012393654,0.826679146933733,0.795123446495983,0.731054274633167
0.750408373355594,0.773905224786111,0.785296012376652,0.791719185038175,0.802741724917173,0.823672578604886,0.842600582865625,0.875578657033208,0.936237854350337,1
0.932193687737584,0.849977599629664,0.813031522467042,0.795475871473718,0.771047724371835,0.771924019832596,0.779816199689826,0.801694170497706,0.860423012554559,0.937307501665032
0.841627329705181,0.857476179067494,0.86495278551783,0.87696771044262,0.900234553964985,0.883935322937458,0.896483137198872,0.914743774407677,0.939650662647158,0.957403562533242
0.908160089596045,0.950291342147317,0.964310463068941,0.969748539282133,0.96933619069413,0.993746186850977,0.963648135359806,0.953801237981493,0.961945491025588,0.948430113852212
0.823306484446544,0.890915554253398,0.923690792052543,0.93890496623279,0.925990821145136,0.910120195076312,0.902845705976188,0.882195522638574,0.837510362097564,0.785069970794385
0.776504022384821,0.810545884956961,0.817798367568465,0.805805417678248,0.736612811538627,0.73626092874768,0.737174180692589,0.749448076903142,0.797776477629374,0.873577769930603
0.730607799913676,0.813981790475937,0.854399537270592,0.877190737872671,0.888447262542463,0.886256984429644,0.887095786755509,0.890580782164487,0.901869042884012,0.918470451877785
0.820783286396233,0.864723180646731,0.886024396899653,0.898035990247643,0.923974682930249,0.946946278533056,0.95445795455017,0.949384935529786,0.951158758351145,0.95977444085713
0.806552763211199,0.917432399179226,0.971184245631485,0.996186072923348,0.98042567535021,0.937713953245833,0.916385504194571,0.877938604416769,0.80411876637641,0.723511854447474
0.759889063415893,0.913137854109967,0.946855742165934,0.964451012058498,0.997060577155,0.959357714294936,0.93782616121774,0.900069878932741,0.830038202145721,0.755857623491881
0.668227514843455,0.760697493106152,0.805524770641891,0.830802467252839,0.875901911908572,0.902469832293093,0.91413920211204,0.933543581012645,0.967000838100636,1
0.609842838460335,0.739254843506152,0.774935420873388,0.775252823197817,0.786118073625636,0.811260339531446,0.825952512368144,0.854620428303643,0.918860638247748,1
0.819388512231421,0.8798731733367,0.891664077653648,0.898312861035232,0.912670688159399,0.925386114514904,0.930316601680127,0.937837185707521,0.959995213995215,1
0.834932925214374,0.912510198182626,0.924129177631027,0.948925148417354,0.918859326419393,0.886571357148787,0.87262066917834,0.842492462055563,0.783131285927994,0.724092641627993
0.952077259823734,0.97688708688999,0.988914310452544,0.995696353277279,1.0041590036779,0.975116097507419,0.954622859367188,0.911569024221086,0.814661825039125,0.695599446596934
0.883466272106192,0.998083401153113,1.0060299210167,1.00847615450917,0.997680793849987,0.929984873257523,0.898739632687557,0.845029422752832,0.747991040924104,0.647692654747259
0.76589614799646,0.753092958942703,0.75890799047923,0.760540609460778,0.762188555880503,0.775404962676463,0.802942233401631,0.848271743037557,0.925265621944539,1
0.909396874169865,0.935266365207863,0.947807300490113,0.954879022566003,0.970150177117945,0.976275176142758,0.97424491076359,0.97073550372865,0.964458714203851,0.943724919512297
0.929765264465387,0.914121634272194,0.927110797010324,0.934435265757273,0.950252210179961,0.964259842142271,0.969691389773464,0.977976252312705,0.99054705024327,0.975439030226038
0.924573696018568,0.93862104049539,0.945430850835908,0.949270839241805,0.957563164155621,0.964906922663182,0.96777863721418,0.973626764295933,0.959997674415717,0.934277510564042
0.966015683240696,0.975453783683255,0.980029152611779,0.982609161649544,0.988180605982751,0.993114729680364,0.995027967484304,0.997946272607283,0.958824818280669,0.868253521399615
0.888010003118027,0.923990346515377,0.941871872810525,0.951878117606085,0.972845123209257,0.990088214142937,0.996283992807549,0.970851527395778,0.915849704895427,0.862809769211738
0.556386545064747,0.628116573572159,0.661286819419696,0.679743366282681,0.71853806693074,0.78496657905459,0.813069097616201,0.857246355531113,0.926969123710725,0.989059068039026
0.683420647480537,0.758854611520776,0.796995669612878,0.817630320291733,0.857099387024731,0.882374437433607,0.888716502230533,0.893738188899681,0.888443685096473,0.868771017145627
0.817203136775232,0.878965803599981,0.902335607815791,0.894152586295527,0.871993624579606,0.847246972894511,0.836356683661571,0.80964307722506,0.772103334325717,0.745142464044769
0.820844622504979,0.97802636375902,0.996665520969406,0.993208762198426,0.981706790007121,0.96567905149918,0.957665097478809,0.943208466542984,0.91542639195129,0.885067060107333
0.972638499405214,0.997974573417541,1.02843536849094,1.04355790009883,1.05949763360694,1.04670226302135,1.03289009529453,0.98973076000518,0.889216910514934,0.766503713355638
0.687956405129644,0.738161432666471,0.76249966284016,0.754800712462338,0.745312521891508,0.758108635385408,0.768300781935988,0.795071067956615,0.866037768031844,0.961726793696573
1.12793515680149,0.981530753206319,0.989659058609165,0.994242535459565,0.999808155620011,0.99641632430379,0.992621802712345,0.983641582847611,0.961421387615974,0.910538816886322
0.819344083319098,0.876090159997434,0.901155418662709,0.913501227562091,0.933968664447114,0.944131392106989,0.944938020392129,0.942034560664746,0.926307018025777,0.899691021983245
0.893230475759961,0.92132827730245,0.934949426309536,0.942630268072131,0.959216791197412,0.973905971773294,0.979601794674633,0.984773728972277,0.929631928824146,0.872239319558431
0.967237174617002,0.991351200319052,0.988507244301351,0.963420494925657,1.00714885575952,1.01861934947083,1.00047822143109,0.966941438491845,0.900602848766927,0.826354790725639
0.779164093569824,0.837006786505711,0.865891940409803,0.885405571747667,0.920999393608948,0.94186087616064,0.944988132872214,0.945017568562802,0.933970254085692,0.911580263277905
0.706420017985956,0.791590880350875,0.83287964115196,0.856161987787221,0.906439427379836,0.950999228182735,0.968263456267936,0.987693620326596,0.981221375499336,0.974153825454251
0.838855625053719,0.830500297630207,0.918440130477548,0.928055416717604,0.920040938028654,0.91115402511884,0.90792748323487,0.910274926949577,0.912273869694377,0.912123824215291
0.64427965155355,0.643479699940925,0.647959818199385,0.659980392083316,0.698207900439467,0.749675123197571,0.775027353944579,0.820371931118275,0.906607014969048,1
0.875927287933905,0.822437700903285,0.861337804574775,0.878821166893275,0.905073070014586,0.92815296386668,0.937059615927288,0.95059915171322,0.967842895220375,0.992076550085533
0.995158904065531,0.971825654723151,0.961592925330794,0.956806296514798,0.948845657759326,0.94800370824386,0.94977969008828,0.955223456225504,0.97090033856215,0.992877639140652
0.559774332685434,0.700538719002474,0.765559821262491,0.790536819092755,0.850576313423063,0.894718968089517,0.899454981640116,0.910182467346796,0.935883024687673,0.968692762307298
0.83861287653196,0.880173279936594,0.901429634664918,0.912855034405143,0.935079207386939,0.949966740752629,0.954004551990524,0.957815707887562,0.957054313250815,0.948709154498835
0.971018274728388,0.955956865228078,0.961175230672478,0.964239816928329,0.971157812666672,0.977627006404574,0.980222051532545,0.984273510700989,0.990635844218452,1
0.825499622244295,0.770613019887099,0.777741640869625,0.781761408904369,0.790441971035877,0.798129563620267,0.789912534829584,0.775010833620792,0.810032479819932,0.910723785878232
0.958234229756753,0.971989025655651,0.953090462200591,0.94102236946528,0.911253961093099,0.880349102169246,0.867136666864543,0.845586385455581,0.809489917747244,0.774986298743095
0.796370484299407,0.851441033618255,0.878137898772992,0.893192012271873,0.925700861839491,0.952603170562028,0.962906141948447,0.975221390335625,0.986994077661033,1
1.12517570656335,1.02691088667075,0.975948325641335,0.977392752802142,0.981333999247657,0.986139499399575,0.988433830261851,0.984023039400049,0.972839541957759,0.963956497004197
0.906484013321502,0.957016796244225,0.981513963519735,0.99419978023737,0.970832216784728,0.943870882206806,0.930721730920838,0.907350663766229,0.863250063760205,0.815813668282354
0.710249463154922,0.838100733474009,0.874340071468903,0.887369286098445,0.910020823093272,0.93149078518531,0.940172139166946,0.953797418841276,0.975355908524581,1
0.969458807657275,0.977815631078305,0.982074660413669,0.984536130306805,0.989998808789824,0.995004635732196,0.993859484559339,0.989238277293226,0.978435309239625,0.964844101095455
0.923330700950873,0.969847091163054,0.935897565822278,0.948838224972688,0.975240022787495,0.996180270930761,0.983762037803686,0.955756217744798,0.907881270145731,0.86108957125937
1.15049174639637,1.12327211991908,1.07908257687956,1.01331556177417,0.975781266944722,0.913660634167341,0.887750837808048,0.842693195652286,0.758084172127045,0.673752514054164
0.800902454454521,0.818663393876002,0.827273504029035,0.832128671058983,0.839867247289819,0.85577171526462,0.863839366016256,0.878510455053327,0.906978450304014,0.938341737750191
0.868894487527894,0.885288986529191,0.891660850816499,0.894800171096751,0.90046325159875,0.904204556009461,0.905333294952068,0.906708450943208,0.907995522962658,0.911404582675769
0.802488143910279,0.875679717252498,0.911161515052075,0.931169418783762,0.974375895513071,0.984394322079524,0.957956828030699,0.906388936573246,0.798262872884138,0.671719868961502
0.90692458189046,0.972659432305177,0.980467832166138,0.983631097769217,0.990222135536077,0.991223569101699,0.988463335011942,0.983676880819626,0.974927433679262,0.965783483486123
0.849463138353454,0.881258563798416,0.865959362995426,0.859780800545966,0.855694123919835,0.866886839411363,0.87608178758706,0.896353069917583,0.923262084576634,0.964121213821555
0.951066316465078,0.895500248272911,0.906462264976924,0.912643651187144,0.929278499520172,0.947461689284753,0.954917387175346,0.96672567947843,0.985648414152801,0.981010029045267
0.830596066173345,0.842317325066386,0.85164970661108,0.8583903960948,0.877417620205424,0.900467765750916,0.911259313623911,0.929978511849962,0.964210603244095,1
0.835991265154907,0.810637204880114,0.799534073670889,0.796390547463813,0.800759467381178,0.821947280683505,0.83573944573212,0.863880399087807,0.925552357645293,1
0.720012603883978,0.760682823560326,0.780398780457133,0.791516428381364,0.810910525550703,0.804793910850962,0.804161770031095,0.805495175994477,0.81381714278229,0.828262894649411
0.735296965459612,0.831351083292156,0.856496750828823,0.871090092332638,0.903622223002881,0.933595230781828,0.945511192844412,0.964003024025677,0.987347459018093,1
0.936611982281873,0.973548500299359,0.913063082913006,0.897462922140631,0.869980995160415,0.856585665106023,0.855167032799213,0.857994133118939,0.896743472848135,0.987566743562628
0.959391505750186,0.979760992214921,0.989773813036507,0.994935979557893,0.993826587169492,0.989304147427049,0.986412474530568,0.980553308573905,0.96779687942331,0.95246645639307
0.957330185734635,0.915918492761367,0.942215336581112,0.957043883326554,0.966400238170145,0.924802761322722,0.90727079473931,0.879019644131535,0.822965066721266,0.740877100667225
1.06624623255194,0.956776797251675,0.961829965810566,0.964663716871662,0.970446353652215,0.974791297586543,0.976177371823315,0.977875923741012,0.979273257596785,0.979065507518064
0.971977111452713,0.947869430161404,0.934906777456702,0.927704893611309,0.9134723344523,0.88683103379021,0.870699747933858,0.846726418733298,0.812591170227598,0.786379964403884
0.727241706567913,0.839640733314223,0.892802922437499,0.922072404074801,0.969970853334267,0.970700404340121,0.969973083669222,0.967547544399383,0.960293749320348,0.949958055219317
0.629047422343027,0.756969866921492,0.818984219015822,0.853953640620613,0.895251006310248,0.888599572008126,0.883162877056978,0.871203136250898,0.843208356619879,0.807960207486696
0.978978663915115,0.992287995957302,0.982853375612053,0.97519052161782,0.956623451546173,0.937875406354182,0.93002321441811,0.917419136036229,0.895618503118458,0.867495092466716
0.867070521622481,0.901522590787793,0.918224338830736,0.927642334754655,0.947980241137223,0.965991728939232,0.972975806477464,0.983628786420781,0.997377217953446,0.97425541122704
0.867244612932506,0.910670605553838,0.94447586796746,0.959960874140179,0.97973143250335,0.975241860028322,0.966267311207067,0.943255364720178,0.883222906166093,0.785164787577485
0.590322023636294,0.732873096438585,0.800598105789999,0.825495406144985,0.878107408200972,0.923105461231097,0.94007727679794,0.965384739181933,0.968269615429589,0.956006610698907
0.678367460082628,0.69271445260059,0.699467088200775,0.703861023206478,0.716222939393099,0.732331335598063,0.740373890537343,0.755026868138089,0.82670832103051,0.920353438307027
0.837189687030258,0.904434190455807,0.937032793306141,0.95541485793406,0.993777254245133,0.970166013762016,0.95601004564101,0.934067971443583,0.900269222212744,0.871111169450188
0.962348227002948,0.967666012507316,0.898306925096687,0.902299490416358,0.91245739696525,0.923790842130038,0.931482798608373,0.946604407177171,0.973208990229196,1
0.889235839298299,0.905627739458215,0.913574146403385,0.918485952431873,0.92750932602098,0.931957321586147,0.932505448870163,0.944515512006393,0.963718757048314,0.97733854898067
0.927198066395999,0.958631819955304,0.972014175537316,0.978400477153268,0.989555446946968,0.966935324877817,0.95448181868472,0.932063027300467,0.889087889928399,0.842226662713901
0.587288952418874,0.695897445496595,0.748548574297871,0.777896514521681,0.836819888523352,0.890204525447528,0.911172425251388,0.943410259598554,0.983891783740612,0.978482502455461
0.664598531513462,0.807281933174086,0.785404904218911,0.776921134794685,0.77295383690474,0.766312986851529,0.769368617073001,0.782747102057046,0.826772016309053,0.891899273588852
0.862297861927608,0.897114006709705,0.909282131253644,0.9135849449891,0.913911421867949,0.900457936779359,0.89084966456275,0.881121844032361,0.857494004944038,0.822269476182764
0.979766852141096,0.988856029430182,0.992960880114572,0.994990129388847,0.998228811741032,0.999212122057666,0.998965312499372,0.995787936039322,0.98767136946177,0.977963104447962
0.840691471608036,0.871363529604827,0.886232596757763,0.894617124880116,0.912723229614973,0.922757868575534,0.915901356962718,0.902379676550777,0.886699716720914,0.856947783749775
0.788511976582495,0.828548588109398,0.847957429556547,0.858901904800387,0.883630727637551,0.911954725012331,0.922427179800091,0.938623297420298,0.963472487197585,0.984795364183709
0.853438086098214,0.894037678073932,0.913719504212492,0.924817923568644,0.948784621776897,0.96003057927292,0.955517873982594,0.942635400912492,0.910864672501137,0.866006192793266
0.836470706138708,0.921443375187934,0.962636069515886,0.978424630295907,0.986402473795033,0.971222920504844,0.957996573480573,0.928693069303975,0.859755062747192,0.772691614640042
0.961351233046688,0.962798419895163,0.96124672259279,0.959722950049487,0.943466937516713,0.925003435220377,0.916882607329501,0.903365976808295,0.880027774234852,0.856975281775318
0.83492089904127,0.85073257353177,0.858395518690239,0.86253258814719,0.87060657390741,0.876240346442575,0.884670139396361,0.912287078191117,0.955303295830346,0.992965180351998
0.610522955647727,0.619295151011814,0.69562887313519,0.711602948926829,0.754141496306303,0.802731343557305,0.82478608170263,0.862303005010589,0.929547543490191,1
0.883332865552977,0.846468043827804,0.832545031182599,0.827572106514186,0.827780990182603,0.845543806956234,0.846072196844722,0.824287211186822,0.806562546894562,0.809625425352066
0.672489062998656,0.734613906236613,0.76473059374917,0.781713124851331,0.819424831174005,0.859093338145417,0.87705200642469,0.906152511576582,0.954403251699176,1
0.786148942654884,0.831746119453179,0.863022450326516,0.880658880824555,0.897728094594714,0.889030170154908,0.880711913512756,0.865358194645276,0.864604205448392,0.847678634920291
0.701379292432248,0.845587968404889,0.915497955762406,0.929516101355456,0.944689050426157,0.959055923875519,0.964861701584912,0.973970236873309,0.988374155267775,0.989209236866441
0.697116139969726,0.733323046164748,0.727186795833076,0.725685411071027,0.729850412669259,0.745394999760835,0.755308991879345,0.79001996609683,0.892449236548483,1
0.875053574692142,0.922090153988245,0.926875514264119,0.93088242300114,0.920784275066082,0.901398343547611,0.896079135999477,0.890943220951416,0.891456253699322,0.90166487151168
0.926277032693234,0.989013166756138,0.994673397597829,0.993523815084156,0.986815998550429,0.978906097382164,0.975255523305333,0.968980518664376,0.957644160062999,0.945927657552034
0.742587660808858,0.800101619059257,0.827983103406038,0.843705231053614,0.873552474780207,0.902230047015918,0.914070062501032,0.932904939851133,0.963271557321171,1
0.954060054987734,0.915579360614065,0.91957733828607,0.92183176157222,0.926700114121466,0.931774013621148,0.935964590701304,0.945692245364216,0.947468208862868,0.919349695917198
0.816958841005211,0.850580542586731,0.866879537754163,0.876070390970069,0.89591773100347,0.913494719343628,0.92031030757749,0.930706278712563,0.965735094112864,0.991304601901309
0.816291540477747,0.963800735879745,0.969072261552247,0.972044831978851,0.947458529351221,0.91924487767759,0.907105730382417,0.889273222822049,0.864469484330218,0.8461606337375
0.998919798862751,0.951289997794242,0.96933066942401,0.979503638908004,0.972100442154329,0.910332404379142,0.884567617440794,0.843315808833131,0.77621970802338,0.716302155128389
0.866650026403225,0.92653267831721,0.955562397883045,0.971891557062651,0.994994999731405,0.993571440122445,0.985833132736997,0.946222290312779,0.831917287218678,0.702224850339078
0.789438454774807,0.789774112426057,0.817497274576881,0.836269178577186,0.878519864577287,0.917893071986319,0.933654528989465,0.958227783404131,0.944235742833522,0.905190314181244
0.785908728610953,0.834534424576007,0.858107042934326,0.871399432747399,0.900103916872027,0.905542836840742,0.907027511111935,0.909511536809884,0.916901151882069,0.927391966684975
0.839970717313528,0.879100149299537,0.901006965901762,0.913977873625502,0.940769219245742,0.961435153689413,0.968238112658969,0.976910892974276,0.985197781642193,0.986466580693396
0.802184533607271,0.815921037199182,0.819369921070433,0.820390390545155,0.820320141129753,0.817662536815717,0.815976090995645,0.812697739617613,0.806094685986572,0.828199776257068
0.774828955331949,0.85824149382138,0.897582678278452,0.919335440759998,0.943256256891957,0.953383495127637,0.957150902090582,0.961409705392558,0.963686510181584,0.960685153528942
0.821012602191606,0.876632965800112,0.903596434966882,0.91880089488856,0.949938106718517,0.973283687303754,0.981006228360106,0.991072496064185,0.96527630768543,0.935803463894967
0.90063467160695,0.945927795862763,0.966330941671872,0.976322515321506,0.991792811419998,0.995392764173407,0.993416571084232,0.986020425603867,0.96017676301742,0.923649792551957
0.904739945665012,0.934722964486161,0.946242365615593,0.952785545524858,0.966428947422287,0.977163789482341,0.980778211222027,0.985510972730916,0.990444637837015,0.991969040412046
0.859126426273574,0.810764060165976,0.823152816917798,0.829226755349001,0.839500322010463,0.844566172490075,0.845305226979248,0.858977845643773,0.884302773448554,0.904669108579288
0.734093351448889,0.811469912777943,0.847253941489402,0.866101379378997,0.918221575636219,0.958193358820782,0.949234361529586,0.934268620650539,0.908292010537613,0.882492413087797
0.808362708181672,0.841814887773284,0.857093439798883,0.865125034856351,0.882888739353319,0.907622798284817,0.916937310060625,0.930627587776263,0.949690318609326,0.963787816900452
0.611682380096267,0.691166134560202,0.733094170277956,0.757714826783287,0.813287798010814,0.86524926263933,0.88609153037492,0.918629520150301,0.96972303603821,0.979711934171412
0.830917078404972,0.893413702845086,0.922219020926281,0.937356800988562,0.96582636728068,0.984250260996665,0.98850310206569,0.981385589130129,0.962959592796191,0.938412477703707
0.854441875650537,0.895862701203767,0.915942579021787,0.927265445911191,0.951716813416481,0.973371183887121,0.981767805212694,0.993139677917757,0.984952286678455,0.955394105532257
0.949787105977747,0.987405616568584,0.98128998658687,0.975338292525912,0.960832210757685,0.946098123106465,0.939907886966761,0.929952394535055,0.913662298245752,0.89188529785595
0.704943371526957,0.766745037366462,0.796705041087786,0.813328328528501,0.851352680327859,0.885794014365282,0.899087082333082,0.919062123556418,0.94812516329084,0.971220274415471
0.642767951614273,0.608586898943776,0.604595204505852,0.640786801133897,0.68540081123663,0.742847448969597,0.770149467418575,0.81795099831261,0.906439027126549,1
0.802314040751047,0.798856385472666,0.79787008475126,0.797847172319966,0.799852679276895,0.804950903843233,0.808022926218995,0.814122141757329,0.888588869022152,0.998063425103939
0.971606105149781,0.996341607507289,1.00708593295239,1.01181997896531,0.982818724387025,0.964935447641345,0.957012388812333,0.941762179660466,0.916844179655774,0.893693047637256
0.875287869500072,0.933080882570893,0.959178315167362,0.96060622895573,0.962871093645208,0.96394247637659,0.964121757180049,0.964141050370269,0.961573298910229,0.951831094771433
0.739003266079805,0.782772336985485,0.803990702026066,0.815955569842282,0.841793349001253,0.87834748073103,0.895781380715787,0.9231303058832,0.966372945871389,0.992035138858825
