Area_WP/LOA^2 @ T/Dd = 0.12,Area_WP/LOA^2 @ T/Dd = 0.25,Area_WP/LOA^2 @ T/Dd = 0.33,Area_WP/LOA^2 @ T/Dd = 0.38,Area_WP/LOA^2 @ T/Dd = 0.50,Area_WP/LOA^2 @ T/Dd = 0.62,Area_WP/LOA^2 @ T/Dd = 0.67,Area_WP/LOA^2 @ T/Dd = 0.75,Area_WP/LOA^2 @ T/Dd = 0.88,Area_WP/LOA^2 @ T/Dd = 1.0
0.124491830289719,0.156574630225195,0.166140235921536,0.171203593612836,0.182127028029314,0.189428494401715,0.191991347905546,0.197147123031897,0.210404056106067,0.23376283452056
0.0885274330621829,0.148971225588918,0.20764501908804,0.23891910973991,0.3015407500954,0.333315698046348,0.322813612410237,0.291386211578216,0.239067367978214,0.204245878229569
0.0554014396164302,0.101133544938401,0.125033635265285,0.135223394610149,0.153238050471336,0.16604750999473,0.170442436026615,0.176910758646678,0.189297766228168,0.199143059983401
0.114679281970868,0.159490055009384,0.17501934361757,0.181248254877358,0.185996590982073,0.184612689837512,0.182726629287223,0.17938333681384,0.172987304475445,0.16795056901935
0.0669909430330455,0.119578264955469,0.154452365214822,0.172424858752859,0.184181385875372,0.185522416742968,0.185539126514252,0.185045369360673,0.183328647359136,0.180830861706691
0.15765375714972,0.218677072246515,0.233295403753807,0.23692145101776,0.227526347968011,0.206182588311862,0.19623326888255,0.179705447203341,0.151423416796781,0.123903013350922
0.0966712461862923,0.139112400456396,0.159364590571396,0.168358012150017,0.187810127331818,0.215904616586414,0.214085760311682,0.208501385664696,0.198157187957438,0.19240325236555
0.0756741236118512,0.111168975096601,0.133851696757618,0.149574835791819,0.188339998060243,0.219128413156713,0.224725880739162,0.223923204665168,0.21442080566079,0.207226306723125
0.137458367978742,0.168489659554604,0.179294866451092,0.183938664828878,0.189948428920945,0.18922281720105,0.186801995497215,0.179775005964929,0.150868697729142,0.110908835503431
0.0562231798992058,0.104069796653263,0.118723599620215,0.128227121130196,0.15200017944274,0.173985544253282,0.182651676747982,0.195769347124329,0.228278351567082,0.240970486814664
0.115840034551957,0.144731259409547,0.156160867257989,0.162521662923058,0.174501599124074,0.181845931631762,0.183419029266762,0.18395132010412,0.182611213645892,0.175117585741485
0.0456909274132399,0.0685809430128548,0.0778945426979649,0.0833098633411079,0.0952402207184093,0.103726309869439,0.104832110191692,0.106222627704118,0.109578079669611,0.100904775276689
0.173190907124467,0.19185956733686,0.204735187418827,0.21235501595458,0.225852689434711,0.232080837554798,0.229086974868549,0.218535921637379,0.201056255449982,0.204972028227399
0.0576507909284782,0.126547380996693,0.165644922227239,0.188324429244622,0.235472960094774,0.255677028567382,0.256859216018659,0.253662297633541,0.235795263151742,0.181997247805616
0.0659663968787352,0.127560341359459,0.145315618189944,0.151754718934756,0.156005956711181,0.145192148557359,0.139550182963995,0.132133447108399,0.13214058634104,0.111552364462382
0.00687556326907391,0.0241400218153496,0.0689217801066096,0.107645510561948,0.137005345521776,0.152717918081788,0.156899441135043,0.160688975038835,0.160058287058936,0.149498924967583
0.0658038425341696,0.112583445492862,0.126954376494272,0.133118636166259,0.140029346623192,0.137549235312531,0.135783455236139,0.13245332109372,0.125832268220741,0.124064432976613
0.0172321482085889,0.151888435466294,0.206093067046428,0.219189843170419,0.241272891306308,0.25490561654417,0.258374242448314,0.261404435011943,0.256871717550299,0.247805925027024
0.0674568741037625,0.0988503581815861,0.125332605171458,0.141460421505669,0.171228865512898,0.17708200891131,0.172907623542682,0.152992619395758,0.127502955401906,0.105030172242697
0.0758032945626572,0.093064628029312,0.0989129481571446,0.102063218601963,0.110915369701981,0.123368272667374,0.128596065890363,0.137009184222075,0.149774253883872,0.157772376461969
0.0892371047845805,0.10723564289393,0.112117138914306,0.113291990398293,0.113427272247107,0.112439960723156,0.111843142553359,0.110669782177262,0.108207280018479,0.102478537272342
0.0846597040944978,0.176930604381127,0.207611353277202,0.205955341604918,0.209312880294136,0.203527595310197,0.202616145863124,0.203136869342151,0.217838074341599,0.285941805793101
0.0547693063896877,0.0756094752919409,0.114482232420922,0.127854287356795,0.137737265376375,0.149443987800095,0.155415203506656,0.166271908968017,0.193944808645352,0.208269301352614
0.102410231047019,0.140229888233805,0.155346564559844,0.165739841579991,0.182301139717685,0.182902803362245,0.177619597118072,0.164366227115853,0.13882646467668,0.110996037922216
0.117322575623349,0.129561112806137,0.128019311637485,0.126782302885723,0.119946754444644,0.117903266709632,0.113726146154576,0.106050555614161,0.0928473171335715,0.087234809861663
0.0207240515288365,0.0460558601368097,0.0737357701451993,0.0965482990737849,0.148382734641008,0.15970637017885,0.154452423447654,0.138610688768788,0.107064856300523,0.0725448961433007
0.0824287273989562,0.104403772030585,0.111119649880694,0.108932976187249,0.135962026281745,0.162227864319806,0.170498675565489,0.185380019743887,0.214965988605055,0.249244546334559
0.0872339618304818,0.110536682137993,0.124155237645427,0.132951311001258,0.149574809380675,0.167816271512226,0.179203855304918,0.208083264181084,0.338990437837436,1.06167379278887
0.13940651861472,0.165060877217326,0.175741584955491,0.18118956396365,0.191089390163391,0.196993262883772,0.198104567104429,0.197434701582555,0.19607870588768,0.18790220734136
0.0901560136348808,0.151727675431737,0.183212718119151,0.199748470858667,0.233497495801996,0.236270393904918,0.233676040314364,0.226363169495713,0.208648177742675,0.186755726127534
0.0877651527794105,0.168023489518923,0.204153512871905,0.223352705804052,0.256079466151914,0.264148417587606,0.257884198475496,0.242983806625498,0.208661017372935,0.165758257199104
0.092266052826277,0.100272112572939,0.105517544509489,0.109047010244302,0.123379881596943,0.12769165868146,0.128514667816111,0.127101558572706,0.12228319726163,0.115356666229878
0.0593224712607364,0.0785079528045287,0.0863608178900782,0.0886315584152925,0.0951447824503302,0.103706437638098,0.10808794723931,0.116369413443631,0.135286298818011,0.160939229900413
0.117762799801296,0.212038000127695,0.252600593871419,0.25732984604255,0.237388080699907,0.205977814305483,0.192529289462884,0.170498208928154,0.134987713773018,0.101589915779288
0.108397176732702,0.148501894452266,0.15927877124653,0.166809639343802,0.17594609477209,0.18696010537906,0.190478970901418,0.190167622818911,0.182309896254988,0.174440949779547
0.148555395895005,0.252275354730426,0.273363966962194,0.281948497521207,0.291366204423736,0.27548798573953,0.262431092705245,0.239387306248499,0.195859719383962,0.148733767920575
0.102648722923703,0.171209016341193,0.195842095504603,0.208343937596448,0.231382503322849,0.238356208339979,0.236641265304138,0.229765525822379,0.210116512372453,0.183555731263732
0.0838020404677517,0.130305012549738,0.161126754021117,0.179738627155197,0.200738243888848,0.208302324399004,0.21712549868468,0.226827027306193,0.222624578925655,0.210461812752038
0.157951009654654,0.185691978867772,0.188337318622859,0.189649632233688,0.191923520401326,0.193123613087167,0.193096917552164,0.194049983969078,0.203972365128459,0.249636359181076
0.0738777670674446,0.0929088818588008,0.104793166838648,0.112200848100102,0.129806750594612,0.146925268072036,0.153832458735059,0.164514118682931,0.180595754784386,0.189767464951793
0.00638961002560886,0.0295806708007401,0.0556258069098316,0.0793457346359352,0.157257133376912,0.166974747615712,0.171084824705123,0.177935867716317,0.192738049878397,0.198661702630091
0.166231511483006,0.214766169470436,0.236290686108967,0.247744863386727,0.270239671582124,0.286784102140557,0.292147569258256,0.299083511270853,0.294625716198761,0.269896847808028
0.139129109526754,0.20941550742073,0.21881070616888,0.226513125459254,0.232682500114097,0.215802811151639,0.210362469234804,0.198748287622184,0.184098044576765,0.168641757280962
0.0147977456579438,0.142815444544956,0.151301763851067,0.155458651935362,0.163419756911777,0.191164216426116,0.197423935981137,0.206547487523225,0.219443529853728,0.228909625110453
0.00224531417726078,0.00699240706259545,0.0119367802590694,0.016152814396086,0.0329774008304442,0.0662030610621089,0.0807158283699128,0.0982150469443181,0.114201175068286,0.122606885119963
0.168943715199767,0.213258468088003,0.25300796382935,0.253278805930891,0.248308250818296,0.246869684316346,0.242347609860338,0.233210001371831,0.22088883515656,0.226415430814191
0.0647724068313895,0.143340673392189,0.176521169856063,0.191127555774578,0.220004440271759,0.252418679664798,0.264306355625081,0.282046221416533,0.305708039920555,0.319984772553703
0.136668261809896,0.264720979349279,0.370464464371247,0.437741881249241,0.595377628949844,0.606284826076491,0.553559437320446,0.441782037294241,0.28432124119786,0.190314067430398
0.05716892589812,0.0715423788110483,0.0804140045134663,0.0836592034686943,0.0924675123514126,0.102520931724572,0.108592994531289,0.120999500931361,0.14355658573712,0.17265187097346
0.202623031130817,0.238578149235497,0.25161324769271,0.256801183034114,0.259881521756655,0.249288591563353,0.243015738271003,0.233704084047816,0.222293485254099,0.220330961828525
0.0774622797611506,0.107793914430338,0.121708041992945,0.130056111323956,0.148443924434989,0.166138181346017,0.173050399653749,0.183625422545459,0.200326436867903,0.21541392361914
0.173595393174863,0.301402602910255,0.324956638073233,0.333306639709127,0.340355601169426,0.330008901526423,0.323791828912023,0.305081770790461,0.285486547761209,0.251474623175677
0.114154665566745,0.15379976609954,0.158700380039288,0.0998134675668186,0.167309923088944,0.175528369034619,0.176588139903389,0.178971285617248,0.183332382430744,0.185949395378141
0.0138625916945569,0.0426067395545337,0.0619409960871631,0.0742883015066647,0.0976971192440606,0.108783368846603,0.109385943082101,0.108506983666687,0.110822267635128,0.120544857831211
0.0704136829923975,0.106552085663985,0.121254022530746,0.130583936398623,0.153539325147134,0.177402112054618,0.187629591376343,0.229910858831954,0.265081333687488,0.295789269981066
0.111213073955271,0.162144644066539,0.238952681186396,0.24500859107248,0.233153050672634,0.198350974619139,0.184688327142658,0.165146612463537,0.137497425531629,0.11421777003515
0.0925953817264199,0.156051232810533,0.172147842714376,0.18695569040247,0.23013942212096,0.246023398161541,0.245057632674987,0.243903105065913,0.242962121481601,0.238031925692953
0.102133062649599,0.11438236368186,0.125169385873426,0.130518156032107,0.138728617937078,0.144098670291464,0.145565651007043,0.146956332494137,0.146298458154355,0.147977805579642
0.128373807351471,0.180803101568381,0.212637404476114,0.232608583349151,0.274282473392193,0.296641197082156,0.302263532030426,0.307583101543832,0.306480296189472,0.291334975755793
0.0176418153863544,0.0375703154032545,0.0480405873972011,0.0526612548969604,0.0620262269788136,0.072589901721921,0.0733041803920703,0.0736480504256189,0.074369665935737,0.0676617281979209
0.0886559137594434,0.145701026079547,0.137501776501345,0.14380299193645,0.161532308602071,0.183320416898213,0.193811162611865,0.212836552828152,0.255673802551971,0.273297930204237
0.1056593170494,0.168206038007845,0.199093839326334,0.21745864933195,0.259535650576926,0.298721771752992,0.314234424580425,0.317520937735407,0.205406189982931,0.0809020103833668
0.0661454954657353,0.0842235990991064,0.0922508482912683,0.0966750059881587,0.106088570319384,0.116419392314109,0.121600787183877,0.129814235691313,0.171320402163047,0.269525807947722
0.0919847312802114,0.144665127396334,0.157037585568436,0.162177015264604,0.168223533081293,0.166973978594758,0.164584115281607,0.158653028258657,0.143802241846445,0.128173789688617
0.186633522846576,0.187250535302512,0.186787176201965,0.186630010157982,0.187201362778185,0.186578872322513,0.188657900541621,0.192481848325983,0.199886705555901,0.208937957529529
0.0569422254684076,0.105618006900388,0.134431309484063,0.15258315541541,0.191539557877811,0.206455270173662,0.210632680315293,0.200033927349168,0.213958838893449,0.226392988921626
0.0464412622473576,0.0823171146213396,0.0997890910397383,0.107023767643327,0.115088760072845,0.120682891442204,0.12281708405932,0.126014454760269,0.128683100563466,0.13167211084818
0.0866608124023832,0.167787678192737,0.215946737606302,0.246469632315369,0.323031170794219,0.397097573044477,0.422960669796691,0.433072918283193,0.37893591452482,0.297039352028202
0.268228812504798,0.421714555338505,0.403846585790848,0.393228593983383,0.36794564575022,0.339913226199713,0.326604344109116,0.304744463146698,0.270297652411664,0.239552126484825
0.0758995174686911,0.123199753818875,0.150971469898892,0.166003593173379,0.190472767186919,0.200769921770019,0.198662747586395,0.191119931990392,0.170737825652486,0.14035813264067
0.170881928953086,0.245817799470479,0.283623222977215,0.293578285742994,0.308253673155178,0.289353479004147,0.273526634616542,0.245653389862594,0.201658998383724,0.166044716419951
0.0661169067789565,0.106679614293003,0.13040638453343,0.140687026391091,0.15605494946427,0.164554084967734,0.166089204619396,0.166626814973037,0.164748579647784,0.165784335578792
0.209313804366553,0.223086552358911,0.219739814463874,0.217210988949451,0.209997744236411,0.200784103037906,0.196829741619835,0.190542329093767,0.180933291968432,0.173975027669685
0.128174886088437,0.166573923717127,0.166320875869202,0.16623098810145,0.166481940346717,0.161314207873042,0.156377882382605,0.146888909202559,0.126554614831274,0.102020022678288
0.0547306565667879,0.0819643380641994,0.0941114547436599,0.102834602468882,0.123648677934685,0.14169015100675,0.148456022775174,0.157446823690339,0.164050233451776,0.16622113791317
0.0679745225048948,0.102309647657589,0.120854778042856,0.132599142046972,0.151310720460807,0.161235495640423,0.163765601577978,0.166116420562208,0.166944320516349,0.157607393492357
0.0519474200352965,0.0952733684499414,0.125049554290437,0.143981655331637,0.17059756946494,0.191409825043255,0.198751203759704,0.210842750702009,0.231503160797603,0.248505879515835
0.127557993111402,0.159663753302986,0.172020944423432,0.179098519705443,0.196213376460835,0.214176008969193,0.221867411827458,0.234375264714092,0.255394896379839,0.276102634578428
0.0535064965792002,0.0677300569611079,0.0768238349581242,0.0830667591259993,0.0984016801134864,0.112580369741352,0.118759638774754,0.12922295578124,0.149674581749315,0.181836283425258
0.127334902994488,0.144835293705881,0.145100293102435,0.142105103047091,0.133290354643402,0.121658198534407,0.117952181455515,0.112561833141981,0.103759913462112,0.0963683290365818
0.00807224841993756,0.0337279396445398,0.109787663705743,0.121822644411998,0.134666416449165,0.144858911241852,0.148370481026056,0.152893817932092,0.154015960105502,0.143520452336057
0.175919803030443,0.410148083794243,0.653348631116216,0.776157263444831,0.868087658188689,0.585937783538556,0.481444156133439,0.365028824917353,0.273014100288199,0.24563501198318
0.0173316599264425,0.0394405322717579,0.0532626122080505,0.0619028768606677,0.0814799428944381,0.100711104748068,0.108560465337424,0.120827706464539,0.13981723609353,0.155896446821899
0.160042703555444,0.158817708783318,0.158037190752843,0.157193592424155,0.154097718930294,0.146199727404093,0.142604228093907,0.136225847367856,0.121902806515519,0.10742800565491
0.121566419910727,0.146218025885893,0.156617903316956,0.162931441332664,0.177016251368066,0.18983779901619,0.195043933119071,0.203342443032952,0.217043382641769,0.230256251522712
0.0244300950233579,0.0659858452885616,0.0873310163502889,0.0883691484518742,0.0911741673283992,0.0920263500139187,0.0928158414959119,0.0925440640004311,0.0910000370998969,0.0884316740380063
0.00203485561407158,0.00938099133182967,0.0176209194326134,0.0247343010216697,0.0557193375733832,0.123201784849063,0.137268652344852,0.145984207268853,0.138136307557828,0.122907818013566
0.0258614801866415,0.0423949887986987,0.0516011190337012,0.0570444281191286,0.0668279354943238,0.0724819265190205,0.0744039573382175,0.0775647033214086,0.0869138681352021,0.117112759241718
0.0945362486773905,0.142001417189643,0.156959342702702,0.164938915343742,0.175301014988339,0.183491098980941,0.186759666049883,0.191748880980297,0.199264898803609,0.204942166229653
0.0996089091583739,0.128769111724936,0.146834456863624,0.158169788272966,0.185431368203414,0.212627207533623,0.223897559775585,0.241813823737253,0.270140305679068,0.287386488154725
0.118448291052011,0.208240872971794,0.273001634837576,0.315030111788515,0.356154608567255,0.28061485146781,0.239017604975498,0.183009504345093,0.130712164439447,0.11810202697746
0.0343259047678581,0.0651997879148062,0.0870054852353363,0.0988423123482693,0.118927051309432,0.125713906152557,0.125410771473111,0.121846595238296,0.117549690922944,0.0930790513141669
0.0986523292897849,0.199572331601736,0.231949902710199,0.235928169785198,0.234868798534376,0.229332100836955,0.225793765427344,0.218788237085501,0.229283821860385,0.238832262790689
0.0348216301085283,0.104236928039343,0.157166301909064,0.195777006487876,0.310743076440093,0.404802810357034,0.436941571442875,0.47569142945596,0.48004957676378,0.41341727356153
0.129624939115371,0.202031290144983,0.221391324861861,0.230147033352213,0.240087061708215,0.235501127429484,0.235159490983788,0.220901343825457,0.160690934892341,0.109162972883238
0.0060629607527085,0.0299915402449753,0.0479556427990231,0.0517828874794715,0.0602953158599785,0.0688118987386326,0.0723515483149036,0.0862502329454794,0.106077015603263,0.124695705737489
0.0610849368662219,0.0962450213592618,0.108937015014733,0.117006054939552,0.142954285373447,0.15795444162765,0.163237561037973,0.170584142015364,0.179281339879002,0.183029632665192
0.0784276277527182,0.157026698630334,0.166086891407698,0.169147141374048,0.169652534959136,0.157001081205473,0.149189785318561,0.135772354058007,0.103715177714413,0.0965633353852018
0.0246096818660317,0.0571329128613358,0.069966603929875,0.0892250459941179,0.136412821548463,0.155645094634385,0.16032259600073,0.164916570648866,0.1652923286525,0.157566969021909
0.0679343078851995,0.103814704413422,0.11882473837944,0.126078141060699,0.136994429636709,0.142063818951562,0.142493002923834,0.145752014940808,0.144966087781253,0.138858541127937
0.0858022020768954,0.114999713483258,0.126542316776017,0.132152803603277,0.141534322412793,0.14590024550876,0.146353328034627,0.146401753246833,0.144798392474905,0.135821014106183
0.0410588574430427,0.0994850906080666,0.137311236068762,0.152382251139648,0.176884381032948,0.192406219904544,0.193972542168998,0.20767239255204,0.220882627221374,0.230159258804849
0.00351377760789447,0.0168624470943524,0.0328261707208627,0.0486268821611654,0.0973247684981627,0.118408898621803,0.122170251124419,0.127499598120058,0.135187752033681,0.142396212978155
0.160790587772618,0.199986424297617,0.209069151244685,0.212942623988694,0.215904604957278,0.203741292676229,0.188599268070587,0.170699764072435,0.132993825420499,0.0949869958995438
0.111427726278831,0.238500242086199,0.353768749669011,0.432481522494451,0.61477126344578,0.654430558415276,0.598508828066542,0.451406094039066,0.271749950112883,0.211194056293708
0.072106700387325,0.120118421432096,0.134065435293605,0.142228859726403,0.160131182108395,0.176250716818215,0.18243032767707,0.191670873598446,0.205039394044303,0.215230578459446
0.0890759472394203,0.0993971542042345,0.106392646895997,0.111140651028217,0.124071868666576,0.139725747981321,0.148273370492716,0.166996108946065,0.215608681316373,0.255887252305267
0.0628540304247978,0.162666039138895,0.221130572650093,0.221898268285566,0.220491989791251,0.216468266248463,0.214373376116997,0.210469288456296,0.201634216083244,0.184260704539411
0.0921371502398929,0.139570383870116,0.167756276730647,0.180565202900794,0.203128820078613,0.220147896985275,0.225409286614941,0.225241817642652,0.220628466009805,0.219817632126198
0.0385721929992993,0.0634413670469822,0.0978623276645152,0.142405847011115,0.350656603528892,0.178860716235708,0.145484032275083,0.143926732526221,0.144062379623544,0.1569313789326
0.0902049180258037,0.184092286593487,0.221594047810144,0.242378646038218,0.274567212234394,0.272021973228462,0.260346887993559,0.229156903034882,0.167213827537427,0.116891538469823
0.0346190951327371,0.0620761014094743,0.0769098739397677,0.0866880179512844,0.0997544581674653,0.109845780086436,0.113311695430647,0.117958622994226,0.123164524702025,0.124091094283484
0.0438177239364117,0.0509779043573979,0.0537028446365454,0.0555114261322983,0.0602056681060173,0.0654365923161157,0.0678009388100441,0.0712389407919391,0.0836641632546243,0.0938699187466936
0.0772039070048133,0.121652708900067,0.143536818365692,0.153992283621791,0.17324294384387,0.197128726606909,0.204018321350876,0.215153090492423,0.233168076168071,0.248673186043797
0.0948815405430211,0.158998136464348,0.199262988780505,0.222197446178896,0.267129150920044,0.270597536153707,0.263655189557106,0.248792473608685,0.22485575741216,0.202942116480172
0.0825998996451815,0.102193216075328,0.113171899079629,0.120290650770674,0.144623324989858,0.171674552975106,0.183576231420377,0.201122942363947,0.228538173287502,0.257819615861772
0.079807755403622,0.112733222910078,0.11982914293491,0.12095226441099,0.116601171682673,0.111233780976722,0.10911927191177,0.105903561889516,0.101651878405893,0.0910038645214312
0.129785291306665,0.152969484651293,0.166792381678234,0.175238214408948,0.194652527646317,0.212374338782999,0.219094400140176,0.228828705937907,0.24753892069191,0.257491279394316
0.0827645334428289,0.12510959204472,0.139964405408074,0.147525931643845,0.163711625691955,0.168312033592474,0.1688672760826,0.168679624016373,0.165946656103957,0.160770799038255
0.134914948441306,0.206020764036055,0.255457298933534,0.286584241554521,0.362379503715597,0.367969485869146,0.32999754414083,0.27169666702074,0.18488797732032,0.114539057391631
0.0994462300950519,0.16861115331167,0.193989508308075,0.205420286405993,0.219305368217927,0.219428294051144,0.217564262054642,0.217141642834442,0.200734745297886,0.178506165754779
0.140056148660429,0.155325171549328,0.161944729783538,0.168827560334325,0.178134216954297,0.178881574582112,0.176240266040505,0.168604398061056,0.137855437430936,0.100963085016137
0.0398743899110796,0.0775603747511811,0.100077796756754,0.114323804171275,0.150480882227485,0.17602257775288,0.179464124518769,0.185024153619928,0.196492555455366,0.210078347858123
0.0735079096051587,0.124535230132026,0.156359312394735,0.176762556742322,0.226267174490888,0.238415421210456,0.244178780306841,0.254181907315033,0.27201224195348,0.284005706782887
0.127405091525253,0.135245473254644,0.138506135355137,0.140776208399206,0.14767904836512,0.157402713144027,0.162365659805099,0.171382427013342,0.188902043435562,0.220239509490133
0.090203332964194,0.131398050103081,0.146712938087057,0.156228866764034,0.178509756594101,0.202674963344404,0.212965855687461,0.229313759664179,0.25328249430751,0.264579047772365
0.0969245887988865,0.137285308894279,0.15300486555868,0.160363093343677,0.172153116476203,0.181656814898444,0.18522404283978,0.190436781744918,0.188968356078122,0.186797592182442
0.0775389372621344,0.121560313540308,0.141076385772135,0.152963795146371,0.179676872535316,0.202394086459264,0.210243799076917,0.220345393531771,0.235922677539087,0.238302664151586
0.0325677052252544,0.0577625709883384,0.0739670210937815,0.0843214989242723,0.109152622101534,0.133801142151135,0.143525563167001,0.157905689350903,0.175577126459626,0.161503508224182
0.096150180546949,0.0915094414760125,0.0909734018946472,0.0906133099767978,0.089744866793728,0.0889487845824311,0.0886616103572535,0.0879474773168165,0.0895409022182217,0.0939067819366396
0.11482096378057,0.171161579502757,0.195337073449477,0.207319806786793,0.22637375290513,0.231637254334074,0.22617177681212,0.216958488456847,0.202131893174718,0.190340720939898
0.106746638232813,0.232589545042388,0.306378115805962,0.312112247483322,0.289658205979558,0.259606909312135,0.246569963896193,0.223897068839607,0.184392003993345,0.146411382770339
0.0236601783964522,0.0423668941070477,0.0535514417975444,0.0588169165263668,0.0704568582394236,0.0814432536534693,0.0861955359883848,0.0946019231051332,0.112598804539758,0.125742270005928
0.12511243198161,0.186431564940183,0.224499190563233,0.248433051991595,0.273880553409575,0.248829756642615,0.222056215792033,0.196656376229286,0.150389291115141,0.108610928664886
0.00423397218561595,0.0186082065588256,0.0344590268481395,0.0485479015580526,0.10640461001972,0.171687303299168,0.183768144781199,0.169939065926529,0.128077421524051,0.0858810916891718
