Volume/LOA^3 @ T/Dd = 0.12,Volume/LOA^3 @ T/Dd = 0.25,Volume/LOA^3 @ T/Dd = 0.33,Volume/LOA^3 @ T/Dd = 0.38,Volume/LOA^3 @ T/Dd = 0.50,Volume/LOA^3 @ T/Dd = 0.62,Volume/LOA^3 @ T/Dd = 0.67,Volume/LOA^3 @ T/Dd = 0.75,Volume/LOA^3 @ T/Dd = 0.88,Volume/LOA^3 @ T/Dd = 1.0
0.00158015935571882,0.0039364329303081,0.00565738956852304,0.00683794629549838,0.00999853414234144,0.0136132229494076,0.0152496042567404,0.0180214129569024,0.0229072604222079,0.0277683701300442
6.29398923983455E-05,0.000586747867890206,0.00140648094934928,0.00222908997148077,0.00583431777398663,0.0106194768854254,0.0126984455072773,0.0161321678857751,0.0220836606962628,0.0278702181110647
0.00259384557299072,0.00710038279377026,0.0103556759846884,0.0125364975087764,0.0181467084807795,0.0241769436329944,0.0267847467973676,0.0310471383202531,0.0380716619210085,0.0441935080221362
0.00188571413085416,0.00620736566488406,0.00927167983776278,0.0112659452231791,0.0162629764174784,0.0210865214248804,0.0229943891870269,0.025929093869092,0.0304047761667056,0.0341958388816101
7.5425079443622E-05,0.00197361460180074,0.00390152397745864,0.00515520926534048,0.00828650416512755,0.0118302986929777,0.0134185223063923,0.0160602528504032,0.0205900078488978,0.0249905375802196
8.5015329186812E-06,4.79688875318934E-05,0.000100081519914316,0.000148934443812974,0.00034580187352617,0.00075894983822456,0.0010159348042719,0.00152102414214591,0.00249585698126057,0.0034916170874805
0.00295583135407276,0.00878898361765989,0.0129851441077782,0.0159202362384953,0.0228977482505726,0.0298367693397263,0.0326710752936574,0.0370792771523862,0.0439062791408635,0.0500282125040793
0.000788130415033534,0.00312868335446626,0.00539743209925928,0.00701781530004036,0.0113457701303044,0.016314601767505,0.0185833586486399,0.022423099216411,0.0291459806229284,0.0357520477601465
0.00217877330582846,0.00758030658676497,0.0129346273005511,0.0171917052761349,0.0303628841744315,0.0460205006921587,0.0521530472676319,0.0605619637721658,0.0703875381554078,0.0762940905711631
0.000913197743608714,0.00229062249539784,0.00329101386976953,0.00396745461452103,0.00570163058319786,0.00762849818849142,0.00849636884635386,0.0100060293229541,0.0128286505176276,0.0159347793775141
0.00358886777836455,0.0094008888620173,0.0133345754031769,0.0158808099284064,0.0221153804435691,0.0282575139199496,0.030721252585565,0.034537262319641,0.0404576946854972,0.0457269226382803
0.000745628356921331,0.00235038207951528,0.00355354460971765,0.00437834320730532,0.00657049613566185,0.00904426081189398,0.0101553784847856,0.0120249609191578,0.0152948126576671,0.0185645066590487
0.00229333074812784,0.0083336918390765,0.0130731638692962,0.0161755753067393,0.0238208399804984,0.0314252401764356,0.0345038831726607,0.0392994979928663,0.0466193394508665,0.0526976952884549
0.00167632618149379,0.00522766782951614,0.0076857142289516,0.00918530489333741,0.0129697187573847,0.0169947374828378,0.0187177949820661,0.0215011593551705,0.0261132516168151,0.0304555468063197
5.75198311644782E-05,0.000331402488916321,0.000648011551566932,0.000906437495597405,0.00169712839652422,0.00264504006627403,0.00305966305269158,0.00371991550038094,0.0047962114532633,0.00584165944075706
0.00123084795209113,0.00414830851937272,0.00636754338804191,0.0079010265430595,0.0120514840427555,0.0168858968717906,0.019108652588772,0.0230136742832948,0.0308555952907844,0.0390573326304341
0.00208282083897878,0.00641430040073578,0.010197996576733,0.0130962975498437,0.020033649205907,0.0262155053683211,0.0285022459329312,0.0318428780933483,0.0365272453884287,0.0401355080237585
0.00088063690215009,0.00306906576491545,0.00479353392987155,0.00596247160267432,0.00922749980151521,0.0130029981866268,0.014605748947578,0.0171532042156328,0.0212920920423459,0.0250616587468594
0.000917034230328503,0.0024185703720636,0.00343595676967195,0.00411460291890875,0.00583090074189936,0.00763275234220381,0.00840069116324895,0.00964202493450141,0.0116662866200347,0.0135291298999065
0.00234761275053493,0.00681300474525484,0.010306918198959,0.0127780194176502,0.0195701418282077,0.0272067996800815,0.0305325086038602,0.0359545786275233,0.0448466694960019,0.0528480036979786
5.79705430025399E-05,0.000277331309402159,0.000484744232283992,0.000636573789028413,0.00105281296301335,0.00153625348810563,0.00175617510610854,0.00211079630455761,0.00268858123316626,0.00320560227078784
0.00144125910424742,0.0051380845638495,0.00761603089340748,0.00924095952291164,0.0134667447136634,0.0182391184858149,0.0204174831364218,0.0241723832608602,0.0311494920768216,0.0384923327527763
0.00136716771952988,0.00447336465292036,0.00699614902374132,0.00878282832845403,0.0136964598215543,0.0194480486889282,0.0220764282827318,0.0264510618848868,0.0324711378587276,0.0354186928144561
0.00070640035890902,0.00190843086822642,0.00278480109951382,0.00337057810153352,0.00488083889227174,0.00653194294182347,0.00727035578655613,0.00851713854459655,0.0108427154925402,0.0140418958883909
0.000960764877744163,0.00313711474663756,0.00478311182292412,0.00586913185040555,0.0085755065625055,0.0113189956249098,0.0124465898266511,0.0142068419556039,0.016888789151966,0.0191069960138913
0.00487155218139927,0.0106503895944925,0.0141985367969708,0.0164124074717376,0.0217281626135204,0.0270101376487986,0.0292344937020809,0.0328512025501854,0.0388928598079052,0.0447059539160491
0.00036661121101983,0.00135076649626062,0.00222236880178466,0.0028877162356218,0.00482383928825371,0.00704751555903996,0.00801473653237562,0.00950670962517542,0.0120041949801014,0.0144554291122521
0.000446304166301625,0.00151686445842505,0.00245772211589902,0.00311883358813233,0.00483446144306617,0.00664506856703814,0.00742379560027023,0.00869745512415874,0.0108186212886636,0.0128111702185795
0.00171083310897867,0.00571294823122332,0.00929968456420667,0.0120068425517389,0.0199941296893429,0.0301323064311738,0.0349386174144582,0.0430037060799728,0.0555701953194413,0.065158039393961
0.00266373977326004,0.0108053435152456,0.0162295608298358,0.0195035627044921,0.0270083943405015,0.0339920719269251,0.0367309939485966,0.0408799071792119,0.047018982770696,0.052043896357753
0.0011497457394697,0.00363541385706378,0.00573299327883016,0.00725610497946409,0.0113897915820006,0.0159192057055018,0.0178392826389884,0.0208355660817257,0.0253772964798265,0.0289796067908615
0.00350322533582284,0.0101212776943125,0.0153328338105309,0.0188637343131899,0.0278145155976814,0.0366163035350732,0.0400558330916617,0.0451285929490584,0.0522152997582047,0.0575878465214629
0.000653220194944724,0.00204244890961932,0.00322438997771544,0.00406618327437639,0.00628332122028579,0.00867762431192661,0.00970307285948188,0.0113549331578148,0.0140274012713915,0.0164773324764851
0.00312362472591058,0.00808720117238684,0.0111735265001031,0.0130763764604117,0.0175438494816844,0.0218377500795443,0.0235691170647704,0.0262677786327925,0.0304713428493164,0.0341731412756556
0.000809619262288294,0.00260194640339788,0.00374983878006619,0.00446652713009245,0.0061867855564561,0.00788591182173612,0.00857084456366937,0.00961779388245717,0.0111560240717732,0.0123429900755256
0.000269231313730418,0.000846976879359459,0.00130048540687607,0.00161657942420084,0.00249264082324855,0.00351885058478722,0.00398553660351915,0.0047750330343614,0.00612319939515704,0.00739909747928784
0.000758400530112498,0.00226402049529735,0.00349078464257773,0.00436200817939268,0.0067212949230987,0.00930763136958675,0.0104250680516157,0.0122409513102658,0.0152419954242672,0.0179339454717386
0.00046770837752788,0.00168432934377004,0.00282434100690054,0.00369463048182744,0.006133256073375,0.0089572078497516,0.0102194524021423,0.0123393963164814,0.0160585805028119,0.0197876708605273
0.00198901699307458,0.00532350221393493,0.00767100761324158,0.00922135793162439,0.0131977388306116,0.0175452650184512,0.0194705357307883,0.0226934927861153,0.0283141208277628,0.033943677777041
0.000609207753838073,0.00176487458788105,0.00260311743101057,0.00318325374582958,0.00476486031122295,0.00660160587832029,0.00744105718578099,0.00888017111610287,0.0115015853486449,0.0143539055370857
0.0017587430712721,0.00522206986365032,0.00746801235388762,0.00885295150218493,0.0120502126351566,0.0149935756700952,0.0161481693833724,0.0179255791768504,0.0206412935413263,0.0229488115950431
7.07864361284904E-05,0.000422037316470523,0.00125197543769306,0.0021017264800515,0.00435703977337416,0.00680705709851853,0.00787687377705259,0.00963640541309565,0.0125689988214098,0.0151868128236025
0.00275164719247469,0.0106247546376701,0.0198607656154697,0.0276498473272227,0.0501837774441047,0.0694006181264534,0.0751906062724686,0.0824899690703712,0.0912639202609599,0.0980077106353129
7.73998127186799E-05,0.000386927838888833,0.000698272470294143,0.000940139381848016,0.00166288408198076,0.00258126812680675,0.00302068708297513,0.00379147456441038,0.00521547982832554,0.00670699296011959
0.00292967335391511,0.00784844673278985,0.0106447275876457,0.012382937327749,0.0165098995847229,0.0204860391265916,0.0220784690979832,0.02454077657196,0.0282526629850788,0.031278841541353
0.00173753799970483,0.00482455381366658,0.00695637954710583,0.0083625377913875,0.0119556005153435,0.0158306225095216,0.0175241002554978,0.0203286721772128,0.0251369523601446,0.0298591279037945
0.00028624081155237,0.00079192416614573,0.00155884220801932,0.00206087161086996,0.00329179568226503,0.00454639550166435,0.00507465749129938,0.00592313557433367,0.00728809207189169,0.00852015335091075
8.95609299305167E-06,7.81148469984617E-05,0.000186872754391594,0.00029500357580092,0.000758696533952641,0.00184074409345708,0.00251520499988872,0.0036927659114872,0.00561419628512818,0.00722713015427228
0.000143283325441851,0.000474715286501363,0.000754315388438717,0.000956136828994985,0.00151504194869243,0.00213689770997173,0.00240970207277523,0.00286098681618958,0.00364748073280361,0.00452679793884866
0.00111816076088526,0.00345395730662661,0.00517141588546358,0.00633559363965135,0.00929473487509014,0.0124049058167071,0.0137419306582364,0.0159292195272085,0.0196020467625491,0.0231056602288769
0.000552019930051045,0.00149228771120385,0.00219054694910491,0.00267353726789689,0.00397940499596493,0.00549235593577648,0.0061836376505978,0.00736368637915145,0.00947296890236393,0.0115619738393181
0.00197880166583543,0.00655325253646792,0.010661002603322,0.0138159230560211,0.0227114287204525,0.0310620359012901,0.0338446072121595,0.0374387288921609,0.0417031849898673,0.0448717336438003
0.000198135382802501,0.000733217789831073,0.00124144907895153,0.00162966313906581,0.00273474837126838,0.00397071948894424,0.0044958131085168,0.00532410888288376,0.00665290192892007,0.00774298859544354
0.00134499145853456,0.00478189610140317,0.00796540011137108,0.0100746035731391,0.0151647610313159,0.0201833633636759,0.0222308913023189,0.0254321324593938,0.0306684980363043,0.0357344445645033
0.000325769512391335,0.00154463070088776,0.00305283382475553,0.0043282391330788,0.00868334805947352,0.0149715994816217,0.0180226152597578,0.0233305396363835,0.0324630834939159,0.0403161893688001
0.00196755301359188,0.00625605286064453,0.00954934623668501,0.0117404749033663,0.017239281742576,0.0228009065363793,0.0250759356250425,0.0286352276990835,0.0335038200465554,0.0365860726650479
5.16880840850629E-05,0.000426358323926347,0.00101302946645797,0.00146674742664184,0.00268771324419593,0.00409427734873242,0.00473506497475558,0.00587735842317052,0.00814646975087378,0.010659892000199
0.000604273599563416,0.00193358044876435,0.00296873962131911,0.00368126291563462,0.00559558474514255,0.00787817579840185,0.00889141045731526,0.010577068607986,0.0134517655688824,0.0161999624989686
0.000476469002227977,0.00205865542027573,0.00331848638159537,0.00413071885975426,0.00611007965360397,0.00802025024191323,0.00876201659580904,0.00986656070170045,0.0114121945593509,0.0125731228189299
0.000274612366211402,0.00141612488000552,0.00241712440210788,0.0032068011757122,0.0059877386266108,0.00953560568332417,0.0111222080617969,0.0137378936648296,0.0180623335463441,0.0219734605773398
0.000830229095362918,0.00265056083853414,0.00408180904557088,0.00506372486887879,0.00760584261213272,0.0102966057720742,0.0114370025066946,0.013288060911392,0.0163325920057024,0.0190634221609627
0.000661684265374224,0.00195972777517487,0.00290909768180421,0.00354352171546973,0.00515852062228589,0.00685373668528576,0.00757027791280095,0.00871670245817427,0.0105922014188848,0.0122472291220429
0.000868379966692907,0.00300063506156793,0.00533011060756952,0.00709766004058215,0.0119229341311049,0.0173544184259448,0.0197055728047675,0.0235399846214466,0.0303250692579451,0.0369204472091561
2.0004224673864E-05,0.000188187557043905,0.000460269495262353,0.000743023670448746,0.00202132828301072,0.00387086771108283,0.00471740751909673,0.0061231100656002,0.00852595553474947,0.0108686889250578
0.000997241123676273,0.00343948280196476,0.0050831839845023,0.00614205340970825,0.00873280998290565,0.0112851161938663,0.0122713460775701,0.0136816788346077,0.0156644393439997,0.0170361081412409
0.00184335966372188,0.00688755202030581,0.0122557305111869,0.0167539852618345,0.0311738412599468,0.0491666529975918,0.0563918251532147,0.0660095929173476,0.0764334415333433,0.0828670669924211
0.000349194137627104,0.00129528818790972,0.00203205441415895,0.00253167040962167,0.00384500734946854,0.00530607482433897,0.00595471701116017,0.00703738559115921,0.00890395471964799,0.0107298859119376
0.00106212953985384,0.00295905920440965,0.00423400431531452,0.00507655602060324,0.00725987804423606,0.00970794708016045,0.0108209349416928,0.0127711492011654,0.0165420487416968,0.0209682366221757
0.000701128246350946,0.00258067345797938,0.00468484173420018,0.00615879097796633,0.00969482326664199,0.0131847957627996,0.0146177945043379,0.0168792131185682,0.0204461140889327,0.0235446696298827
0.00149292361008148,0.00445850770056378,0.00689106870217923,0.00861014281718529,0.0131644319855248,0.0181782756170713,0.0203778991672727,0.0239388790751017,0.0296513605337925,0.0348520831443399
0.000488004964923629,0.00150789210157912,0.00250299801109238,0.00343836841091667,0.00819866769129698,0.0133098800617125,0.0145789635160387,0.0164046851524823,0.0193372832507368,0.0221914647281175
0.00155915716900548,0.00598015542851637,0.010025353299787,0.0128994142443947,0.0206908043621631,0.0289027652479127,0.0322067832004037,0.0370812426169272,0.0435027919092949,0.0476630041845587
0.000124947446932991,0.000472759313748693,0.000778139687474098,0.00100310529808174,0.00161901059743138,0.00231014564823506,0.00261623184725273,0.00312401436917093,0.00398534660031412,0.00480351958880027
0.000758966822023278,0.0018075783498151,0.00251905510314712,0.00298306364550333,0.00416229796121152,0.00544259260472029,0.00600866143028478,0.00695083836757333,0.00865754068326481,0.010475842615981
0.000836947396687957,0.00262402394578521,0.00410152074319644,0.00512919577442815,0.00784991023508427,0.010962296053143,0.0123479078359487,0.014664476305705,0.0186915151483578,0.0226887708020051
0.00115454445722131,0.00353929948577259,0.00561988288100748,0.00714587728396354,0.0114526843887984,0.0161647164216167,0.0181023029871628,0.0210706240556151,0.0255287301304162,0.0292456416360584
0.000878731206146412,0.00243501632872144,0.00354185316794069,0.00429188090157277,0.00632926105720964,0.00876550595803364,0.00990680113840419,0.0118888826557981,0.0154745864573776,0.0192174439954853
0.00109338221247223,0.00345247956549524,0.00516092447981988,0.00626292775818554,0.00887537385878101,0.0113737819171478,0.0123805819482359,0.0139523735457265,0.0164133803083536,0.0185295976000162
0.00272588919671858,0.00656985101395259,0.00924386236279799,0.0110313328403099,0.0156731434482667,0.0207820923477309,0.0230371699500523,0.0267841286243621,0.0332436143608476,0.0396174373884823
0.000597099323767825,0.00188922779343881,0.0028937586894576,0.00357348929938411,0.0053718005826788,0.00725982658367867,0.00805674616645477,0.00933363238682915,0.0113922898889335,0.0132477639193915
0.00217052112221251,0.00646546278846475,0.0101054941288724,0.0127781395950612,0.0204892418888148,0.0294454693611332,0.0328862458163499,0.0376289950609666,0.0434603853622171,0.0469840923953926
