Area_WS/LOA^2 @ T/Dd = 0.12,Area_WS/LOA^2 @ T/Dd = 0.25,Area_WS/LOA^2 @ T/Dd = 0.33,Area_WS/LOA^2 @ T/Dd = 0.38,Area_WS/LOA^2 @ T/Dd = 0.50,Area_WS/LOA^2 @ T/Dd = 0.62,Area_WS/LOA^2 @ T/Dd = 0.67,Area_WS/LOA^2 @ T/Dd = 0.75,Area_WS/LOA^2 @ T/Dd = 0.88,Area_WS/LOA^2 @ T/Dd = 1.0
0.0470327525742531,0.0806795675441917,0.101873916846569,0.115258812027741,0.147591092970243,0.179933101788187,0.193333389312032,0.214597409594371,0.248481812123737,0.278775014090087
0.0826167924152402,0.120545475332819,0.144425327885991,0.159477655437085,0.195729224781279,0.231608161845709,0.245968428629642,0.268155968776172,0.302128670977072,0.331970488452235
0.028554500801869,0.0593641456204616,0.0782655254356931,0.0900401918200701,0.118357765382507,0.145778216596087,0.157004862837947,0.175077240895134,0.205147637497731,0.23441643204187
0.0389413445783568,0.0812661292454516,0.109073349065782,0.127579008496733,0.175034915728051,0.225238911560589,0.246349304336993,0.278806555153776,0.327825457346817,0.371835792784101
0.0255138405046454,0.0390384151429986,0.047734659803067,0.0532878791668921,0.0668960154990102,0.0807569355663598,0.0865855455427359,0.0959558128799642,0.111322845087186,0.125709310308105
0.0453100746919582,0.099168629812073,0.134117425851023,0.156449610503447,0.21042894382832,0.261442239029622,0.282002755937931,0.314078999122564,0.364174711037793,0.408737352835819
0.0508488108810535,0.106020041945599,0.140850745452597,0.162730222846618,0.215474914925633,0.267235962700841,0.28818225325408,0.320883540472994,0.37181448261811,0.416364353688339
0.0335783276946225,0.0802040105565264,0.109969312598535,0.128155834740124,0.170400510007163,0.210255495078749,0.225985774370535,0.2500053396867,0.285835096654426,0.315152223348759
0.055780196936255,0.112909865235468,0.150149501911175,0.174374428712223,0.235513035502197,0.299409906751785,0.325340679524314,0.365515648528052,0.426823655297011,0.479684280671268
0.0326798427090655,0.064357293643645,0.0839222792533339,0.0963253267835126,0.126595159880992,0.157136362131288,0.169710403241843,0.188999110251001,0.216777064324119,0.239391446925392
0.0597476373738669,0.102515569950745,0.129660635930701,0.14684793001174,0.188597986076826,0.230803057049369,0.248455677990382,0.276716823402114,0.322399747118919,0.363802333612127
0.0339511973023899,0.061461809809076,0.084661258428029,0.0996315261556693,0.136905934018906,0.175524102118689,0.191807843979378,0.217932283858885,0.259771320417327,0.295865568948808
0.0414140339948064,0.0607168563566897,0.0731500363556084,0.0810853651778342,0.100595755171522,0.120678881220523,0.129195976966722,0.14298897979962,0.165841890762187,0.187434133382391
0.032348591411448,0.055902351989524,0.0722171914062127,0.0829853147694512,0.110367848075462,0.139569332215589,0.151969605279818,0.171826194253308,0.203765475948765,0.231004155458827
0.0629249860701193,0.106109881154245,0.133173533749769,0.150286083733071,0.191921623196412,0.234333131785045,0.25211841267675,0.280371608432455,0.324966697527468,0.365459990136412
0.0286444374772179,0.0661663008742197,0.0908749004576555,0.106284447446862,0.143581018524244,0.181288559639669,0.196925850616289,0.221736437986208,0.261327528654535,0.296790685249795
0.0415647519729064,0.0883539518346232,0.118253337351773,0.137209325860442,0.183246928194503,0.229549089055247,0.248704378917295,0.279131997677306,0.328002452503378,0.372753589009633
0.0243007264164977,0.0475659940289313,0.0627058315982101,0.0726704693604408,0.0979807360718443,0.124872633747422,0.13649119019143,0.155529807843997,0.1875586755162,0.21827805174947
0.0318167945293112,0.0656667082716652,0.0877481762830221,0.101914216170926,0.136817228795744,0.172647274827256,0.187785941627241,0.212241722281473,0.25257133612818,0.289678667286939
0.0135074366748192,0.0304552562466984,0.0428584108324479,0.0510097683187052,0.0712573355119396,0.0920254691592557,0.10078500515291,0.114932399577072,0.138308920975139,0.160393294750677
0.0297768854165912,0.0620985645603867,0.0827928576867103,0.0964700284990827,0.131396149620578,0.168226355559523,0.183786703111341,0.208412488009353,0.246259685050568,0.278669179852554
0.0206199115134197,0.0421455980525064,0.0550831296743406,0.0632953623304199,0.0833487737973773,0.10392251037376,0.112668451929478,0.126905111593682,0.150772142388777,0.173779493266428
0.0318849339259062,0.0616873779885676,0.0796517960042345,0.0907019313559807,0.116612279705428,0.141739005231368,0.151995912387801,0.168141856283533,0.193644328641841,0.215932441553953
0.0242359029536609,0.0445141762007048,0.0582265288152827,0.0669258149393875,0.0878067711282685,0.108130237312427,0.116635273618515,0.130435006903282,0.153682486281887,0.176904115598748
0.0929579869798336,0.148658222053463,0.182483277828825,0.20378985474623,0.255119436652538,0.305487721256724,0.326046123398796,0.358775248737004,0.412756677877717,0.462535609875732
0.0471651963711379,0.100148977373591,0.133771728529025,0.155068573494274,0.206760020701361,0.25793865602144,0.279234672114336,0.313671251976778,0.370446214261418,0.423578525590081
0.0514187118005307,0.110252148929745,0.14721554372629,0.170459053633408,0.226452396645408,0.282538449222798,0.305513636973197,0.341291947357014,0.398980861877646,0.451541218323789
0.0569334608644779,0.110809495345979,0.146910738304295,0.1707059601561,0.22991977709691,0.289737903171641,0.313832117666613,0.350621087379882,0.405915333009993,0.452519422197754
0.0383128681586474,0.0818050060183702,0.109461119263349,0.126825615180077,0.164981214408632,0.204369070366631,0.220978483076805,0.247839532272236,0.293013794074683,0.337859992140764
0.0393925271224408,0.0784832084382104,0.104546474781018,0.121535464034451,0.163609834728913,0.206259671751319,0.224557989866576,0.255313128865738,0.315220231690109,0.412764023958667
0.0157582872172199,0.0342776875866405,0.0460875895276997,0.0535962279493546,0.0719540059845704,0.0907062940417679,0.0986154499833498,0.111235408370937,0.130805144744165,0.148711230283946
0.0325862380415873,0.0740195303540136,0.102311737301155,0.120898166729737,0.166465479932222,0.210529016012772,0.228374178701541,0.256291253080033,0.299919005606154,0.338149699150558
0.0348096841700755,0.0813420180398696,0.113200055408826,0.133956215787082,0.185783485612951,0.23812334259489,0.259117469352772,0.29147468870004,0.34057487740642,0.381817607054983
0.0291096759981503,0.0634222599627333,0.086332802301117,0.10127852147704,0.139160959184791,0.17858009283743,0.195348169759132,0.222718020366642,0.268772562762315,0.31306828292667
0.0226015447356952,0.0548083025831597,0.0770894684469186,0.0912115407646924,0.125400236607046,0.160485105035273,0.17551205999547,0.200215214929189,0.242567147781441,0.284230933171645
0.0480474607326741,0.094933531268435,0.126007135099546,0.145849123988244,0.193519680172774,0.240492782419952,0.259866508488218,0.290651935911495,0.340251685986085,0.386388162359731
0.0490380736410647,0.110588912831898,0.149128852965489,0.17414135896653,0.233852196933951,0.291233525029577,0.314437136489118,0.350685808153136,0.407008684563661,0.456281058948611
0.0920297429651077,0.140231671323081,0.171392514962931,0.191175945403746,0.239305387298318,0.286271194924884,0.30511651107835,0.334146307166672,0.377926264839604,0.414498245484592
0.0440510003307417,0.0969426802781464,0.132673088638443,0.155316685346918,0.210222702005407,0.262910641015241,0.283790965052248,0.315932882504521,0.364531306326813,0.405000640407025
0.034959276880557,0.0730427974659418,0.0972731458962154,0.112965308574247,0.1517808477945,0.19134523238043,0.208173982739855,0.235555033948472,0.281651162582885,0.326310952243049
0.0470136193506377,0.0873514403790596,0.112709641455906,0.128707028078675,0.167467982490226,0.206437587979514,0.222514752680094,0.24807732505511,0.289421722693785,0.328715250677663
0.0536359740738302,0.107866885946306,0.142110613803185,0.163890253885286,0.217223040520103,0.271857014842311,0.294948917169426,0.33224381620097,0.393643833177377,0.450095365722929
0.053979189760293,0.113733016658062,0.151154843987001,0.174919484600676,0.234254946977238,0.295680052587964,0.32153084066908,0.363236307001248,0.431540736159498,0.492217432593456
0.122574905343544,0.173983555783993,0.206534524206936,0.227178747062894,0.27752141433648,0.328767796114865,0.350326606132347,0.385017550774629,0.441287589384623,0.488553355574766
0.0445522228279106,0.0920663831450829,0.123678079867896,0.145030955234653,0.201360259192303,0.254586403469742,0.275078333005893,0.306714630922828,0.353881290508475,0.394252159472168
0.0195086267756803,0.0482222800294248,0.0687789599988086,0.081996074777913,0.114699415614168,0.147934460901636,0.16248112617522,0.186762775139869,0.228873887805279,0.270692104051846
0.0104320619149064,0.0235892686990305,0.0323172702043289,0.037977703374503,0.0520928691571052,0.0667972690830743,0.073058592040936,0.0831926265348845,0.0997797932934866,0.115011051860993
0.0471774042310885,0.105738699900838,0.143995540162919,0.168495341462397,0.226119619658137,0.280842267196332,0.302886830886205,0.337253881955376,0.390667542700448,0.438761907872431
0.0510934189393535,0.0971807460565531,0.12935434639287,0.149881868991134,0.200067854582742,0.25123540971773,0.272715237187764,0.307252677255859,0.363219552768042,0.413655838395419
0.0651228553919748,0.124595076363134,0.165634371782013,0.193689931126681,0.26937066395612,0.351663742766446,0.384394177143557,0.432139209791607,0.496521001762751,0.545583165306506
0.0319108554202073,0.0638099030284991,0.0845363394504189,0.0977094079845426,0.129065587443654,0.160774508713824,0.174160423351112,0.195756318630931,0.232522665222454,0.27083046670885
0.0819300079792205,0.144475421054024,0.18064156624347,0.203485748660506,0.258811540644625,0.314323393366217,0.33741331207808,0.374337783650079,0.434631036090825,0.490900272919888
0.0256674981502164,0.0556537297532917,0.0751486418764805,0.0876518021272022,0.118422891954666,0.149734101100117,0.162765801092738,0.183539857388946,0.21703475723445,0.247660450775993
0.0438324291545764,0.0964235026483003,0.130938077914237,0.152846922926938,0.206020447488077,0.259425466680032,0.28160768177804,0.316949914949517,0.369182442224942,0.414069833573449
0.0714778968712518,0.124271904809956,0.157239024539989,0.177750735545182,0.227272313502612,0.277667781502224,0.298670501078835,0.331666734890635,0.383087978074865,0.428135553105659
0.0165119787934752,0.0327361461393057,0.0433976679099134,0.0503247126955488,0.0676657136155552,0.0855846518905777,0.0930896376574809,0.104987214924377,0.12391842925542,0.141028117278523
0.039210637589844,0.0895096941635035,0.123237848377198,0.145226798823112,0.200608795585913,0.259387981237244,0.284816761255043,0.326629941284542,0.395096635198599,0.457689884932027
0.0569023697119116,0.118301368662925,0.158106149631102,0.183216825125179,0.243309417208437,0.301479747197705,0.324953386609544,0.361797880917152,0.42028697300347,0.473413487812874
0.0222126503152977,0.0481932459568255,0.0655053096555376,0.0770092289925947,0.1087137002897,0.142423418148167,0.155380083002144,0.175192742504702,0.207433815760816,0.239510933885015
0.0540697297313334,0.079229106909038,0.0945939295447266,0.104513099530268,0.128833918586353,0.153853822293631,0.164441380014787,0.18154210818443,0.209660248095393,0.236203163788157
0.0578706942680263,0.120227377953107,0.159403787837589,0.184295573634922,0.24371405510053,0.30415733757128,0.329872267700702,0.371590699394942,0.440728972124609,0.505750627383795
0.00664759193787959,0.0167075137971172,0.0239421200796473,0.0287520353862439,0.040980466684121,0.0541011678783572,0.0596829219378982,0.0686474502880052,0.0833544389008733,0.0972165151646153
0.0466830102152515,0.101698103753297,0.136717720556919,0.158964526127787,0.213403520537732,0.269089271158574,0.292595459219464,0.330522771828586,0.392919523572489,0.451741573712117
0.0381150613568662,0.0840057286172597,0.112692610809351,0.130920430573679,0.175642670058637,0.221843486644807,0.24158285075947,0.273625874348424,0.324333835707154,0.367692094437626
0.0273826939232553,0.0532025657265192,0.0693113939723242,0.079512797280644,0.104394382102253,0.129854676543318,0.140536869893899,0.157514363996352,0.186019929628157,0.217029323046508
0.0311624946612295,0.0668352429639674,0.0886871891092209,0.102225210069519,0.134227709050856,0.165352170752148,0.178007180445286,0.197817705768143,0.228732455138236,0.255757391737981
0.0588448789756092,0.118137837129412,0.155543624067188,0.179257606532893,0.237163921374965,0.295640979806952,0.320064045183969,0.35925521707624,0.422856565487599,0.481739386145137
0.0253203464483526,0.0520794194415682,0.0671792332271522,0.0766248130392627,0.0997205797496745,0.123243178245573,0.133124386500392,0.148790545392899,0.17401020116073,0.197406786342885
0.0314035381901688,0.0630313850762595,0.0834230143576478,0.0964564950136295,0.127576200200257,0.157894747270188,0.170251963546705,0.189657575193723,0.220227013198389,0.247567840225246
0.0609866439955886,0.115713040175369,0.153749900144796,0.179314935769888,0.246388083633545,0.320542302291884,0.35216404173466,0.401664561049957,0.4770247416386,0.542257841259463
0.0405226753776476,0.093299314729133,0.126325909642898,0.146625625044248,0.194353508470976,0.240957149410125,0.26015539190163,0.290661931049638,0.339767229740677,0.384694253328836
0.0422651802822216,0.0918216356510409,0.12273373446664,0.142590431654487,0.191802495402963,0.242208876114822,0.263205630990829,0.295967376025008,0.346353302292854,0.389669706038505
0.0712798178531619,0.149374616880646,0.197657022754294,0.227093683308307,0.294712324278177,0.359756702662063,0.385434143948723,0.424626569376829,0.483184160890745,0.531945680879398
0.0286519304360375,0.0557917998480137,0.0732478785914643,0.0844274847982211,0.111736183808744,0.139228115483496,0.150692807476444,0.169061290308845,0.199116107515203,0.22739882536112
0.0435372232278543,0.0898976187589203,0.11836085592004,0.136011498619225,0.177827069322782,0.219207576812401,0.236419358455693,0.263944734606208,0.308795005617006,0.35065344209794
0.0761150312994916,0.0973277198333575,0.111020023565164,0.119755323563388,0.141213888404606,0.162914734573554,0.171689822746593,0.185150434586821,0.205236347226992,0.221455898650457
0.013973962298233,0.0300615308351654,0.0403870815359868,0.0468863334139325,0.0625857549084467,0.0783967136035746,0.0849879000289569,0.0955260372061051,0.11264266806741,0.128457538544505
0.0324662076100244,0.0644084165136655,0.0845693586386622,0.0971904186057403,0.127733279965565,0.158713876917471,0.171791275234976,0.19298195269679,0.227254414504387,0.259161743913632
0.030605392567396,0.0616320129526247,0.0812119657597584,0.0937508081524375,0.124521023649936,0.156090762952313,0.169472050958504,0.191164407475471,0.22721102335718,0.261333399104322
0.0426804011050254,0.0835207377322038,0.109088526326693,0.125311427702876,0.165294300928589,0.207060160455003,0.225014625249463,0.254404089719861,0.303859707008111,0.351443252934222
0.028784186665082,0.0606541368819457,0.079966975402459,0.0920227088413016,0.121206834278059,0.151198521517772,0.1640123975342,0.184983996753348,0.220708163437658,0.256396723142688
0.0385038403609226,0.0794439168344614,0.105648252023647,0.122248073823849,0.162588148100892,0.202686286017962,0.219110502158635,0.244938379643655,0.286259362718923,0.32524909679369
0.0257656801465131,0.0559462606014716,0.0761956992939991,0.0894047172924082,0.122066242655971,0.155727686885113,0.169986092777775,0.193044155655946,0.231087114773277,0.266539832672643
0.0506797102955458,0.121429246283868,0.178433834418383,0.222049771620539,0.346591751833445,0.455021692003456,0.489240362272921,0.535308006655339,0.5993075735225,0.654954722584986
0.0202637140708238,0.0417268835598773,0.0551954559873002,0.0636989324671775,0.0841770051738938,0.104655963360197,0.113192147781298,0.126868256710828,0.149186840272427,0.170011350119501
0.0644575655400733,0.124834221929161,0.159723934220076,0.181887435880251,0.235855077086968,0.288017380404925,0.308956852074446,0.341513029426965,0.392139285140234,0.435664757246109
0.0440152323680869,0.0908864514937119,0.11977984202802,0.137915600460235,0.181627641023739,0.225576279542074,0.243957422669279,0.273462542180334,0.321707593526724,0.366649495315789
0.0620156057466124,0.0915374209525138,0.109413415018124,0.12046230990866,0.146637909808268,0.172176477935053,0.182447851612963,0.198489523109536,0.223670201792397,0.246072970331625
0.0158050706860241,0.036879566488393,0.0511906576171711,0.0605663565742297,0.0842277121423194,0.108755281565739,0.11916777177876,0.135835334637848,0.16297719955545,0.188086643844479
0.0163871745987176,0.0302152509714091,0.0399302906982114,0.0463990116204553,0.0628598629290099,0.079253424290362,0.0859588478829052,0.0965696784713751,0.11348467310756,0.12891572472116
0.0368545564586588,0.0785703258212566,0.103002507092035,0.118239152356093,0.154535794160669,0.190242022613374,0.204945938328314,0.228275727508736,0.265752035828192,0.299871615095502
0.0141633253545386,0.0299153450394367,0.0400234136218796,0.0464878235611243,0.0624311721209141,0.0789358747011378,0.0859684951093293,0.097404526837734,0.116461245789689,0.133863012075095
0.0586773186649029,0.114264056532316,0.152990727063752,0.179422549556318,0.247882851275088,0.314394589864028,0.339641099917341,0.377092793976393,0.432076521384454,0.477580801215542
0.0101708964711051,0.0250345416474591,0.0357532263972242,0.042926427861979,0.061180828104512,0.0805299761459587,0.0887998999433064,0.10220403113106,0.1242195511807,0.144043135222768
0.0800001974585771,0.116620060145794,0.142128745514685,0.158547038007909,0.198448780285895,0.238613143462027,0.255316264678001,0.281914600915571,0.325940985833086,0.368273401240664
0.038237382171308,0.0729725166497526,0.0965864213813222,0.112344541369846,0.154025284450201,0.20124735618943,0.222199956076685,0.257210018365457,0.316002723913431,0.367743368977259
0.0510950140590866,0.104271706598377,0.137291571596576,0.15754147974842,0.20684775558839,0.256495774294939,0.277016388027398,0.309320871668224,0.3609407219169,0.409104789213157
0.0395695407319422,0.0820599722472491,0.108775325961601,0.125672390763991,0.166682963030046,0.208184491439593,0.225577243132215,0.253618889854216,0.300098280742692,0.343906584072892
0.0292338184746006,0.0609367818244116,0.0810750604791438,0.0938472785775882,0.12518952705619,0.156278234104093,0.16903422703065,0.189134405366388,0.220842016489586,0.24889457489894
0.0182680788658556,0.0369873365414637,0.0501097185670926,0.0587871590973452,0.0811422587140704,0.104603076432603,0.114367996580259,0.129962729801344,0.155462559237398,0.178614333955098
0.0248619473057379,0.0667158051282173,0.0938754398958448,0.110734572230192,0.15190385294042,0.194020044067924,0.211692213419757,0.240111107306763,0.286083707342297,0.329055394797533
0.0341144556164541,0.0719910658523139,0.0962880010882619,0.111731710845402,0.149212074894069,0.186680073134403,0.202132983600557,0.226641894064369,0.264829988213742,0.298785269166665
0.0246559819013954,0.0507325834750606,0.0670337243403765,0.0772931998324912,0.102073870144386,0.126978763995368,0.137364458416629,0.153944748560308,0.180479603552205,0.204611708017298
0.091544691149365,0.149262582358512,0.186928476251382,0.211266608222435,0.2714613149075,0.332553133950598,0.357600724256961,0.396851099933742,0.458965071435474,0.513895828990543
0.0256778080799161,0.0553464356949623,0.0743427657332808,0.0865244320060919,0.117062104925534,0.148727557014621,0.162153282543299,0.183950073788754,0.220225233081609,0.254665036658187
0.022685163996916,0.0475588494412407,0.0634112167628063,0.0734821718697277,0.0980549569297777,0.122956744415013,0.133233211078827,0.149374211968292,0.174656532319202,0.196644775451675
0.0454294074367337,0.103543282608975,0.145717270818425,0.175405036519833,0.259000080145629,0.358206545176914,0.399452037667378,0.457669496495419,0.529360162360108,0.580593367435573
0.0180129636679824,0.0367889262056404,0.0485303662631219,0.0559039461191418,0.0735728328476838,0.0910554912316578,0.0982683716323166,0.109705476379392,0.127984240813672,0.144490235767139
0.0300501363445799,0.0653214816306797,0.0874415692462551,0.101417885911031,0.135418088560598,0.170052158856075,0.184695054060966,0.208794993105962,0.249790213767297,0.289335788577032
0.0235641883689924,0.0473634343367506,0.0661254967959672,0.0785607457586726,0.108811264302348,0.139774255760537,0.15293733545492,0.174370280442009,0.210137561501231,0.242999638085178
0.0493543038568344,0.0955613101410466,0.124199647918513,0.142325659291382,0.186598609720843,0.232158470620668,0.251515992416275,0.281844648530755,0.330124357017349,0.374553692477764
0.027059444990551,0.058694271663162,0.0830103478314038,0.102913445232503,0.1909829633233,0.279761742086906,0.301509477346018,0.329956910400041,0.371466145369823,0.40980387747686
0.0564010446898937,0.114617649336864,0.154498551636181,0.180740488462023,0.247208649936949,0.315953224139326,0.34462881881625,0.389664108548212,0.458488589061603,0.516709503229231
0.00827483050200253,0.0195461132204571,0.0274223891589827,0.0325907403535933,0.0451645478387045,0.0579703624458747,0.0633705363966155,0.0720851996792835,0.0864311715754611,0.0998453473655238
0.029016373270336,0.0615608363078395,0.0820474197815328,0.0948507301085628,0.125773373492659,0.157199545622666,0.170514465877162,0.192193089992013,0.230191881808087,0.26927322027524
0.0303770105903581,0.0643759862478801,0.0863602004347955,0.100362965504873,0.134390213019829,0.166991672867213,0.180460066360948,0.202087584126516,0.237756112319438,0.271631261270392
0.0378551023305501,0.0765601119792534,0.101800614283992,0.117778733202503,0.156864658597178,0.196158943685364,0.212349756583028,0.237868450438129,0.278303069691367,0.314530859968487
0.0233731604793953,0.050620598261587,0.0682909332463878,0.0796475213692339,0.107565925111837,0.136289310891127,0.148540168237444,0.16854050459934,0.202208179720473,0.234766450122773
0.0447917516332786,0.0910134186346003,0.119925378404122,0.13810212389269,0.181756464226269,0.225241045388244,0.243303021428249,0.272192837459155,0.319146662015786,0.360923459540548
0.0644633081693291,0.115464821500661,0.14825464508212,0.169214858253227,0.220743167177566,0.273615034602821,0.29594184414649,0.331945916962808,0.390382096846295,0.444783992582662
0.0216804201665509,0.0451572848621651,0.0604924566737701,0.0701670276515411,0.0934100823650336,0.116054354205725,0.125324117105317,0.139970038458899,0.163349263277066,0.184573792627762
0.0516727982179903,0.106496098615954,0.141656625026478,0.164565735379351,0.222238928845877,0.280450117485202,0.303470020366755,0.338086649880852,0.388850273042402,0.429741596587011
0.0667022026517153,0.107710995079753,0.134554402568797,0.1518000598645,0.194144162497759,0.236783219676081,0.254378188656713,0.282224577430421,0.324123140239304,0.357461052937191
0.0392110271772966,0.0810063524178094,0.107739882919195,0.12451927570567,0.165314245426554,0.208065206655648,0.226246933553552,0.255631094663653,0.303208529794846,0.345044008946517
0.0282527268034095,0.0612276244592411,0.0825793947218338,0.0963025786661501,0.130401089780592,0.165499890447155,0.180163930198884,0.203677876444449,0.24227331509744,0.278936634624887
0.0234046920404559,0.0483065782751985,0.0645451426820001,0.0750684556587574,0.101468144142505,0.128879668486013,0.140428731360467,0.159015540194457,0.18940013791302,0.21779637516207
0.0237700613356556,0.0494998700364142,0.065431242312312,0.0754124292530266,0.0994002934423074,0.123385671566119,0.133369977590641,0.149334237540847,0.175296641872973,0.199777911283798
0.0390967088765072,0.0877883516655527,0.119968223953665,0.140728319873801,0.191832097095649,0.243088933240541,0.264662758667461,0.299464609020186,0.356778303515036,0.411111477785673
0.0360211745304379,0.0736590770087155,0.0982207679251184,0.113978234899757,0.152775051499276,0.192630892577841,0.209491978036672,0.236737188924693,0.280242349503432,0.31959958756946
0.0325155891527459,0.06011580651828,0.0778818875038557,0.0892355683486622,0.117115456787423,0.145607870619898,0.157571252816996,0.176724591747961,0.207345794633777,0.234591215815833
0.0206187347896278,0.0449076523516467,0.0603104549191751,0.0701020572501839,0.0941889131954029,0.119206649628438,0.129847246038314,0.146966763824821,0.174729164344373,0.200073880376295
0.0650035500906173,0.119946032276927,0.152818101485634,0.173535232086268,0.223664612804297,0.274189739023404,0.295315136906052,0.329109056241407,0.385556799915217,0.44023967523644
0.0424666426648225,0.0949807970824245,0.129982387916122,0.152618646381293,0.208853140064719,0.267793127048554,0.292296336538967,0.330966874243868,0.392368564891344,0.447535095627311
0.0138114055556152,0.0296713079178506,0.040726209614788,0.047953006051908,0.0653090129737824,0.0823543635178166,0.0893394837298318,0.100400806588557,0.118218793433385,0.134646641431347
