VCB/LOA @ T/Dd = 0.12,VCB/LOA @ T/Dd = 0.25,VCB/LOA @ T/Dd = 0.33,VCB/LOA @ T/Dd = 0.38,VCB/LOA @ T/Dd = 0.50,VCB/LOA @ T/Dd = 0.62,VCB/LOA @ T/Dd = 0.67,VCB/LOA @ T/Dd = 0.75,VCB/LOA @ T/Dd = 0.88,VCB/LOA @ T/Dd = 1.0
0.464208656122096,0.474395754225119,0.476276002574987,0.476927428263297,0.478270827558394,0.479585778201476,0.480212871118787,0.481428406893943,0.484128047185667,0.487520105574873
0.411785541521315,0.469527854255965,0.488343487897273,0.496922902056769,0.511859022618064,0.522379564764674,0.525424811911919,0.52994106817557,0.535197465035804,0.535289232412343
0.537240668106044,0.544504948284776,0.553209429285841,0.558578078740088,0.569830450357513,0.576828744910954,0.578467995162917,0.579206007290838,0.575454536240544,0.565463158716586
0.40059451210043,0.39752988455916,0.399377042748183,0.406614538020222,0.420898957089848,0.432573445440682,0.438083605439405,0.443023208152475,0.445482042939411,0.443872516708695
0.430332409835564,0.462640644995741,0.472800467366856,0.477110270390436,0.484164389418938,0.489444251695016,0.491383551773626,0.494282898578509,0.499985707070031,0.506454310403425
0.454318406832087,0.465417193468187,0.470702236796364,0.473675793080125,0.477301771469435,0.47725937422463,0.47581330921921,0.4725254758317,0.465775753292246,0.458624361519303
0.532494364923689,0.524081549185293,0.517755011810919,0.513627869359335,0.514568139538438,0.511233123624189,0.512149815516584,0.515545059548586,0.524830829252967,0.536508893079782
0.41498377636497,0.449871608516933,0.451175256418694,0.450098238726035,0.44284887701291,0.433111338555267,0.42923424354956,0.423447113142203,0.415342489278395,0.409411011303928
0.294137552278581,0.366821902585729,0.387175257027355,0.39536881738755,0.407387214442509,0.417831661333476,0.423762752708765,0.430823714863797,0.439014551840244,0.443827372977003
0.422029907628684,0.435724628819365,0.436655458398414,0.435512084830103,0.427881690824097,0.418540960722037,0.416004738379861,0.415288963788251,0.421633016877063,0.431118907094871
0.499641364743798,0.497350614068884,0.496566607278242,0.496181894750635,0.495779982193572,0.496216305725565,0.496652762959817,0.497681505851758,0.500271180828525,0.502417703882208
0.321401054581382,0.349082906168425,0.381786356681174,0.393693814704211,0.412028309070722,0.425230586685214,0.430516474963223,0.439243216471082,0.460730155285663,0.477926450458396
0.444000281911691,0.465092107900581,0.469703930502773,0.472010598481577,0.476829559410451,0.481192052043523,0.482969533500125,0.485819268266962,0.490511780895213,0.494776764868167
0.342384110190004,0.362283025838806,0.369717415629202,0.373862520700692,0.383514839953659,0.393660199810069,0.399104694371401,0.409362433638032,0.428730669910303,0.44510725012164
0.497611201678438,0.490995306174592,0.485467004346938,0.482007034866073,0.474500912359819,0.468247800979987,0.466314131550216,0.464712598262836,0.466555606714246,0.47580486143143
0.442167690547168,0.480152012690922,0.496908499818336,0.503278878773968,0.508923328386402,0.508422625646872,0.507586538494864,0.505922203521757,0.502887674181963,0.500315877776684
0.406805617525704,0.417880868597422,0.422500163543325,0.424795348200089,0.428869713529862,0.431141430621806,0.4316763581986,0.432678590384121,0.437038813190133,0.443338305059031
0.189184554267977,0.318823668460184,0.359353526974176,0.375806572851046,0.393248974503208,0.403800548088643,0.407682146181926,0.413663856311451,0.422974358374613,0.431063790277388
0.377799475421788,0.396006723925081,0.404995342910486,0.40993430716958,0.41997293364066,0.427751911645164,0.43042771312825,0.434120561791104,0.43874814085036,0.444423081940618
0.33564375008846,0.359880202509678,0.371547706464068,0.37765631548009,0.39049840793903,0.402160579793598,0.406822836274767,0.41421701178851,0.426413488030166,0.437677441401796
0.491267660173823,0.50881547747172,0.508110727634116,0.5033735737882,0.487932031030295,0.475631896270868,0.472619629841853,0.471574815692324,0.479739906691229,0.492351325932312
0.444996088671124,0.456016960210284,0.456692791407286,0.457088995900048,0.458965475228231,0.464193312150645,0.467071388384506,0.472273541273766,0.482134184849138,0.493087468317379
0.502922455116202,0.507984682292706,0.507274916410391,0.506304469457063,0.502939280595689,0.498484526313857,0.496416998200108,0.492943796840015,0.487011848735182,0.481866189150965
0.579447812644751,0.586388981710136,0.586923147455318,0.587095494968992,0.590776755151784,0.596477454281286,0.598044100106411,0.599465403759782,0.597832121230299,0.586818965553885
0.237328426070538,0.297059515715728,0.358614346875363,0.394633074844003,0.44894585810272,0.481228324564332,0.491289321820732,0.504423077152769,0.519948745566211,0.533674385761638
0.338055120346396,0.352571120457248,0.358195037693055,0.361987296468239,0.374269271688771,0.388245471294861,0.393585714049384,0.401097154352224,0.410772303983764,0.417051478924264
0.408648886454236,0.405885746160233,0.404146538477558,0.402941750738401,0.399306902572064,0.396348937116075,0.396442396503308,0.399230070293561,0.403185575105881,0.410505595689132
0.340336678992861,0.364193305463632,0.386295508610983,0.399415019069849,0.414177283495404,0.413191621657111,0.411167252679681,0.408189021438247,0.405665437102251,0.405994303049726
0.746070883107839,0.72334341786769,0.707498300838914,0.695621647319084,0.672654380059458,0.658874095746686,0.65388948120575,0.644866591257649,0.626672676568839,0.605102233820539
0.618152031628209,0.600566349731309,0.590322166242742,0.584118927804377,0.571358591375573,0.560124381698259,0.55449337900835,0.54265561787387,0.5077213661593,0.433713599734531
0.496402908855006,0.502750214929859,0.505782007351252,0.507468146829065,0.511076811339833,0.514307772953458,0.515581863162615,0.517073709665402,0.519632842104611,0.520309550609783
0.4947026837399,0.487315610326747,0.482851390518494,0.480365207780184,0.482377051619261,0.482194898817459,0.48163488497174,0.480643379528746,0.47940947376423,0.479132003397573
0.546358377106235,0.509656945538066,0.498725716133376,0.494387602340759,0.488998449134367,0.491061616858389,0.491925526163338,0.493585555256069,0.497216029911591,0.501582322436375
0.481715922803927,0.468612581235986,0.459849388911927,0.45420749436477,0.444853368286261,0.441387481351114,0.440950701433646,0.440457009668645,0.439709303677565,0.439800651482181
0.73046154537151,0.683855431221788,0.660093977426053,0.649756800705178,0.632928161810322,0.620915277509024,0.616447976446281,0.609445426055865,0.597620836759398,0.587662867232694
0.510557201441291,0.529203429018654,0.536388253998986,0.539095748061247,0.542630911608957,0.544210805415445,0.544668062355351,0.545323208796895,0.546418210145241,0.547765839349001
0.406788898031224,0.432453851530409,0.452631911883086,0.461831697594676,0.470881654392339,0.472167025730806,0.471401576010759,0.468923492214446,0.462416748147333,0.45555115476454
0.460801509756001,0.507135499363986,0.516546895158425,0.519340650190233,0.521232751342794,0.521115467288171,0.52097844902224,0.521138346378038,0.523160877466761,0.526989227161761
0.494731922313052,0.480942012401729,0.485628691408566,0.486922400231786,0.488338367948416,0.487976239931746,0.487141162389999,0.485105433543983,0.48125592893699,0.478169174325843
0.364389862158279,0.369735911949257,0.370764225907651,0.37063312482018,0.37036033967917,0.370367509127073,0.371446391859136,0.37660256815067,0.388069576521871,0.399026956448734
0.542989254265988,0.548095488232854,0.547881184957613,0.547552855593604,0.546635779307793,0.545644113758439,0.544979557478106,0.543371871291686,0.538444184618008,0.528045019275666
0.555476447438633,0.547679100419655,0.544265138743276,0.542447795512999,0.538850906881425,0.536215930308377,0.535395488510775,0.534429469027111,0.533807907437928,0.533898783632215
0.483618362546485,0.489313821689989,0.491104674312589,0.492022785111304,0.493853176149255,0.494459805041933,0.49453445745789,0.494509591741748,0.495423940088158,0.493930351887778
0.491818655346922,0.525862958037308,0.535016629827432,0.538803232954983,0.544327298837776,0.546770287543939,0.547192957984052,0.547310481399031,0.547184699590878,0.550240898981714
0.480297968778103,0.483787701673119,0.481088655303537,0.477746299887906,0.468405955337676,0.466952778940606,0.468309278461532,0.470674106582098,0.47290666162732,0.472494284762252
0.272032974858047,0.303603927490399,0.311716871142856,0.315835083981674,0.324026427885489,0.339082106210831,0.346021829352079,0.356827748253291,0.373649754831478,0.388401574700883
0.25761177222688,0.301241632251172,0.327245659007769,0.342487777045886,0.376741511054357,0.408605751979853,0.420295634093387,0.437542788987676,0.463515608314806,0.486292860417565
0.501627916744565,0.496052155619299,0.495295505095945,0.497985175127588,0.496207319332686,0.491872857243426,0.489405961988859,0.484898433465294,0.47665443656404,0.466880443698754
0.355652317254272,0.352444937580815,0.354276515552341,0.359118359587686,0.369681423712846,0.380718460450541,0.385801797385382,0.393865710783675,0.407359167208187,0.420764937055186
0.520911013275602,0.501271163099235,0.483638336126039,0.468829637451364,0.433532069257781,0.413852691043161,0.411505951024671,0.412962678777075,0.422814409625343,0.434442957041457
0.672178104770999,0.661685383968995,0.656526418114551,0.654324768440582,0.653684543839909,0.653114096304654,0.651834798965022,0.648887953286154,0.63965118531784,0.623671923199445
0.523089101882394,0.524798267096322,0.524546599501158,0.52368136017101,0.520506957470575,0.516800116496193,0.515142298537094,0.512349535569141,0.507311346633792,0.501509237710059
0.463016734665513,0.46653659783374,0.467703605153763,0.468411782419561,0.470620663333101,0.474837748057886,0.477439238327985,0.482454480911729,0.492445559837523,0.503235054600373
0.493512827967284,0.500333063957786,0.503502041851165,0.505160773188591,0.508334883949504,0.510496802978437,0.511124872418931,0.511743387388008,0.510606645180034,0.506712437120665
0.419714328165832,0.45897848685569,0.473769155315438,0.483072216020035,0.499079613998898,0.51046827586074,0.514272085426774,0.518774566944019,0.523247216308951,0.524938601786376
0.226198789118994,0.300938989726149,0.32089837345109,0.329159440559031,0.344631878246692,0.36194459346114,0.37040141599931,0.385344585055182,0.41291387946564,0.437385481859123
0.370373220284099,0.3840129941182,0.390095662492342,0.393533874387675,0.401139406553936,0.408214224700158,0.411071846902181,0.417129531554858,0.436254272676728,0.450300663742813
0.294064103871442,0.298000679612395,0.356392529866658,0.402322433928971,0.458722990045034,0.48353147014276,0.489726376934004,0.49657928181942,0.502325621069685,0.503492341380057
0.444977484119495,0.467746020018738,0.471726478047576,0.470898722208124,0.465324904969807,0.463900043821662,0.466281053989927,0.47189427370775,0.481707366454026,0.487768367019085
0.633869377199827,0.631467129228051,0.628129338639358,0.627347825217411,0.624983643015691,0.620854466944358,0.618558728711333,0.614112863572986,0.604596225315634,0.591318574283857
0.519956342838362,0.527510911312656,0.532176707494733,0.53477758684528,0.539544052359088,0.542305919731603,0.542849437083854,0.543043870838422,0.541736549974282,0.538961551386784
0.44448244942464,0.451922693603026,0.452464305597726,0.453575684687573,0.458914591585315,0.467075966181042,0.471296856305923,0.475745879235892,0.481174699398611,0.487033729906148
0.419098336512793,0.429396670170991,0.422120786202905,0.419761782038329,0.418918667385348,0.422655534625797,0.425295476493418,0.430765321063162,0.44339894690509,0.456175101897755
0.416162898149403,0.460979788509829,0.471645699421775,0.475180127993691,0.478809144226011,0.478845257347157,0.478210944766117,0.476878146589136,0.475374511519259,0.4747419498389
0.619416616985289,0.626873305495375,0.624571890329109,0.622413796897281,0.615210676989626,0.605510813904538,0.600947849139957,0.592772368925293,0.57394584244759,0.53574043577672
0.447109751486827,0.479988738079279,0.484514985492629,0.48430663469655,0.480369368612995,0.474783976589267,0.472363935082383,0.468556356909826,0.46278058051105,0.45803401573137
0.562371184942072,0.572572738705997,0.575728120725353,0.577234878224132,0.579765244242466,0.579814265349456,0.579457378550963,0.578552557256376,0.576482370034073,0.573705040016889
0.480525772416724,0.485774463212978,0.492702132073983,0.494567476908967,0.498702007555518,0.501376475370068,0.502042279397863,0.499360600944602,0.494012165199543,0.488784145856861
0.421762056156971,0.4301975209374,0.433201334120936,0.434754718278669,0.438313288725982,0.440188582909571,0.440930592646358,0.442156445415157,0.443511302122297,0.443626830200869
0.411217970245425,0.440450253505705,0.449411260918342,0.452995588650238,0.45587478874588,0.456167442673858,0.456870745540766,0.459122316604166,0.464018483578944,0.467308668131354
0.492600378431308,0.494770362693854,0.494192698917994,0.493855447105166,0.493330965283895,0.493174227366471,0.493161458291078,0.493265217919917,0.493643590661881,0.494141547574498
0.41893647935088,0.431067384324438,0.440509791717131,0.445265101818036,0.454237950131156,0.461652070256956,0.464208127162275,0.466687414963166,0.46849707451258,0.468494859362041
0.51445573986537,0.493534156762717,0.483010506712698,0.477115535163714,0.468634607745639,0.461522654913625,0.458493892306185,0.453543036917072,0.445911088124008,0.439466544994628
0.595331232922407,0.588520043601293,0.583818844230136,0.58126824734033,0.576054968786386,0.571576519117787,0.570049629872326,0.567894302903024,0.564297976208503,0.558675483523443
0.570210800547445,0.559179812909933,0.553503663826235,0.550333080365441,0.543688548957927,0.537949957364787,0.53574998497417,0.532434021134595,0.527432698333212,0.522973554329427
0.593778879317592,0.621198918550714,0.623321173739865,0.623183489092167,0.620248092588015,0.613584336143154,0.611055621255542,0.608292857207209,0.606998558019425,0.609081869710841
0.413041108828574,0.427860743369429,0.433958688813256,0.437407185699302,0.448973658181965,0.460760966126125,0.465424021486484,0.472407894357158,0.480209269682544,0.483664765523886
0.546653995887196,0.545436285097089,0.54941251899676,0.552399373791449,0.558595712651657,0.56248798251136,0.563426358667226,0.564133838352513,0.564111252473585,0.561785507512726
0.473650831522073,0.448348216746434,0.445562856151596,0.445453220324523,0.44026594724731,0.43887095825709,0.439380315243171,0.440811908404042,0.443851519353692,0.447236010718129
0.515259585519633,0.521808969715682,0.524369010354189,0.525393963356789,0.526281141473919,0.525599821512751,0.52502746399227,0.523868836562513,0.521491712175717,0.518763860449089
0.461181318135696,0.504190663546742,0.516136681294478,0.521872689098012,0.532737599272449,0.539519026760739,0.541366338181994,0.543435988283935,0.544363490066931,0.540210549318322
0.64371403968004,0.655775976953209,0.65722883687559,0.657537803518551,0.657029403514989,0.653125391873145,0.650667852876941,0.645961579627771,0.636008238522753,0.623541936788409
0.339806173321627,0.435395617398034,0.471142581210214,0.480684652253193,0.486805362793482,0.488954960837466,0.489888361469651,0.491782355704197,0.49648594420679,0.503027292941265
0.558428615183366,0.483429563510729,0.435934314587892,0.414213898476423,0.39016275440597,0.388848446480505,0.391185497119321,0.396029341552712,0.404416403340755,0.413044668198663
0.459420216059264,0.488075504690311,0.491743274228062,0.492791731751836,0.495832492890628,0.499653523228293,0.501329323615507,0.50407218747217,0.508793121816515,0.513632979144816
0.417279406727742,0.410762689028409,0.425310574483595,0.431881597833979,0.44366791570669,0.450592098584595,0.452222907704135,0.453600170993213,0.452427087090105,0.449332553492708
0.37395553652121,0.420929762414189,0.432209216367961,0.437588991599307,0.447900408566124,0.456004142842869,0.458987161437403,0.463428619287347,0.47001217780407,0.475621306956197
0.146849194061014,0.267193069562051,0.373253198148284,0.404390272323993,0.447145115330083,0.470780519353911,0.477770473587394,0.486485635079348,0.495131845557307,0.499038759399747
0.222533058353098,0.305522640780165,0.341364664901218,0.360733781328175,0.404858194879714,0.443984450765945,0.453488918639328,0.464888645601838,0.473170280605273,0.474223870119567
0.581951345711383,0.573461254420067,0.564981511413607,0.55895877916215,0.54439615540884,0.538933445130817,0.538413616847788,0.538557889542844,0.539299470911629,0.538073307866216
0.421938767732936,0.459844090478407,0.466921188283038,0.468670802619586,0.470339193030356,0.470465317798806,0.470205921581807,0.469446568744782,0.467337237264689,0.464775545844405
0.432263783324336,0.44446827319952,0.450625935712067,0.454083354046722,0.461293206282341,0.467084832738221,0.469100901741229,0.471856106260369,0.475158296404188,0.474911093386281
0.517139315813723,0.497204568354905,0.470887485607236,0.453385362710564,0.421129580041621,0.409293278991771,0.409244852019983,0.412889241432954,0.424042340071152,0.43643603258181
0.334736570325124,0.351702095429567,0.357938737177154,0.36202062485411,0.374171709483091,0.386355192812643,0.39132186014994,0.398987272209021,0.414478004134627,0.426594522073555
0.289371791196189,0.35287864765649,0.373423181288928,0.382044326906023,0.396821073832298,0.407795459790478,0.411793186440564,0.417727833191503,0.429898270803997,0.446088699330094
0.340494891760293,0.370272212313496,0.382329430989675,0.383444192032963,0.377430747747313,0.372458523195966,0.373424322990478,0.376730345313367,0.384790736472415,0.393895587319731
0.412993100852769,0.425270495894433,0.431437871341543,0.43449805851878,0.439896036536253,0.443805539606299,0.44552113731326,0.449416036370924,0.454689756454051,0.45627368235362
0.31972167412675,0.375138047167695,0.380308147595717,0.381230415752895,0.381881005263048,0.382499338515396,0.382943427690272,0.387386783424767,0.405341822064237,0.425672244632616
0.427668566135087,0.43376027963424,0.434434269354246,0.434587669820556,0.438136971241601,0.44137262799469,0.441914070120879,0.442530153903888,0.443810362190417,0.446045023548684
0.422052297774599,0.434712362497114,0.438222083611397,0.438939874593105,0.438578636452933,0.438870725744255,0.439756601749146,0.441885842341267,0.445515813410227,0.449286136203216
0.555960974786453,0.474271123572091,0.486129297659236,0.504744747776643,0.553022727804634,0.577830113393802,0.582521509376507,0.585797753375692,0.58398461178358,0.578345941187185
0.490853345533551,0.494508818935496,0.493795882178138,0.492906546095458,0.490300975451515,0.488263182405367,0.487903028369463,0.489147606646496,0.496687387591938,0.508008221063238
0.467704553287275,0.468787229141914,0.46933255632874,0.469636139748782,0.47027231634105,0.470811122862739,0.471015387221147,0.471373365462002,0.474123208761246,0.476672909996027
0.240663823082378,0.303454568995111,0.333053056866314,0.344071380399341,0.358424130509796,0.36906398293711,0.374608538235411,0.386162430039412,0.41551026361904,0.445986349077161
0.369496394986089,0.395500360304893,0.404199055478311,0.408849983801973,0.418912267073156,0.433366113472394,0.439276773502114,0.447535137812466,0.458591044063404,0.467270771251873
0.47133519975524,0.475354458429484,0.475119194480241,0.474681157001591,0.473591706744792,0.473359730912094,0.473964181006117,0.475759212606623,0.483437814789124,0.490219163478404
0.553610999216154,0.50873573297122,0.480371112593705,0.462549173545072,0.427561986511701,0.406880967936029,0.404200663731776,0.405603924422037,0.417119284681527,0.43093392044103
0.498990325999779,0.496661165951914,0.493990171299548,0.492241953167472,0.488550888978488,0.485405814949611,0.48412626751825,0.482102748246251,0.478939202302974,0.476234250263255
0.390456828160156,0.395480037427615,0.394071150533069,0.39301380128748,0.39072608243483,0.389313668682489,0.389142619386076,0.390625982760755,0.399650823966635,0.418013829077614
0.806454946005755,0.763566046493821,0.736924267619188,0.724180635372749,0.703403509720665,0.687541904717853,0.681458316864371,0.672002450838847,0.657205613534911,0.645024723636475
0.482535133406331,0.515154489354869,0.53034766764956,0.537908652158581,0.55100064417444,0.558525330271743,0.560273633784685,0.56033854312096,0.553276309186054,0.540685669469456
0.363942821998998,0.348842911706386,0.327229725776168,0.306905526993874,0.24221565708894,0.226572898233064,0.230816101775496,0.24620058115799,0.27833372350192,0.307392378556493
0.453129604177296,0.446424925956425,0.435925491374863,0.427347380310368,0.40749448827895,0.395364633970531,0.392375668707327,0.38983633876609,0.392506048502153,0.401371673157912
0.337447944753133,0.384714306407016,0.407603399841413,0.421215952122547,0.443840827715357,0.455648638797004,0.458896801646429,0.46271807155779,0.46624211190568,0.467439606163253
0.466421721787399,0.461389935952768,0.460493334491605,0.460917400637416,0.462992320340769,0.465419219135076,0.466381839718931,0.467455969166407,0.471697754994898,0.480652449687834
0.489403247552973,0.49489236876501,0.500021039439031,0.503663749779534,0.509799052718175,0.515031712947286,0.515899230845091,0.515975403395433,0.513803520569061,0.510235403947178
0.490640369529763,0.479341146338791,0.481650945641287,0.48256157839866,0.482756378377105,0.482242041366132,0.482087204263376,0.48201085408131,0.482316683157985,0.483015672773236
0.391431935237565,0.40425584701024,0.410865725752666,0.414734227440749,0.426176845551729,0.440242054783531,0.446264564642121,0.455541015057574,0.46767524417194,0.476319440007182
0.540621086539583,0.519478011516887,0.516137621152231,0.514742913159699,0.512623385460717,0.511601416413209,0.511363754102734,0.511065302811936,0.510724601381354,0.50929329712407
0.527182733279709,0.526745999333549,0.526196153332853,0.525873847064762,0.525293632088133,0.525137104098373,0.525233247610878,0.525618762596652,0.527726563923897,0.532480485410733
0.460542306903899,0.469077236839142,0.477357521148568,0.481024597135891,0.490498328706511,0.493033335932312,0.492810228422546,0.491344203973661,0.486658111756132,0.480311404391509
0.49334377878932,0.478579136127531,0.477435709536446,0.477818228704517,0.480897431766022,0.478750226720739,0.476318123773034,0.4718791839294,0.464623428712582,0.458983862880576
0.427637141391,0.44931823211296,0.455019225113784,0.456868441764855,0.459665473268785,0.463694962738813,0.466142262565023,0.471956809627548,0.481624383074633,0.489972737648041
0.525565633034804,0.532725058983188,0.528535486372341,0.525465341278242,0.518114796024866,0.510926938583753,0.508675220971951,0.50635129990108,0.507504124122821,0.514791175484996
0.555077836674596,0.549427462268084,0.547434015118431,0.546451436884746,0.544478396360453,0.544099304454138,0.543551387011629,0.54160951206298,0.535697415674042,0.527441000734208
0.494005679740635,0.503059649242769,0.50793583527294,0.510841643505609,0.516858912758825,0.520677949771017,0.521633944617826,0.522543150344852,0.522760462017738,0.5217192521354
0.592613243925998,0.592729286178505,0.591196418030754,0.589785657105778,0.584997666204734,0.577934130130386,0.574261762659828,0.567477357300721,0.554092705046426,0.537922891766142
0.330366516901587,0.357438808120212,0.371185169768018,0.379154839232849,0.396818167071666,0.412029019740813,0.417706533288718,0.426313876905301,0.439351379450345,0.449074226552297
0.435251885952839,0.43691900066808,0.442707422406563,0.446341205181806,0.454364282713202,0.461431400222978,0.464141269567018,0.468227328196482,0.471279320018593,0.472619099576955
0.500289448704235,0.501506514986194,0.498894020803782,0.49723097266128,0.493957865061842,0.492220763116859,0.492028379744368,0.492412162920775,0.496273509377493,0.503141435524599
0.468221621354106,0.471492880639013,0.472935991687994,0.473780524269045,0.474670262619196,0.474091511744783,0.473855269194897,0.473927852678307,0.475619077202738,0.478314726688916
0.401918027530154,0.406615515193172,0.408480870603438,0.410067114496332,0.414333320306095,0.418781386705597,0.420631758090427,0.423090485810823,0.428492521197692,0.433603010601628
0.40000370143999,0.43058092715621,0.443034965168334,0.449580282098681,0.462544843172027,0.47275499074385,0.475796999614622,0.478431713319353,0.479092031601403,0.477050148702249
0.374387707725234,0.391524037914586,0.399850806480191,0.404030017174409,0.411249890454319,0.416714743812581,0.418827884386948,0.421990296577613,0.426393069300382,0.429756465607425
0.479517285953174,0.480122747209793,0.484070554376186,0.48463035809406,0.482752481599958,0.47836106477804,0.475763818417052,0.470372057238721,0.457432071932127,0.442831033898775
0.450875230173,0.459649301964067,0.464076308749194,0.466704714202122,0.472579814218751,0.477578215240072,0.479252963890185,0.480220710827346,0.482654734639023,0.485230124414359
0.438838923834676,0.470735033003104,0.479059243610346,0.483221233977218,0.493962101830878,0.502708752473427,0.50517848713807,0.506833862471121,0.506831608503911,0.507426558860344
0.438437100670236,0.45481999507595,0.44522870160911,0.431529626299638,0.384705835363238,0.364135367301176,0.365177257083652,0.370703027671856,0.381428366587571,0.389911935073484
0.324738767387833,0.325971488267835,0.326971561933688,0.330225378756155,0.341576799002102,0.352131905714858,0.356744962219138,0.364335599543359,0.376134992006472,0.386639834130521
0.401659481314133,0.408070223827581,0.411436150182403,0.414333587926583,0.418217678764045,0.427593154813658,0.432155527547079,0.439905115440906,0.45298894038633,0.465082888110606
0.372152579696915,0.379071573276549,0.381014387890603,0.381973888419735,0.38383463521258,0.385291956604863,0.385811088812372,0.386548502535203,0.386936501204784,0.396306606318089
0.466249613649064,0.466641595933503,0.467916404884579,0.468795069787337,0.464133062627165,0.462524864764805,0.462570572873032,0.462456683113376,0.46210051600099,0.461831315605788
