Iyy/LOA^4 @ T/Dd = 0.12,Iyy/LOA^4 @ T/Dd = 0.25,Iyy/LOA^4 @ T/Dd = 0.33,Iyy/LOA^4 @ T/Dd = 0.38,Iyy/LOA^4 @ T/Dd = 0.50,Iyy/LOA^4 @ T/Dd = 0.62,Iyy/LOA^4 @ T/Dd = 0.67,Iyy/LOA^4 @ T/Dd = 0.75,Iyy/LOA^4 @ T/Dd = 0.88,Iyy/LOA^4 @ T/Dd = 1.0
0.00443771963972303,0.00751067254523201,0.00830949540769493,0.00877364432151999,0.0101091564839049,0.0112704958083559,0.0118280684440404,0.0129499512479799,0.0157102681245753,0.0192507906185366
0.000712904392182769,0.00203852219893247,0.0028948440336898,0.00343915704926336,0.00469690019818165,0.00578494753576848,0.00617199505244467,0.0066941190249524,0.00734414404874179,0.00760258234425474
0.00174652254387856,0.00298739611611001,0.00402986773965376,0.00479756949736758,0.00736540754191285,0.00695185766117755,0.00669762157916529,0.00648891777807136,0.00647738758653117,0.0065311382395477
0.00371593518367227,0.00748753147452512,0.0107123545325321,0.012835338679845,0.0157558995077345,0.0135729905909459,0.0119138071036285,0.00943468228380681,0.00744202801131333,0.00669510807244788
0.0112126093463021,0.0184132904626117,0.0205318201216654,0.0214278923174104,0.0189433080244644,0.0165580829267858,0.0137254642182093,0.0110505882776205,0.00893033076694997,0.0073958446350778
0.0219607768240911,0.0058092469255396,0.00775214182313583,0.00886888395434897,0.0114357289259892,0.0132504001405009,0.0149099775206499,0.01296793998035,0.0101651424518422,0.00747610276540423
0.00249442666044983,0.00269218068095464,0.00274108828471989,0.00273752711137258,0.00242860658981799,0.00278000677356224,0.00293588949915053,0.00320183381206971,0.00489187904453154,0.00745309481335033
0.00209948933856723,0.00449212355101939,0.00524992742372982,0.00566401354731325,0.00657109760468367,0.00726663226089327,0.00760500584877514,0.00840515492971018,0.00967983116274235,0.0110285990516209
0.000637664457557531,0.00233503633238035,0.00281678415750728,0.00313035539653182,0.00407668930998454,0.00519106231445748,0.00560665599049423,0.00627510314393969,0.00596440723821861,0.00546636861564488
0.00881289442889954,0.0111033006166383,0.0130912026259792,0.0138354526898078,0.0137054725990876,0.0122472512079973,0.0116146458437395,0.0106700407950693,0.00923139318114673,0.00792403656851969
0.004173558011604,0.00554180950220042,0.00604739348599661,0.00629973658120909,0.00674608093221497,0.00698469359072521,0.00702891699753021,0.00703678681304643,0.00438056458290497,0.00262286510525363
0.0125186024479445,0.0146494358675952,0.0158738689337302,0.0165412228795983,0.0177137128863844,0.0182298185982829,0.0181753505229909,0.0171188239742835,0.0142197363866077,0.0111095885869699
0.00996879878418359,0.0115848836741288,0.0133932248474353,0.0142518433393217,0.0154326566040217,0.0142217285553394,0.0133896963941017,0.0112609557516201,0.00766317624580875,0.0056527481872678
0.00409061224303144,0.00863595364682874,0.0116481497775595,0.0109946728662611,0.00914153155393114,0.00724240882472313,0.00649115183510769,0.00536088880829314,0.00373831548721028,0.00264987611774214
0.00188005093801332,0.00493249292128975,0.00684444262217876,0.00794285965598147,0.00932613493434813,0.0105549250996809,0.0109325828461846,0.0110650420178331,0.0113362957541415,0.0124586786831998
0.00768713623355028,0.0106756120581394,0.0117747321184565,0.0123355500472004,0.0132197825134227,0.0134120716041066,0.0132964072542264,0.0129063630763969,0.0120073873462308,0.010756291907515
0.00566175185974468,0.00813469121016728,0.00955437194273201,0.0103285220611816,0.0115476735569298,0.011720736413366,0.0115520459112735,0.0110142385755894,0.00951672775566258,0.00754231884306353
0.00885928990470619,0.00994217756531719,0.0102873486651734,0.0104628393838303,0.0105664673652602,0.0093577141851889,0.00897913382808855,0.00825066808688069,0.00666269263162605,0.00527183500288246
0.00608362768030842,0.00766907471189532,0.00778142341777722,0.00788006233698185,0.00830581622024535,0.00863767580417165,0.00880547660886818,0.00932855447791995,0.0111371244479503,0.0146412676777295
0.0039236610639727,0.00633231753128348,0.0104105403994698,0.01252700348041,0.0173611628865489,0.0225406418924347,0.0213747254221603,0.0186732647937221,0.0145272731917908,0.012788218304189
0.00334897694982553,0.00586259311799987,0.0072272286304993,0.00784333418577162,0.00892431152086172,0.00964350101785996,0.00988320932982219,0.0102670525402964,0.0114394716015702,0.012465804551796
0.00643681951418742,0.00993591129286702,0.0114348681324321,0.0121486370487843,0.0122663965179772,0.01108976219405,0.0104294957225569,0.00940751185927309,0.00783577363108912,0.00674445770006064
0.0031222512085276,0.00619505604732398,0.00865588517472041,0.0101631290788308,0.0113184104410943,0.0110107044497381,0.0107619066704526,0.0102566317773985,0.00929763796416934,0.00833447746813352
0.00663691598336657,0.0119409219957224,0.0127047782402852,0.0125987545543254,0.0106481426758142,0.00810528254177583,0.00708035160518242,0.005559933459861,0.00346044723624181,0.00197678869492847
0.00561856733301417,0.00682288898821809,0.00864004504814685,0.00971296702246734,0.0123328375587883,0.0166282488147153,0.0158376785943952,0.0142042072283983,0.0114782207322848,0.00975427068384545
0.00642809638435886,0.00925121414326035,0.0109247370646828,0.0121253887083633,0.014682900933327,0.0160252067533984,0.0158896830658494,0.0146440502203081,0.0115953908648453,0.00923927387149598
0.00656133610025021,0.00842814901866113,0.00918295096480009,0.00956672790457761,0.0103337847979271,0.0109183518060881,0.0111086842199609,0.0113423881838357,0.0101496432219003,0.00706615284850822
0.000892677558352467,0.00408387483114929,0.00497950661681918,0.00558755004527841,0.00719148540372392,0.00853664657189467,0.00900982494955045,0.00962836292663026,0.0116187416588568,0.010864428759294
0.0042031637967775,0.00569062147390994,0.00649880653280108,0.00704428902353773,0.00830968721426729,0.00946098782152679,0.00988786871167235,0.0104863513783443,0.0113175176788843,0.0110186848760172
0.00115471033111471,0.00251501212773216,0.00333560878238893,0.00386184554006915,0.00513109143836863,0.00604691487090166,0.00606322883053632,0.00596400036405225,0.00578178968089086,0.00408644200158415
0.00786101887227273,0.00929604659077989,0.0101253031074932,0.0105916691908852,0.0114572121483852,0.0122488048592004,0.0121578358198501,0.0114643091222211,0.0101602437179239,0.0107603478645673
0.00266241382752257,0.00779187707597686,0.0102628165221802,0.0115044686102412,0.0134285819679343,0.0137658286079908,0.013532679081667,0.0129292808790915,0.0114389877735722,0.00856963243599598
0.00332585325800841,0.00678557577304375,0.00792338546609745,0.00837979062611571,0.00881275449428673,0.00826244233315457,0.00803245913534048,0.0079541428053132,0.00937601783284058,0.00780202903762329
0.000351900803852184,0.00113327758348475,0.00282951007749758,0.00437842814593225,0.00603014866876031,0.00731872856538766,0.00778747602096825,0.00840019189358963,0.0091428243915763,0.00933340661536139
0.00273848503917749,0.00535910863883772,0.0064126944926265,0.00695294153843345,0.0078504145762584,0.00818514427385844,0.00826177541616258,0.00833182224943954,0.00831405780948063,0.00888334355781021
0.000473775807094641,0.00492929558072593,0.007446149246837,0.00840345454713673,0.0104754895959133,0.0123625924612391,0.0130984549117466,0.0142545513781167,0.0157570135212478,0.0167811042626945
0.00294314653649641,0.00419072244131571,0.00604169449028547,0.00726449114393919,0.0099201852318582,0.0113599720687152,0.0114927182151094,0.00985315031945395,0.00774294621475879,0.00574301438668297
0.00303930676318881,0.00394929064287944,0.0043438695226395,0.00455934814001858,0.00526254486437581,0.00649284094401148,0.00703408296636931,0.00794114121083776,0.00937975435784128,0.010180754589831
0.00558642881226735,0.00640890634636631,0.00650323586716119,0.00642950959784136,0.00604702709563732,0.0055493988897355,0.00533315178369696,0.00498044543667001,0.00440033305076431,0.00353280840618038
0.00298005833370386,0.00643870842386242,0.00769946331790647,0.007700369289709,0.00866160422812179,0.00868225268009399,0.00893819847486821,0.00968242470132781,0.0127989818565637,0.0204073787745361
0.00161766301361928,0.00416368136633094,0.00617695644349608,0.0065776019258511,0.00656669290460988,0.00681981042358497,0.00705389328858432,0.00761148384227045,0.0101698368156661,0.0119793534534349
0.00434215551746677,0.00619277004941709,0.0071111763512344,0.00808960088216933,0.0101304456060644,0.0110607660630312,0.0110295740571312,0.0104411325065438,0.00891229486179822,0.00688910452981409
0.00484128497685634,0.00593902501528191,0.00623071169006827,0.00636903720533458,0.00598753227370384,0.00618092243454824,0.00593103991785311,0.00550282360078711,0.00469608529765624,0.00478010315136568
0.000618537295405811,0.00277971172301352,0.00514154930288083,0.0067130290605101,0.0102150554332364,0.0106399656983284,0.0100936894617951,0.00853889516223237,0.00550281419547806,0.00297956879838607
0.00337409490912928,0.00441853377468384,0.00431024467912466,0.00313940023087984,0.00463188323287492,0.00611997265977266,0.00646830442454186,0.00723306316763294,0.00926239302710826,0.012451849877055
0.00328932618493153,0.00527003197236232,0.00660530647159928,0.00752565549832764,0.00903321329658235,0.0105704526525047,0.0115972236184079,0.0139908030116024,0.020489989133045,0.0337950437894929
0.00700284667713945,0.00898689360712772,0.00995052323738648,0.0104850281997879,0.0115659155905129,0.0123554806749528,0.0125484418635439,0.0124971355723904,0.0127000691547894,0.0121112064674895
0.00365126477510434,0.00802034765230015,0.0109651680598013,0.0126333058785147,0.016193217921011,0.0147995045019435,0.0138223902169012,0.0120668207570876,0.00918016040379111,0.00668005671054569
0.00316773741983987,0.00926965126251491,0.0122871357784411,0.0140178093119719,0.0170361645218503,0.0168766512886514,0.0154375376626313,0.0128370170805981,0.00846554561974504,0.0046587036270251
0.00223437674093004,0.0032053784905859,0.00385110882457811,0.00428071186653936,0.00626028606769942,0.00744303658692017,0.00789026868496178,0.00827575228024524,0.00876987490293891,0.00908752423915171
0.00118494752960427,0.00242920213881632,0.00299567936903143,0.00309492160595005,0.00346221046021981,0.00408058521727576,0.00444422561362462,0.00520406630755997,0.00730750633297866,0.0109744377426453
0.00463872426286977,0.00976760524239113,0.0117221940859691,0.0120743019980648,0.0115292409750804,0.010359411333931,0.00981198772293761,0.00885685385394847,0.00737233388048833,0.00595384470815361
0.00500739569768244,0.0076160498737424,0.00834657210193665,0.00928711787007601,0.0097612561294914,0.0103089664139393,0.0103772509789447,0.00975012345967994,0.00798522330222097,0.00653500464014705
0.00977283795957055,0.0162435381330341,0.017963720127076,0.0188043414100059,0.0199271115968557,0.0182241421515154,0.0167866828327649,0.014136871447143,0.00934189157642142,0.00513061942423986
0.0052094341669449,0.011023955123927,0.0127498282069655,0.0136182934994336,0.0151391516006461,0.0143002752732788,0.013429956234589,0.0117371767986823,0.00869574077272516,0.00590995772004274
0.00311888328209076,0.00450971378168675,0.00562538339805041,0.00627648248577092,0.007020169315554,0.00753681250983945,0.0087549575165305,0.0108072492570298,0.0127869524383678,0.0137011070807984
0.00872119377909624,0.0108855674225915,0.0113889456490192,0.0116569165216226,0.0121773680078692,0.0125362279856385,0.0125853986165657,0.0128225913785573,0.0142602515290771,0.0179088541482712
0.00446860058046783,0.00597433483582074,0.00695028790044376,0.00756162918663403,0.00900832283686618,0.0103733037939725,0.010900834791178,0.0116758835815593,0.0126983950775286,0.0125388522260471
0.000391064187009269,0.0018255715541304,0.00345956669478951,0.004959783650451,0.00997419313650037,0.0108181328249907,0.011182761496829,0.01182279258786,0.0135471487532871,0.0135634142458237
0.0116536556462129,0.0143292865695706,0.0156115681433395,0.0163444650789769,0.0179335237040928,0.0193111616731315,0.0198321171700129,0.0206212939103453,0.0193245712205581,0.0151275060999743
0.00794491796866858,0.0133693480695212,0.0153187526517206,0.0168064235557268,0.018491688586355,0.0164670645390592,0.0157528676290555,0.0137807594734695,0.0114794453227613,0.00923838061747398
0.000313683007561112,0.00370739821945281,0.00435305474456344,0.00471724405950435,0.00548689668381615,0.00873792024088015,0.00968543132598165,0.0112563692723266,0.013991460534674,0.0166643606817961
6.72976213491915E-05,0.000300279045934473,0.000558066446408441,0.000777977881646007,0.0016205101090679,0.00322649428092898,0.00395185587562011,0.00487504342843295,0.00562970997287512,0.00574813163389703
0.00618362093643874,0.0090146194580908,0.0130080213240263,0.0127963517866322,0.0122036226152131,0.0120697595359459,0.0115813572928882,0.0105659630549642,0.00936165714127159,0.0100141320916505
0.00206594121614497,0.00854082516014558,0.0117565969494842,0.0129526982999176,0.0151935795094504,0.01800425610141,0.018676401311333,0.0194684076912984,0.0198924387814578,0.0192723143814959
0.00900894988427718,0.0180279598591505,0.025713106676072,0.0298510223873761,0.0372958097401054,0.0365200960585527,0.0333560114901273,0.0260771923909609,0.0147026183393953,0.00696011685245249
0.00174574689948116,0.00252034241050646,0.00302633486779818,0.00308063590655179,0.00332283686710572,0.00372370482289603,0.00410322594986123,0.0050600265617968,0.00714991438325248,0.0107160221673236
0.014197857526363,0.0162208779872376,0.0174519948080791,0.0180544938799464,0.0187876296737557,0.0183994628233877,0.0180509419331345,0.0174443398426982,0.0163669247184788,0.0152902659758465
0.00334514764081758,0.00544270315027097,0.00657845413687798,0.00725178832811048,0.0086277083055087,0.00991937892723475,0.0103746647739096,0.011007624222516,0.0119183019164695,0.0126738478963958
0.00970335772235012,0.0173954179683417,0.0190898509591964,0.0198003570885411,0.0207969490362618,0.0208005269102087,0.0206935811444048,0.0189505480444277,0.0177188744559518,0.0139834538537756
0.00705100860845821,0.00915991934998376,0.00910439120071399,0.00248631411368279,0.00948970257756582,0.0100268779291712,0.00980867854589245,0.00954118707756865,0.00913848020746753,0.0086042775473336
0.000514212777845485,0.0020440587169586,0.00317911245477114,0.00398547274821119,0.00577236154063764,0.00683128944043077,0.0068962255169643,0.00690509352973361,0.00659677463598127,0.00700626534518591
0.00197587963328064,0.00374820584806062,0.00472896442841695,0.00538749578412979,0.00712007148642722,0.0090789425984106,0.00996418317336264,0.0152322509902183,0.0185508525569198,0.0211418300619216
0.0043057713229525,0.00639033110647164,0.0118811474306092,0.0119350974095832,0.0108765800206638,0.00899176246799365,0.00833801476829015,0.00761233571630781,0.00689187789220776,0.0064147834040224
0.00270539112684092,0.00462460721689398,0.00524419361603957,0.00602799969049611,0.00854152451655531,0.0109712914322684,0.0115457644426594,0.0122228816465698,0.0129014018031384,0.0126603321144058
0.00519048703660089,0.00481135066492717,0.00556352793562069,0.00597105427491784,0.00666392129380945,0.0074289473434371,0.00778312116077213,0.00840134060384391,0.00949385541435645,0.0113223157137346
0.00954868906112086,0.0126390824250016,0.0144740939799937,0.0156411344082123,0.0181074819744235,0.0195944558082206,0.020088694491454,0.0207895472550402,0.0216723889143049,0.0218785327449731
0.000332969999045124,0.00114749188355145,0.00178599036954756,0.00209148626034188,0.00284137512569232,0.00408910499151427,0.0041451977596948,0.00421870474386299,0.00456784800374503,0.00398675405134581
0.0039183779303113,0.00686717049566173,0.00579870708412361,0.00625976958969434,0.00769360218047177,0.00964655321825645,0.0106423513659053,0.0125239264998974,0.0170450581439944,0.0187561008278596
0.00660200392692558,0.0120666102492046,0.0143913373178868,0.0157254115665204,0.018651316618354,0.0211139129537209,0.0219842076071096,0.0219489805902779,0.0141574156835099,0.00558902611406505
0.00250486637334327,0.00330797724646934,0.00375273753351001,0.00401244005681384,0.00455677317405974,0.00502395962748555,0.00519444934976229,0.00522748870658192,0.00674250124237974,0.0114885126226712
0.00515835509698761,0.0100530447983398,0.01052041982847,0.0106112954626919,0.0103556042581731,0.00959587737957145,0.00916841292697521,0.00838231943406999,0.0069199150219494,0.00561064489256429
0.00791692540900599,0.00828893012585747,0.00844554107228705,0.0085526758454536,0.00890868402107587,0.00907931624968565,0.00946301366197013,0.0101422969051403,0.0114279510709486,0.013066544684773
0.00322790290686746,0.00583764983630169,0.00731884777931233,0.00826822062176624,0.0103903971997119,0.0114226469959951,0.0118021141947574,0.0102546233023311,0.0113925132082561,0.0123089185484694
0.00254995311554521,0.00467081910842035,0.00581537103149987,0.00643093774412685,0.00695265448559308,0.00706133651719389,0.00703788816862642,0.00693521970046765,0.00639679459478531,0.0060060855059168
0.00287893745915977,0.00875767721472082,0.0124082103195135,0.0147382811621981,0.0208073211413787,0.0268224600103188,0.0288824989664483,0.0301080055590279,0.0271851572108925,0.0208243108812359
0.0176219510321759,0.0279276514495196,0.0271291936929832,0.0267185135214977,0.025725690476466,0.0241541455672804,0.0231563572967456,0.0214324813698101,0.0188317754656814,0.0166471904360537
0.00445870290018117,0.00791492208447598,0.00985284121640233,0.0111274768109618,0.0133400125544634,0.0142696059534725,0.0137032688097191,0.0124518980713148,0.0101523626622711,0.00752505699386988
0.0143085461437556,0.0169583258776625,0.0174253706486484,0.0167478258317648,0.0176178983934975,0.0152886214850445,0.0138453913716085,0.0115021335801763,0.00812848595091043,0.00579869526106905
0.00255601225677293,0.00450333710656586,0.00574421582505264,0.00632494937818235,0.00718419385365368,0.00777370930734236,0.00791719703300305,0.00810258062565163,0.00866293103491748,0.0101144059449747
0.0121345632758235,0.0135439417162416,0.0135772149885272,0.0135222117686903,0.0131840999407826,0.0124917986695941,0.0121863974565693,0.0117114128908172,0.011057694158602,0.010767746355625
0.00497738790178886,0.00687381438717263,0.00724556663068944,0.00751033828734029,0.00834379269703498,0.008514822857472,0.00806369031954809,0.00712213606315536,0.00510831346019678,0.00305818666013248
0.00265906295081277,0.00450754194264438,0.00531588819965679,0.00613103216660536,0.00824080020992745,0.0100559352275029,0.0107153996302006,0.0115484905563858,0.0119681357868771,0.0119662073206956
0.00371064108036381,0.00544967433056482,0.00610854608766236,0.00656021868361779,0.00731821854894497,0.00787433706180157,0.00810064242561666,0.00847501410512503,0.00938439064266555,0.00976183684232636
0.00312577379936598,0.00498503453387942,0.00664482505257481,0.00772513425245672,0.00866257586870804,0.0104159855195038,0.0111281119505245,0.0123515180492201,0.0145998011738468,0.0163926848977566
0.00661857853014683,0.00872065845828943,0.00973119969691646,0.0103327036080949,0.0118372139124609,0.0135434875768998,0.014312858077695,0.0156111070832882,0.0179330513541367,0.0204253719675993
0.00259305064810963,0.00309257207640018,0.00356689231864142,0.00394242461185736,0.00491011688431595,0.00575501575224407,0.00615320661305915,0.00689438973652046,0.00875391777015972,0.012904233619634
0.00322260838788543,0.00404852409676671,0.00426549507668896,0.0043035591406407,0.00427644682274127,0.00400850431744165,0.00399721118828674,0.00402405894570934,0.00404779774312823,0.00402014696295779
0.000343871879764135,0.00161865490071431,0.00509599071488765,0.00591580124071769,0.00724284179263653,0.00843886925494821,0.00885498372985611,0.0093835437313915,0.00934538451848792,0.00777443408428845
0.00920107190353712,0.0221539561302801,0.0317778910513385,0.0338880841773306,0.0337399900092898,0.0260613354794351,0.0228998181906221,0.0186546508769384,0.0153837981160174,0.0159447349985783
0.00141566431244866,0.00317614291669119,0.00430753685158493,0.0050156813401718,0.00644237973450979,0.007782146062206,0.00830265233057648,0.0090712254985286,0.0101206299565802,0.010798962039685
0.00949990006048482,0.00770255245277726,0.00810199726171521,0.0083155675021386,0.00868224584953155,0.00813193337619264,0.00784762886323569,0.00731451942569596,0.00596187251297023,0.00457712179125315
0.00800216069045751,0.00943756142054277,0.0104316333663288,0.0110356666925118,0.0123308015416439,0.0134400514075844,0.013888244954849,0.0146126004939852,0.0158576327060722,0.017120956884639
0.00105036190750138,0.00457279179486666,0.00559592395342439,0.00552519687494008,0.00539160448968188,0.00496285561733354,0.0048463688400835,0.00447119623343664,0.00384393394301274,0.00329040407985335
7.70159414096795E-05,0.000456968857587369,0.000940529587897609,0.00137804085966738,0.00360280557256789,0.00782547525814634,0.00885472114358521,0.00964176029495882,0.0089503711907615,0.00771931212864351
0.000737156796372329,0.00161217955312912,0.00223325772324764,0.00266606268785625,0.00345222456728631,0.00381882190509769,0.00394650611278987,0.00414370088063643,0.00450659481140263,0.00493644080731911
0.00583555416980176,0.0102640025553666,0.0105708937970687,0.0109902541650667,0.0114821130636649,0.0118275994505972,0.0119423338779588,0.0120820216909228,0.0122088943659499,0.0121138069736242
0.00569157463920732,0.00793133580019864,0.00936168315989389,0.0102731016618011,0.0124982091623011,0.0147502747604352,0.0156906049960908,0.0171941559235941,0.0195530076102678,0.0200075956744759
0.00661003126357115,0.0121686470831418,0.0154932982407634,0.0172567074949166,0.0189604822286307,0.0162918048723337,0.0144504571608747,0.0112499931651076,0.00662454526652056,0.00493664283552707
0.000735703134082984,0.00229757954830458,0.00375625198692791,0.00455056445612225,0.00616348066585361,0.00697394611447817,0.00706365978819609,0.00696451998846717,0.00760711095493755,0.00559718621497685
0.00268442233224015,0.00531387029410949,0.00647844155537774,0.00680999081229514,0.00725053951926479,0.00739517172083738,0.00736270358126791,0.00720969326371997,0.00940281563475218,0.0121120705877154
0.000853499747585289,0.00459661187013722,0.0072789855757795,0.00920637539638351,0.0149087005396513,0.0184197551110129,0.0193519716562295,0.0203948533975219,0.0205071650085876,0.0178096379596683
0.00666592710356357,0.0104266374708888,0.0113807984826394,0.0120022533301524,0.0128581035672701,0.0128237266297945,0.0136240458897328,0.013455671866294,0.0104955449680714,0.00876321482358463
0.000302099728433682,0.00144289873360428,0.00233900577782083,0.00255024885291142,0.00302490120547011,0.00348924385667492,0.00367680653750589,0.00526878448748024,0.00736957009781592,0.00934987425273336
0.0028565434989418,0.00488278211727657,0.00581657139377014,0.00643147076675856,0.00908495917449199,0.00964949227943045,0.00970477709262802,0.00960764266455271,0.00898758129778043,0.00794698416830079
0.00176660588311778,0.00507705861305393,0.00647587863734043,0.00732510878649312,0.00884195144551768,0.00908253798345799,0.0088733728790947,0.00836681887339048,0.00582957588034205,0.00643611634680186
0.000380254623184242,0.00232483842367998,0.00333166346293104,0.00418342398666229,0.00588794911074413,0.00640461563999542,0.00657709425109797,0.00686133343751283,0.00731754388485834,0.00734350826419882
0.00308641545577239,0.0053108685308987,0.00641250416837832,0.00696956195339901,0.00779072379953066,0.00795706363460577,0.00783247206404054,0.00823715872196981,0.00814019876466394,0.007211238731024
0.00558197509238809,0.00766444662443285,0.00852592197099795,0.00895034731985741,0.00965601585829839,0.00995102447164276,0.00995767284095222,0.0100324500060212,0.0102938344962795,0.00959665397816365
0.0012636485749282,0.00485443678461995,0.00698601473455164,0.00791668737156621,0.0095826387561575,0.0104931733259983,0.0102627366064914,0.0114066226229866,0.0113667902902027,0.0106391049064382
0.000166298669484989,0.000846205699664685,0.0017081292772613,0.00258366430375679,0.00553447563010144,0.00762804913796246,0.00810440229189748,0.008783405379624,0.00976992964222199,0.0107422792170633
0.00672240502518856,0.00898469617697001,0.00984076473513496,0.0102927314543824,0.0110094200140953,0.0105909767953291,0.00970397886738295,0.00935154291424624,0.00755191822782544,0.00560308829845863
0.00544161329405688,0.013456086120628,0.0205390011435332,0.0247729665454958,0.0320262601770156,0.0323054439841489,0.0321335717024814,0.0262533854295882,0.0152985745474338,0.00905823974982362
0.00464969958257371,0.00792844875729845,0.00893817097609046,0.00951993571510108,0.0105869082518128,0.0113294930562573,0.0115461718420392,0.0117885912776107,0.0119409189343069,0.0118071802005869
0.00363699331814369,0.00401439927370466,0.00431162541685099,0.00452592512424908,0.005144890064252,0.00594933744883739,0.00650674462165386,0.00810146276632532,0.013723280363827,0.0188584876424188
0.000902128862701298,0.00380156198760961,0.0066345940751753,0.00710931734836655,0.00823175287414255,0.00939132369690387,0.00988786615849528,0.0106636507736439,0.0117872769379722,0.0120805683615926
0.00456662898433738,0.00592787501777002,0.00683225728830076,0.00726944176139443,0.0082492356712631,0.00943575410607903,0.00991415009184973,0.00975185780228072,0.00952362952904084,0.00993893636168328
0.00121622110575973,0.00235961320454007,0.00354219120891699,0.0045357627673106,0.00708313687532924,0.0072285055845939,0.00739422023626702,0.0102373298545977,0.0101770448641089,0.0112991113684314
0.00395822518544196,0.0087333720203753,0.0107565221271171,0.0118287541628711,0.0131574877994954,0.0127762169257575,0.0122522573340092,0.0109292579342828,0.00962128540324359,0.00649491608037209
0.00101902187792872,0.00266134288638884,0.00387208756020921,0.00485405556204269,0.00578386853122028,0.00651768084734175,0.00677513804608185,0.00712261599867519,0.0075204750776651,0.00749303725909746
0.00150589278735908,0.00196522684304247,0.00206062963088171,0.00213321329306919,0.00234954664573724,0.0026319841058144,0.0027745162384919,0.00297875129125364,0.00431225343410956,0.00553224101764276
0.00428556892629491,0.00765069439231973,0.00921640612781729,0.0100258976483314,0.0108458823739166,0.0125041957944995,0.0126449673208067,0.0129129354583129,0.0134026359044189,0.0137576933847638
0.00608880157367956,0.0113404225024404,0.0147412015727818,0.0163941221327131,0.0194956563676046,0.0195971507739643,0.0190496170887496,0.0179167520264014,0.0160948335152038,0.0144314845761566
0.00306263658807302,0.00414302429089018,0.0048084842301047,0.00526057755640193,0.00738028569259057,0.00997260267697785,0.0111973768307959,0.0130386906629749,0.0160842484785031,0.0198958893183654
0.00452971078471145,0.0067079645025465,0.00721559603276122,0.00733025734342353,0.00715765623833249,0.00689929272572714,0.00681519060134668,0.00671536533427773,0.00674299792385745,0.00550240490663922
0.00616817315142032,0.00792168739631694,0.008967373453085,0.00960212747689638,0.0110228050193357,0.0122206851503942,0.0126311625479052,0.013156660690946,0.014657086171768,0.0150227990192087
0.00423745670801554,0.00768504840437956,0.00871513441841406,0.00925357162194944,0.0105949863163318,0.0103338135072332,0.010117051679983,0.00973255513679063,0.00904856257240536,0.00834040106784989
0.00958011576885873,0.0136692288027176,0.0174973299376475,0.0199557399716067,0.026023174859615,0.0234708612007982,0.0199435911408591,0.0149478206545854,0.00857757458985121,0.00445267136049337
