LCF/LOA @ T/Dd = 0.12,LCF/LOA @ T/Dd = 0.25,LCF/LOA @ T/Dd = 0.33,LCF/LOA @ T/Dd = 0.38,LCF/LOA @ T/Dd = 0.50,LCF/LOA @ T/Dd = 0.62,LCF/LOA @ T/Dd = 0.67,LCF/LOA @ T/Dd = 0.75,LCF/LOA @ T/Dd = 0.88,LCF/LOA @ T/Dd = 1.0
0.497624563494401,0.506854159206105,0.511065147938187,0.513161038054103,0.516545252067759,0.517615456292112,0.517394407106992,0.504330307327895,0.493567188387295,0.460440442773743
0.451499115725406,0.495228584577094,0.515148177414417,0.673115387146876,0.540875982118116,0.552855419062946,0.550738123022798,0.547363347003365,0.540167917305329,0.529028949092252
0.271262786195215,0.333996722690158,0.347440624305282,0.352411136800861,0.374083647946391,0.414189829198536,0.434550896288081,0.475671868593287,0.535254356454242,0.558648500292583
0.380074070531259,0.397186093691466,0.405399795068785,0.410118635505675,0.420692457040252,0.430704559950031,0.434816087613538,0.484507746329965,0.498736394961019,0.50675511691799
0.277296422832273,0.336910695631957,0.563188444042858,0.564573113343265,0.565167025158709,0.561994115489105,0.559162230731484,0.55037149363951,0.530590396119351,0.493840699511742
0.464159948288679,0.481450547342775,0.470532393524343,0.464156083267504,0.45023636876755,0.477085247005988,0.493361070545897,0.513768403066527,0.525044638851743,0.517433705960052
0.646464922334777,0.61710160435475,0.622623270137025,0.623250053492542,0.61439952676224,0.599675159603835,0.591620805766044,0.575793269633429,0.539562531818355,0.464975977459675
0.523192082588344,0.537920823972373,0.54411968364445,0.546961177468492,0.549894216045912,0.548204205225792,0.546279284364941,0.541711414115519,0.530381061366315,0.515626816743598
0.450184649576892,0.454433187120392,0.453508996042988,0.46040312744263,0.472657123249565,0.502389915825114,0.499333094803671,0.496777195597003,0.512124031272141,0.527421686013888
0.425790096459259,0.438603483365759,0.406828335296828,0.410715590514274,0.424086039120041,0.442767525180479,0.452087213377039,0.469129252535153,0.508004244583189,0.511792011448291
0.449095732368412,0.490591930626669,0.489877156116045,0.488102249535045,0.482427416796575,0.475246377690636,0.471917839763024,0.468829972680703,0.469253266856362,0.460396930177189
0.627662844016928,0.62337535405574,0.615358650291011,0.608825432914507,0.588752913743414,0.565214862372374,0.555008020451029,0.534811400742407,0.462445955071051,0.355207141769734
0.459176076236353,0.499675777291921,0.487043791233773,0.479850452239123,0.46426780348439,0.45066553502779,0.44550852091252,0.437818305749148,0.426601447926984,0.417079986138164
0.578255618189361,0.583867527803492,0.586368652829239,0.587344251645085,0.58715342644915,0.576401421526922,0.573739869625399,0.569129180233032,0.560581311994385,0.549347673778328
0.483159260566637,0.492867070448042,0.49922332635169,0.502201466529856,0.506652997903861,0.507176496537976,0.506541567808504,0.475881134373681,0.469478189663565,0.455554733240063
0.429847991439713,0.436410293447448,0.439383433234701,0.4435244971104,0.444448220352816,0.446502014882093,0.448043835727297,0.45030336063428,0.446555834217094,0.443983422029137
0.401460774754946,0.460855033299794,0.465681534471288,0.464051598475406,0.457089352367789,0.458762243049188,0.46408930975701,0.47382976023097,0.486105909696065,0.47259927688278
0.497473808360284,0.49384192250778,0.492415599441386,0.491988370282112,0.492300092642887,0.492703766462811,0.49347570456199,0.494933546419293,0.497481267946187,0.500311613854821
0.426206401253914,0.4467849793472,0.461077757435862,0.465128706118386,0.474810174456847,0.485812858094654,0.483824505879232,0.479317821177723,0.472965332131176,0.463913375971925
0.499127110980581,0.469834762964773,0.455922274930497,0.446974201914368,0.447311625664735,0.430730655809002,0.421623029576389,0.407533104118895,0.386323090826947,0.36677887188504
0.593026252130243,0.579120431244364,0.572887999246239,0.57031718670099,0.562309954954727,0.557811022308732,0.556457865409298,0.553783829343511,0.541590800642964,0.505472549946847
0.562395335016368,0.543303066008139,0.534205334503667,0.529304257846337,0.519441560521666,0.509797799433825,0.506220683417956,0.500714074252152,0.491380195255802,0.479705037435511
0.627827982987344,0.631134430914844,0.624847648599618,0.619944071586471,0.604347969055964,0.581136286664041,0.582959697592369,0.58925947702035,0.611995224978539,0.649332944569619
0.423352889625588,0.443630703903906,0.44747756881289,0.457276384441561,0.480796911942617,0.497377952052375,0.503636206075562,0.509671813268441,0.504765972075513,0.495705941621854
0.551416079357149,0.550408097317464,0.561844115906634,0.566560669473127,0.572286216649169,0.572018828709974,0.570323756513318,0.565686663206349,0.557299240784121,0.538596826898107
0.459450598908334,0.43878106930069,0.443726834587145,0.446345285108143,0.430128498365519,0.441002815087906,0.444896831600809,0.45031166684124,0.457035909589786,0.466824073610123
0.52140779345706,0.529021098897575,0.530655025832119,0.530146519666037,0.526133650052681,0.520937737824903,0.518696560500733,0.515062016186099,0.508643772238633,0.501212020241761
0.507378148797004,0.537084646243165,0.545125882262626,0.54991914501775,0.557601963908374,0.556364466331307,0.55537318762449,0.552626462962014,0.54012397675121,0.500160816967796
0.662611361357644,0.661223308971645,0.659849145694822,0.658505189806992,0.649192002768773,0.624197515641553,0.613177455582336,0.592269407907727,0.543260724078494,0.477951816648691
0.392177739919974,0.468669820843896,0.495386001994892,0.494027844877795,0.491714085635979,0.494583580022918,0.497217931100693,0.503810238494811,0.52204465704493,0.549666540629223
0.518875119473677,0.413083775865643,0.360394531090833,0.357708751216683,0.368527681278279,0.408967546946361,0.430263413898507,0.462119106942358,0.509659671027095,0.543274393729066
0.48926184208302,0.49651076869893,0.496008536515774,0.495939874494082,0.50312443213674,0.509778607017597,0.512529176687288,0.517090476551434,0.525740912483433,0.535439175505362
0.383139060933017,0.462174522939057,0.469934740298184,0.474252201232112,0.482205809567558,0.475426709033012,0.470777263071981,0.459805752035054,0.430252046500366,0.409073298134817
0.430779083721286,0.453707915066926,0.461760967044848,0.466556122361712,0.476646382320533,0.485168318654766,0.488543639735401,0.493742362056704,0.501803719667753,0.509078383296722
0.204376624451392,0.453097824336503,0.495123437322438,0.506774888322412,0.529366595904249,0.536303738990951,0.539330699058149,0.536877381175594,0.527723667441663,0.51609434538578
0.259185869450626,0.345613359264422,0.383337613595632,0.403477106875115,0.462459443005145,0.47680896928887,0.482837368564342,0.491050105834779,0.484484217288523,0.469975991087185
0.580411603113769,0.55915745305586,0.542254462771286,0.530728282710732,0.518949454295842,0.53206487559649,0.536493805091932,0.541607142270468,0.53981609482429,0.525983669236538
0.421145824383298,0.492514790651449,0.477342805760372,0.475598481385856,0.472529790726308,0.46884088918219,0.466710439050128,0.462434780964696,0.453994476229208,0.446717378427008
0.441861114923975,0.459518594499821,0.467584423400089,0.471791506836249,0.479595523712363,0.484465330796077,0.485687272568564,0.486699562283622,0.486631645669275,0.473729709491519
0.513158648642107,0.456784878700741,0.406144011361551,0.384233812195375,0.366421344601805,0.396750347308856,0.422542240424542,0.476433755347591,0.569670236255959,0.614544492916799
0.347073037451989,0.364373969564543,0.36948869104655,0.380305434850107,0.402479976316301,0.424216186748524,0.433522711077914,0.447413258111569,0.493675943265248,0.481385290683162
0.342934086350107,0.396342416862328,0.410889896302492,0.418166790502406,0.433687978736227,0.448217169096128,0.454197519424221,0.463726213165379,0.515687420785986,0.571510724867922
0.352064592109949,0.397802730080901,0.389991115875381,0.382393527332415,0.361744040045071,0.374332717358903,0.381855382852985,0.394004559768474,0.417970377291992,0.444875500806882
0.42179502724363,0.437938150641176,0.446702430491133,0.448928719814423,0.453774508275126,0.45796184336746,0.47070350887937,0.481641080805469,0.486697682851149,0.433674525179801
0.371785483707144,0.384427484894069,0.383631223613513,0.382961744439284,0.38275457426229,0.384972439938545,0.386645833247773,0.428334315802038,0.472714013652827,0.508699033839072
0.435251206585689,0.436216877153285,0.435318045478716,0.435196488730402,0.453613591769428,0.446649584476345,0.445749284883624,0.446183361824039,0.451855046476408,0.463126587433929
0.428250505700246,0.443546461196293,0.443260705764791,0.440389867257041,0.436338171576111,0.445896425761924,0.452954139827191,0.464772284870742,0.451310062013108,0.525907555038333
0.503678991067042,0.463916468157493,0.538989631994759,0.581094194986244,0.621615351647685,0.614285251783606,0.606915001315889,0.592089036321292,0.563961820421461,0.543232849492022
0.496338679550036,0.494426982602025,0.490513236511744,0.48794207900033,0.482807234172959,0.483449368109443,0.486092115004143,0.507785217756437,0.552159253354835,0.601062577867057
0.468429548004552,0.470062414631659,0.470818636618413,0.471227828253225,0.472072796170897,0.472817070937113,0.473121497056246,0.476601886706537,0.490383884504765,0.496028853902849
0.269836528189967,0.360914543116798,0.37647377292075,0.377725829026109,0.383388021422483,0.406232277148729,0.425080508294097,0.480134104163054,0.55307334926891,0.6186326525206
0.384383351888104,0.405337872462074,0.413875601354642,0.418576526404482,0.433108138610723,0.462330422923059,0.470000172265913,0.480063363815269,0.493097956305303,0.50430719620372
0.476299303168589,0.4759216848125,0.473325253941234,0.471896324135679,0.470751893071485,0.477673585272395,0.48425553913947,0.516488032039812,0.556848950582864,0.578009089668414
0.529293808604242,0.464331669303945,0.425918523774456,0.40490959202135,0.374369647031093,0.374215445668297,0.394840628803762,0.439477404037141,0.554243635883302,0.625133652615649
0.500199386488562,0.491934087338651,0.486756297542419,0.483548650996311,0.479515715591199,0.47471331650003,0.472620765147888,0.469390552940548,0.464871234366478,0.461035991459493
0.404433663069399,0.39320825056523,0.388731138295505,0.386786434329258,0.384655173219945,0.386206276850989,0.39067749300306,0.407654137827493,0.46446224796694,0.49954033700662
0.796384217880303,0.721564215446527,0.688601982750857,0.678793630483315,0.655561546290031,0.63093769648312,0.619942892021611,0.601667290295245,0.574286730681793,0.55666527329952
0.503978684434374,0.549879888473726,0.564886415909687,0.57113568876413,0.578565820671621,0.576519132073643,0.571559371313949,0.548062428684533,0.497110738067026,0.438716546904208
0.362645993161235,0.318421363611729,0.271431324543499,0.23565317799026,0.179937018879767,0.250941794119419,0.302576865624202,0.422218879637738,0.486622920943012,0.518588273027254
0.455568776905386,0.434019533978487,0.406376797631945,0.38903284161443,0.367036412978934,0.364789108210088,0.368161737575035,0.379618706660432,0.447240082290038,0.551789548903652
0.366268940844135,0.427625614434428,0.456529303238873,0.477112589868148,0.482544883786292,0.483582913637628,0.483162590766423,0.481455931466267,0.476131985115264,0.473347321828097
0.46192213968361,0.454643677995577,0.461447747733977,0.464878142977485,0.471109769283214,0.475093886548155,0.47611632784796,0.474627859238924,0.504928306161122,0.543017736796528
0.493829296968671,0.502449296203727,0.514878004461569,0.521333456546109,0.518740826703358,0.525213998988289,0.520340384076693,0.512473699221274,0.499471681108209,0.487989694792682
0.464204334901784,0.481018606412979,0.486970153446336,0.484947566567288,0.481650335065375,0.480685290130556,0.480992262036292,0.482222438092702,0.485647006661302,0.490292479722992
0.401146673705205,0.420315783847703,0.430140249239259,0.435741499660729,0.463968379907648,0.488087694992176,0.496717039275117,0.504864858265829,0.510631242766538,0.512249254951002
0.505839298964692,0.510353697516848,0.50858033083829,0.50789289901427,0.507475739853885,0.508563366480607,0.508756427248016,0.508578571475905,0.510545078784532,0.484883710523932
0.527810613980424,0.525360039254788,0.524409347856326,0.524039604293458,0.52402394734537,0.525553041162014,0.526733098162319,0.529388572731124,0.546594430393313,0.570377924784981
0.451845283716473,0.490159361553879,0.495347808647611,0.497804169339817,0.506228217089473,0.493789790782968,0.487643021757516,0.476233786146018,0.453698393646591,0.427890718541968
0.48785957795905,0.472606763268922,0.477827956062692,0.480590546349753,0.486847327521796,0.460902119831905,0.449840038661004,0.431686125478075,0.40204501823135,0.374370020158558
0.44712478934283,0.464749696275641,0.46472034940629,0.463808181736004,0.468230351522374,0.484230676780076,0.494048824810321,0.520119601747667,0.541789637194123,0.553581512621906
0.538126415734621,0.526458557344442,0.511059213856128,0.508027339654351,0.491820929164222,0.484521031236349,0.485945270230678,0.493494322320227,0.547807584923707,0.629595260725081
0.550983283795042,0.545540905687436,0.543763535133752,0.542822245711141,0.540567637064871,0.54211710269761,0.537525016272495,0.527202507627036,0.504244280670702,0.476803044584799
0.500402532693579,0.512450371092311,0.519294633871053,0.522988290473624,0.528613719302025,0.529172604452974,0.528308813797011,0.525972120178125,0.520997054859004,0.508097734613034
0.59393894310178,0.589942348110841,0.583858784755565,0.57911556430774,0.563455665476674,0.541381441682747,0.530514551335335,0.511463863777454,0.476681835047763,0.421768773316934
0.348696656826622,0.387781578824906,0.407698297162316,0.4195406529281,0.443296725915815,0.45997127516887,0.466502900215406,0.477272900921255,0.491968364097542,0.490259357549692
0.424284351401357,0.448259287880708,0.459323108783103,0.465184629918362,0.4770302830908,0.486967636705011,0.490663087684537,0.496124211060379,0.483715562762833,0.473090439486673
0.505981716438511,0.497070896134089,0.491827363812866,0.489536520879172,0.487184335798316,0.489427794301418,0.491782083489112,0.497377139459956,0.523558772889524,0.549856420264507
0.473416592398717,0.473933885896396,0.476259844201526,0.476967707471737,0.474396504598608,0.472155173971087,0.472759241519008,0.476083166855323,0.485018047028058,0.493907687831743
0.410832269250536,0.409895400227496,0.417721535416196,0.422234759331503,0.432274574957626,0.441512773643335,0.445152862998343,0.45160215433419,0.466391021887889,0.469370418384757
0.423054821502942,0.45799620394702,0.472567101609506,0.480249923262278,0.494952682945067,0.506894658500012,0.500670022294348,0.490804684129315,0.473090152955779,0.451574896051914
0.383683643802628,0.405360496479875,0.415104525037054,0.419885643201596,0.428700244060526,0.438979221676418,0.443720738512116,0.449784959833403,0.458446022822796,0.46702231746406
0.481174792974923,0.48254213001347,0.488710612449283,0.484580006438332,0.474934677974139,0.461419613308265,0.45338511876919,0.436537834924742,0.398483327513215,0.38557450529191
0.457540714416666,0.469022314685733,0.475150265594094,0.478913260680266,0.487553445665443,0.496114757638403,0.482839816709751,0.493701618296481,0.50571267198078,0.525211410668079
0.458758905720334,0.481373276997011,0.488210731351389,0.492695271226561,0.506356730500558,0.513385790364838,0.513488846575645,0.508254433324629,0.508058569731484,0.514539087237907
0.461756231776393,0.448826100545273,0.408955268409924,0.371229990556651,0.304288280336548,0.357858134779169,0.394189105342675,0.439557431843669,0.477218107201019,0.492263794698238
0.325929063500188,0.328440225956803,0.331896426579746,0.368461299011551,0.384200471217874,0.40906035040084,0.421127161875992,0.438593626320451,0.464747660715715,0.493435910264847
0.40980968831885,0.416324740862436,0.608585026265307,0.417329593216303,0.435073918531551,0.459805043009695,0.470706008711611,0.488979978586312,0.518894108191629,0.546143118114323
0.38104315290072,0.385028080329854,0.386931486064048,0.387963169118253,0.390004742938539,0.391485900648497,0.391940676139216,0.39245007300205,0.410942738239618,0.486803995788423
0.464082420613871,0.469097808422327,0.471965797701879,0.473871379342513,0.448385842508573,0.463464372162139,0.462480619474556,0.460463436828654,0.458809551436499,0.458958400085384
