x/LOA of fwd end of Box ,length/LOA of Box,height/LOA of Box,width/LOA of Box,Volume/LOA^3 of Box
0.16742066293222,0.722065418701496,0.13216919515026,0.187056541469181,0.0178517046031585
0.188298421797015,0.672268184212485,0.0839092541779272,0.109390921650539,0.00617068959541008
0.442947443906278,0.337026416121809,0.176985196086043,0.141834224848866,0.00846022519078269
0.235252167251612,0.544765799550919,0.096800143676317,0.132191914749532,0.00697093013069866
0.14549782256243,0.656649766534518,0.185228794350657,0.193829524631453,0.023575571250907
0.0831109798878449,0.864728940425418,0.0359648693351173,0.0962302968615908,0.00299274908278471
0.105669237188573,0.650106430901921,0.197374361485518,0.111811172935562,0.0143469770495844
0.0487060604983342,0.644996352402842,0.136752400429594,0.155908482480077,0.0137518764311778
0.217167556288587,0.593009111744805,0.0810307912791359,0.088196329213662,0.0042380097962128
0.111426862936127,0.695633585055633,0.0412867809846711,0.105671969191801,0.00303494877653926
0.252978913971373,0.641519084813629,0.0410926181912862,0.0703397862590291,0.00185427626004878
0.0555161015273918,0.761864321668448,0.099033540090901,0.167826186141927,0.012662506025159
0.0950707358642061,0.679008880400857,0.0555537989584425,0.121102217367584,0.00456816005753238
0.277646871405173,0.5054679538307,0.198913637321634,0.106120909352337,0.0106698705067324
0.117535653547956,0.483871120099037,0.0587083812420847,0.109384609091695,0.00310732033287596
0.320072348201269,0.325065405578939,0.0640630849700092,0.318665840980404,0.00663611821189861
0.127655567130068,0.737427374223582,0.0682327897401014,0.123082582220364,0.00619311268483607
0.0573230760589539,0.765923402065758,0.152775465439031,0.0893765495487332,0.0104583347609279
0.0398804761104476,0.540688349423956,0.0971620622272097,0.0664401844004282,0.00349039489463694
0.106055321456962,0.547029966238146,0.0984826268708456,0.107545992923028,0.00579381968996485
0.164028403304713,0.54710161983745,0.0827248238485427,0.0928796107309053,0.00420362763283177
0.27672881779885,0.490164490863235,0.0664914525329924,0.151042790965456,0.00492274872802093
0.268190453386237,0.57720039047636,0.119357570094095,0.127570384708637,0.00878873662858671
0.0574432409656633,0.744367917020064,0.0730191018074009,0.122729408154778,0.00667072093662944
0.270389852974182,0.415795988047324,0.116679576838194,0.178806214663497,0.0086747656124025
0.0374051509398174,0.715191117080679,0.0751838568472786,0.0946415935217803,0.00508895671109857
0.186000009755444,0.518463922228174,0.0941908138029245,0.113053095925969,0.0055208957951753
0.276463049467742,0.635438191133841,0.156601840394367,0.179961789903416,0.0179081399170126
0.0792935093932961,0.74394196931321,0.0513823912673861,0.138490273968301,0.0052938623700327
0.0920929366460202,0.579907035714883,0.139957254917856,0.0993773462858504,0.00806568373931825
0.336547877174184,0.647163150747573,0.0691731811187219,0.180877329015485,0.00809721489479919
0.244294501055714,0.543044064353361,0.0567889392178585,0.268168829373805,0.00827003073689455
0.0674639257132729,0.504853259088033,0.117235285388437,0.0687996912515929,0.00407202090072923
0.171836842289602,0.671646182609333,0.206853940160577,0.100198531053993,0.0139208483739334
0.126485688706038,0.613825391603583,0.0294771105811676,0.109844548392475,0.00198750517390865
0.199971394806392,0.526402338948215,0.158097694573776,0.0638812735322652,0.00531639098480735
0.117465166363055,0.765888920808772,0.0917479399470851,0.159403217850416,0.0112010617898371
0.0446782861627951,0.815935642880973,0.0886477893663637,0.213450976300794,0.0154390993020696
0.131417381671403,0.53205033034299,0.106827310142533,0.129033869067683,0.0073339632623032
0.119009026029533,0.754255924957242,0.152493053730403,0.0953034735530784,0.0109616901432999
0.247471891816281,0.656468011427278,0.165387689742972,0.181242659012888,0.0196778286401173
0.0964723499525686,0.705441311724338,0.0735894603580256,0.130892298227547,0.006795017826163
0.0596723431069054,0.655059633066233,0.176917968797409,0.135460544261472,0.0156987689751643
0.237143699035142,0.560900762828586,0.126737044579993,0.169380620155333,0.0120407440510384
0.468778219261248,0.385303122364104,0.137694336354684,0.14097285872891,0.00747918218526984
0.278741251685468,0.51370130611441,0.0739778855729793,0.175259484657152,0.0066603049525635
0.243189954193852,0.622189326832306,0.0552808620312334,0.26191639787132,0.00900865702270034
0.364335574941817,0.463863981788678,0.112049507294475,0.155616515972251,0.00808828211280775
0.0575572812461903,0.644939545178231,0.12345433853433,0.167254988412599,0.0133169400123151
0.0639565788270462,0.739463265111364,0.117287933809553,0.162512102433136,0.0140946939005688
0.172573751227836,0.647594028390071,0.0750087629314261,0.144732322653706,0.00703040542009515
0.0460054276835623,0.767159581957683,0.0528723558777771,0.107956606373648,0.00437888560662044
0.110000063508424,0.544454399644095,0.228525959236865,0.100142001739155,0.0124598645292083
0.18603573925934,0.522159503134116,0.181735586692388,0.208446103627729,0.0197804854265466
0.0420000002981046,0.645576248391212,0.0500119159168729,0.154126471061376,0.00497620508664274
0.151259220749333,0.578814984598834,0.037528246824926,0.0828012603649716,0.00179860165867814
0.115184368698941,0.751183198436745,0.197763115306564,0.105963471284137,0.0157415443538631
0.147846429150863,0.755066549387878,0.0770661443312918,0.0805947715667354,0.00468981521170795
0.129490818700639,0.756062082048366,0.181778756285794,0.134989570686228,0.0185524300047682
0.0659254608284864,0.547087846290403,0.162054348721988,0.160723753030832,0.0142494408104933
0.235056356559243,0.469986293834242,0.0734756842594627,0.160085590864988,0.00552816599719491
0.0502103901561816,0.530788789474292,0.146478848264686,0.0786971226845499,0.00611864860524984
0.0452675214894018,0.824712793471924,0.138012908648427,0.0662581698044854,0.00754157190242391
0.132699827702766,0.817663004527445,0.121706346997549,0.130997301694257,0.0130361673123507
0.194000085647907,0.643670417987236,0.0638309580663725,0.0581942382367126,0.00239097426014059
0.14968788772444,0.643617564982374,0.182520567457151,0.162836274698732,0.0191289378644369
0.114000061182166,0.605553427641097,0.193049717490873,0.205146526094956,0.0239820223985642
0.0742810923411937,0.68571817658295,0.0854378147176488,0.118454299789192,0.00693979470400342
0.218604212708622,0.584562480825363,0.0862530983496462,0.115874613572107,0.00584243569295284
0.0674627897787734,0.576514878614712,0.106325844822627,0.0894858835103609,0.00548534430250287
0.189710579581322,0.529982253083175,0.128205204340345,0.100180933356878,0.00680694209059533
0.122115553122981,0.694208716587154,0.184644302146736,0.0826347045366137,0.0105922555858674
0.269708629552745,0.57829135323908,0.0453103005529166,0.130156549577188,0.00341043415182404
0.375010559057307,0.613187449533015,0.155982369975837,0.0529954421215208,0.00506882493092045
0.113467508777894,0.736751420037375,0.0947638308331796,0.148006299905169,0.0103334131092267
0.2121626656103,0.497777636019674,0.13114689814688,0.182485678570445,0.0119130287784203
0.0502730974798848,0.553860890388299,0.0777334633785885,0.167937819055333,0.00723031513142097
0.0455535142644765,0.608697451317835,0.102505082693781,0.0963760071669624,0.00601334073818232
0.0369070401117748,0.664688775224386,0.0998604392625147,0.157171071732979,0.0104324048281736
0.118590266347107,0.710179120755668,0.105629115358923,0.141117754903963,0.0105860319641873
0.123896383514123,0.684912128086039,0.201789014950821,0.082536124192482,0.0114071314946183
0.22274356051939,0.565155390108721,0.0630875732968428,0.073270399358058,0.00261240348811526
0.0611902057902171,0.646276721900781,0.0901034108407799,0.146875960281505,0.00855284228930425
0.235026153534597,0.461091309761452,0.0672746430499452,0.189150635727664,0.00586740605257966
0.0692157851500294,0.667341136960655,0.052332823693786,0.139019112156996,0.00485508207294889
0.0721932874991099,0.676275747997169,0.0496979107958415,0.139623144039189,0.00469266291430596
0.128000013942806,0.609651395602439,0.113307250653425,0.182991201406961,0.0126406522106339
0.181714288245164,0.600874828048418,0.159036407929192,0.137255868116338,0.0131163044811824
0.27763051293316,0.529725262185246,0.168509879899742,0.207326493208289,0.0185067797145705
0.188140164903051,0.7642820341864,0.126373610915723,0.166482529833507,0.0160797285321861
0.20200010061832,0.673248193901433,0.117521049049744,0.0758575177188846,0.00600191006846414
0.0659129171921941,0.553787384198394,0.104618814015827,0.157433936936537,0.00912118377998408
0.180218223585708,0.705781731598006,0.0925769913451909,0.117143397198464,0.00765404991410945
0.230626676218861,0.530324387361214,0.119732420724792,0.217484009864087,0.0138095871043002
0.236522320683772,0.508066953383362,0.0566602712236562,0.134237183180431,0.00386431416706654
0.222305498912638,0.739099299642035,0.0670057909794614,0.123473734020239,0.00611490495370604
0.0508609776717098,0.741365288365597,0.0675500353329774,0.164891657883687,0.00825765079283432
0.255266984379112,0.613535344925479,0.0488669189928226,0.0547587039972386,0.00164175257409089
0.219093903410006,0.532820728569158,0.156197556688115,0.210554999014913,0.0175235021078805
0.221288497044158,0.571019464150862,0.207520008012852,0.144232688800477,0.0170912799328058
0.106699056067249,0.657590539614716,0.0663145663123192,0.13163291754255,0.00574022608089254
0.206230196881089,0.667636245882855,0.0604132929229731,0.0873922689861883,0.00352488887382042
0.23288806892463,0.598138265755893,0.0351412091368179,0.0980574734340645,0.00206109963664805
0.254000127580307,0.590470091910609,0.0284404436260023,0.11002744420656,0.00184771632671096
0.125878207487068,0.657864704386842,0.147986081550942,0.08507484840291,0.0082824465351717
0.278811302719707,0.545610399336882,0.191784391086227,0.0932430376859814,0.00975691026935251
0.303353585224171,0.533185417435643,0.159985495631792,0.178505113161594,0.0152268312516363
0.117861131200311,0.734139599834312,0.080787872822057,0.169470620827561,0.0100512307716671
0.206915144968291,0.572823084456325,0.172830028988767,0.278303831253645,0.0275523660283279
0.121278222189152,0.591957110244473,0.197940048951446,0.255413567528224,0.0299273234840632
0.156233661900906,0.693265101807042,0.116280080923552,0.181650390228357,0.014643368764106
0.171453487989232,0.570084262247491,0.158182057210257,0.181867469388726,0.0164002812257914
0.197403349763042,0.591371913130879,0.0433381609210715,0.150195071402424,0.00384934514966227
0.260844318654058,0.54913731509936,0.162375937168643,0.185492173543137,0.016539722425967
0.163093000063315,0.453295929098318,0.155638802615656,0.142097349912832,0.0100250299389881
0.151006418386143,0.598674762601698,0.122473836393297,0.134653561077785,0.00987306772233891
0.133198213059909,0.771190031926424,0.051483306111427,0.113061050102289,0.00448890950805704
0.239734234475244,0.685470217807125,0.165028703519671,0.127773403972441,0.0144540163972457
0.104818421417784,0.74535036932301,0.154981797946936,0.273221062914259,0.0315613333585012
0.100947842954778,0.507051968266451,0.108141709429151,0.154593225865571,0.00847688248982997
0.0462543796148304,0.663186333233449,0.123724599344053,0.0709140095341852,0.00581866916970655
0.182012911811206,0.468786267885041,0.184371161331974,0.237647923410881,0.0205400689180891
0.455892228445257,0.438107702856382,0.190268444178124,0.17597987604446,0.0146693430027539
0.118279273891743,0.798256831953479,0.0661815557977834,0.101653744497948,0.00537035502831994
0.0327346775354033,0.695940069937841,0.0488553292948327,0.157640187983143,0.00535982649746806
0.300473580311555,0.510651697481774,0.217528992435945,0.112963655164026,0.0125481778233106
0.0977233870984127,0.623065359208852,0.132193551061617,0.131043237174093,0.0107934053708854
0.123167515243045,0.758648268277178,0.119578904643724,0.235435329965117,0.0213582997056228
0.262000044731759,0.467484118298547,0.10230537252397,0.101327489304126,0.00484610237231189
0.1396766394265,0.666017255157431,0.0541041304188655,0.138690830693224,0.00499762484162239
0.357731642102793,0.609550776759757,0.0951601285997845,0.23217093527791,0.013467058919539
0.249647841311851,0.541524556703809,0.0636974259008324,0.138772205936157,0.00478676966032325
0.161432737061309,0.679734565708512,0.131613929205145,0.0897111939091017,0.00802579100525494
0.107675386411921,0.704537102271003,0.0373717304048636,0.058327197378899,0.00153574172942763
0.184000114122069,0.51871635452539,0.207582920598882,0.086071837559369,0.00926792762994777
0.17128892502645,0.541696031682712,0.12133515665441,0.246928702178969,0.0162298267215451
0.0600000226103607,0.624626069383588,0.016948912288988,0.066120146495585,0.000699996301389426
0.236961146342274,0.661518063629235,0.037135234736473,0.116519775704477,0.00286238153163212
0.0606127328924353,0.821141173578282,0.0747056729238594,0.20966768335395,0.012861834226495
0.193494712814168,0.595169845900102,0.0842697974336008,0.0874313646336495,0.00438510630987241
0.170765402745489,0.529697227511002,0.0507098060554359,0.12957729765216,0.0034805555360876
0.121058187997825,0.666521709970858,0.087172724831997,0.115574848086643,0.00671518918483419
0.236971058847122,0.731919447374126,0.183416278181269,0.160815735572623,0.0215888597440626
0.0835462525304022,0.879482999441393,0.0319891945969156,0.0672342192999168,0.00189156435325719
0.0381341001582467,0.650330628677924,0.17070541573107,0.182006780993085,0.0202054755719409
0.0825532345185326,0.649885543044283,0.137834436503951,0.25954967288557,0.0232495792053401
0.0969454558359501,0.648383128598041,0.138048959885766,0.216543065360292,0.0193824701953291
0.109272389073826,0.747202260614515,0.139637903030053,0.084335742348755,0.00879940217570388
0.0552523428803784,0.585620465400706,0.148308393165004,0.0919885229547226,0.00798942677171291
0.233154766651028,0.623919257547149,0.103740701271646,0.155127082558915,0.0100407278267986
0.0759613318080714,0.66702624624596,0.202843418520699,0.206918556243783,0.0279964705008742
0.147780219817048,0.79821893086434,0.161163293949933,0.0904120062724497,0.0116309252641094
0.240000231409884,0.521624113015892,0.189361730340685,0.177131571959887,0.0174962852043291
0.189187246188289,0.613590017356684,0.166295640565346,0.1667178689514,0.0170114487086631
0.258753762669583,0.553134956231069,0.10059493596827,0.222454420824002,0.0123779369068706
0.424000027814618,0.468609188034271,0.0423970752283726,0.178203436671083,0.00354048511201634
0.0882742832179145,0.533365383187173,0.155453723317609,0.283808457944207,0.0235315908082233
0.240396478906926,0.527242577224889,0.115410549178502,0.224707520954082,0.0136733078008494
0.162649098772163,0.736600233716448,0.165510186409416,0.102240887095746,0.0124646815953618
0.0471287711977651,0.798720349344137,0.0665061646574809,0.166912449598883,0.00886636045831608
0.215355449075645,0.596084459534907,0.125866060351619,0.154581131727278,0.0115977280493693
0.136977752746094,0.565430881928816,0.0779365649041572,0.150466318072958,0.00663071067812838
0.106587259599176,0.792351462269119,0.154739203569106,0.106430576154686,0.0130492224369361
0.168715479424958,0.466852570166896,0.193045166817136,0.29543961337309,0.0266260910786136
0.0459139297538762,0.737791265729705,0.13256413893904,0.283461290079357,0.0277238361930241
0.284341625754321,0.584964471984899,0.173981052684366,0.109949244340239,0.0111898352657863
0.155458179120705,0.724495871583505,0.117042425751519,0.0555627489928269,0.00471154077219336
0.24000827575567,0.686917483115112,0.13414118958785,0.156851565891319,0.0144529194465266
0.101504879768074,0.697017796086067,0.0688468403810657,0.115083875710242,0.00552258437261487
0.238565518043175,0.517640777769765,0.110983080378343,0.202198817228961,0.0116161942695191
0.164256261521641,0.648554091709465,0.138396843207825,0.107046383958614,0.0096082520906924
0.116212772406712,0.796211690047407,0.0271794066700015,0.0833608666187003,0.00180397594568428
0.0959253374765197,0.834328237156709,0.136072580872508,0.0669266401520617,0.00759812768256284
0.134753347662001,0.517136202358757,0.046662693299225,0.123362817733203,0.00297686420767632
0.202039279528035,0.460550999728681,0.088527413285973,0.289522290524829,0.011804225842058
0.176197874579935,0.449802007101588,0.111072000269161,0.158802275919756,0.00793382660011355
0.28260508660516,0.594684894582464,0.0321939172868634,0.0794287540012427,0.00152068226499862
0.24771612950889,0.531791876762313,0.158642083427559,0.110046664157242,0.00928403964235655
0.223337271709689,0.574309039095103,0.0648617833084348,0.0524499897168237,0.00195379927492986
0.325300235875302,0.501794826284171,0.155540613900247,0.133668220366246,0.0104327344681754
0.179811339834968,0.611679422119799,0.16369828079008,0.0952065735993005,0.00953311702476447
0.127859067214982,0.640462396825677,0.064539136556357,0.149577069352189,0.00618275172134952
0.331110207092441,0.488220385096568,0.108001764393873,0.0655201127493227,0.00345478794510941
0.129854993139527,0.615849480846555,0.192740746799934,0.106934639130322,0.012693065618705
0.0560000417241379,0.734415605506231,0.0797362191410391,0.168333689032411,0.00985754064587789
0.19576000889855,0.473011289784459,0.161586682421545,0.257159533153774,0.0196553010313689
0.139987103306361,0.686701080801293,0.146966460265136,0.129476803530756,0.0130670614754786
0.229205207281559,0.550994758349885,0.0427766974225515,0.0978859544337811,0.00230714610992129
0.123558388990386,0.716648981463865,0.136284713804118,0.210183189540688,0.0205282350919929
0.29502387065078,0.538808789795666,0.0805512678198638,0.0995729789124013,0.00432163965862172
0.110635676536219,0.843238783259159,0.0309316657912266,0.0899637865491876,0.0023465056728588
0.0977568160603289,0.75538752982843,0.0606380016776771,0.121942383561744,0.00558559408480718
0.0829235443312217,0.722221494237048,0.132887342885661,0.147504158946123,0.0141565782143426
0.139973235255324,0.459547386752844,0.162656043414606,0.111604089693055,0.00834220031851604
0.234663082473134,0.465245871923383,0.0369484436754636,0.0867753294820946,0.00149167753666086
0.28826436531809,0.526433479194512,0.155011215770028,0.128910641858782,0.0105195071777618
0.148406113782097,0.549352814692547,0.11456113559669,0.182519936292684,0.0114867976989899
0.218000008803313,0.598790907162221,0.185856473197953,0.0839676797024109,0.00934469306083694
0.147137385548445,0.655937100122447,0.162721203781146,0.165546033622507,0.0176695351287364
0.129067125435634,0.610258021149888,0.0869854372013974,0.137080684970833,0.00727673087178031
0.157058227895803,0.622531689713797,0.0858278683019638,0.247713482462857,0.0132354720391649
0.150099538153474,0.525563537354324,0.176759609857427,0.100688045891855,0.00935375894828698
0.310445564780899,0.523949535352384,0.110232715397546,0.122625145539542,0.00708238450495277
0.290003281883309,0.517214301761511,0.141468910801303,0.11990910938031,0.00877371882715935
0.082379022981535,0.820259212200181,0.0166808962496058,0.132342273283183,0.00181079417233308
0.0982977932382284,0.857387990467747,0.0331390951365904,0.0973066121037425,0.00276477882072316
0.227261212229447,0.663570945412333,0.18275809473466,0.185665377907333,0.0225161902648697
0.165243599270948,0.510277589146586,0.180120620426694,0.112479620570372,0.0103381724397573
0.142000851085391,0.648661367408896,0.177377925626519,0.16828776563606,0.0193628887062359
0.0607056362937501,0.722376791775783,0.156260693979451,0.0968948696932208,0.0109374055690752
0.0480000332121068,0.700757827384126,0.0680282373621388,0.129804033364933,0.00618792958777304
0.261747022622681,0.57061071186288,0.10299296092071,0.132201102122724,0.00776931159858893
0.22239132296842,0.646331610302333,0.119880164687251,0.168413260495367,0.0130490534909475
0.23560018331462,0.609067103192607,0.0994773349920149,0.125625301842066,0.00761143255289343
0.246942204419697,0.556862399262937,0.100736385582318,0.140238590643042,0.00786686680515254
0.0799674837022288,0.605538173694596,0.170231772390378,0.172771057943418,0.0178095579568872
0.216001927048269,0.673696695194794,0.191172897638398,0.170438160872077,0.0219511652452063
0.172522130694013,0.692837549274382,0.0907372544276316,0.149070403944819,0.0093714863976989
0.0599296464006254,0.643746061052261,0.107252708470908,0.293536411718474,0.0202667837713986
0.246134486118778,0.649994239790391,0.0656558419918709,0.101650174542879,0.00433801462562866
0.220324685447724,0.559813907533424,0.131854527554918,0.195809181222357,0.0144534585691846
0.348000118511887,0.585385021430651,0.052601584799554,0.071815621849781,0.0022113595436914
0.295688657812671,0.486939450199557,0.0984668498227859,0.119576885969182,0.00573340003084855
0.100641040232239,0.811233699335731,0.0557176653364874,0.157509407911762,0.00711943276172091
0.0775771191284329,0.80944574416192,0.136435488393739,0.21017986555106,0.023211660175346
