z/LOA @ T/Dd = 0.12,z/LOA @ T/Dd = 0.25,z/LOA @ T/Dd = 0.33,z/LOA @ T/Dd = 0.38,z/LOA @ T/Dd = 0.50,z/LOA @ T/Dd = 0.62,z/LOA @ T/Dd = 0.67,z/LOA @ T/Dd = 0.75,z/LOA @ T/Dd = 0.88,z/LOA @ T/Dd = 1.0
0.0104531670495107,0.021776348019814,0.0287444593861544,0.0330995289901172,0.043551696039628,0.0540038630891387,0.0583589326931015,0.0653270440594419,0.0766502250297452,0.0871023920792559
0.013356510075121,0.0278249793231688,0.0367286527065828,0.0422934485712166,0.0556489586463376,0.0690044687214586,0.0745692645860924,0.0834729379695064,0.0979414072175542,0.111296917292675
0.027942536227675,0.0582125338076562,0.0768402246261063,0.0884825313876375,0.116424067615313,0.144365603842987,0.156007910604519,0.174635601422969,0.20490559900295,0.232847135230625
0.0097557697096293,0.020323436895061,0.0268266167014806,0.0308911040804928,0.0406458737901221,0.0504006434997514,0.0544651308787636,0.0609683106851831,0.0715359778706148,0.0812907475802442
0.0276554618943267,0.0576144622798472,0.0760507702093983,0.0875734626653678,0.115227924559694,0.142882386454021,0.154405078909991,0.172841386839542,0.202800387225062,0.230454849119389
0.0231903077155915,0.0483120577408157,0.0637715962178767,0.0734338077660399,0.0966231154816314,0.119812423197223,0.129474634745386,0.144934173222447,0.170055923247671,0.193245230963263
0.0250052913564765,0.052093273659326,0.0687628012303103,0.0791812559621755,0.104185547318652,0.129189838675128,0.139608293406994,0.156277820977978,0.183365803280827,0.208370094637304
0.00914873118582443,0.0190587733038009,0.0251572607610172,0.0289688154217774,0.0381165466076018,0.0472642777934262,0.0510758324541864,0.0571743199114027,0.0670843620293791,0.0762320932152036
0.00812298772898178,0.016921807768712,0.0223364662546999,0.0257206278084423,0.0338426155374241,0.0419646032664059,0.0453487648201483,0.0507634233061361,0.0595622433458664,0.0676842310748482
0.0203409632419744,0.04237592342078,0.0559358989154296,0.0644108835995856,0.08475084684156,0.105090810083534,0.11356579476769,0.12712577026234,0.149160730441146,0.16950069368312
0.00758052787586982,0.0157916830747288,0.020844701658642,0.0240028382735878,0.0315823661494576,0.0391618940253274,0.0423200306402732,0.0473730492241864,0.0555842044230453,0.0631637322989152
0.0266151904041833,0.0554472300087152,0.0731900236115041,0.0842792696132471,0.11089346001743,0.137507650421614,0.148596896423357,0.166339690026146,0.195171729630678,0.221785920034861
0.0294985986156154,0.0614543304491988,0.0811193961929424,0.0934100622827822,0.122907660898398,0.152405259514013,0.164695925603853,0.184360991347596,0.21631672318118,0.245814321796795
0.0291379055176446,0.0607028864950928,0.0801274901735225,0.0922678674725411,0.121404772990186,0.15054167850783,0.162682055806849,0.182106659485279,0.213671640462727,0.242808545980371
0.0285563116945427,0.0594912326969641,0.0785281071599926,0.0904261536993854,0.118981465393928,0.147536777088471,0.159434823627864,0.178471698090892,0.209406619093313,0.237961930787856
0.0147913707084356,0.0308142723092409,0.0406745194481979,0.0468371739100461,0.0616275446184817,0.0764179153269173,0.0825805697887655,0.0924408169277226,0.108463718528528,0.123254089236963
0.0153482333202331,0.0319744027504856,0.042205891630641,0.0486005721807382,0.0639478055009713,0.0792950388212044,0.0856897193713015,0.0959212082514569,0.112547377681709,0.127894611001943
0.0171790967813217,0.0357887016277536,0.0472407661486347,0.0543983064741855,0.0715764032555072,0.0887545000368289,0.0959120403623796,0.107364104883261,0.125973709729693,0.143151806511014
0.0149559372913637,0.0311571193570077,0.0411270775512502,0.0473583014226518,0.0623132387140155,0.0772681760053792,0.0834993998767808,0.0934693580710232,0.109670540136667,0.124625477428031
0.0214502440164323,0.0446869250342339,0.0589864210451888,0.0679236060520355,0.0893728500684678,0.1108220940849,0.119759279091747,0.134058775102702,0.157295456120503,0.178744700136936
0.00677073902134307,0.0141046229611314,0.0186177823086934,0.0214385069009197,0.0282082459222628,0.0349779849436058,0.0377987095358321,0.0423118688833942,0.0496457528231825,0.0564154918445255
0.0251917215789954,0.0524816699562404,0.0692754843422373,0.0797716183334854,0.104962339912481,0.130153061491476,0.140649195482724,0.157443009868721,0.184732958245966,0.209923679824961
0.0249582004593283,0.0519951676236007,0.0686333012631529,0.079032134787873,0.103989335247201,0.12894653570653,0.13934536923125,0.155983502870802,0.183020470035074,0.207977670494403
0.0212438347903588,0.0442569058132476,0.0584187956734868,0.0672699768361364,0.0885128116264952,0.109755646416854,0.118606827579504,0.132768717439743,0.155781788462632,0.17702462325299
0.0291090780704322,0.0606428293134004,0.0800482146936886,0.0921765805563687,0.121284658626801,0.150392736697233,0.162521102559913,0.181926487940201,0.21346023918317,0.242568317253602
0.0123850952417787,0.0258011984203722,0.0340572619148913,0.0392173015989658,0.0516013968407444,0.0639854920825231,0.0691455317665975,0.0774015952611166,0.0908176984397102,0.103201793681489
0.0206889993391732,0.0431009986232774,0.0568929981827262,0.0655129979073817,0.0862009972465548,0.106888996585728,0.115508996310384,0.129300995869832,0.151712995153937,0.17240099449311
0.0191229369514221,0.0398383686487961,0.0525863266164108,0.0605538003461701,0.0796757372975922,0.0987976742490143,0.106765147978774,0.119513105946388,0.140228537643762,0.159350474595184
0.0105290680288601,0.0219344750601253,0.0289531870793654,0.0333398820913905,0.0438679501202506,0.0543960181491108,0.0587827131611358,0.0658014251803759,0.0772068322116411,0.0877349002405012
0.0154446609439216,0.0321752936331699,0.0424710675957843,0.0489059263224183,0.0643495872663399,0.0797932482102615,0.0862281069368954,0.0965238808995098,0.113254513588758,0.12869817453268
0.0205107553709251,0.0427296570227607,0.0564028272700441,0.0649485586745962,0.0854583140455214,0.105968069416447,0.114513800820999,0.128186971068282,0.150405872720118,0.170915628091043
0.0187955621313223,0.0391563377735881,0.0516860458611363,0.059517113415854,0.0783116755471763,0.0971062376784986,0.104937305233216,0.117467013320764,0.13782778896303,0.156622351094353
0.0220155179315754,0.0458645790241154,0.0605409243118324,0.0697136401166554,0.0917281580482308,0.113742675979806,0.122915391784629,0.137591737072346,0.161440798164886,0.183455316096462
0.0150853262738965,0.0314266797372844,0.0414828972532154,0.0477680332006723,0.0628523594745688,0.0779366857484654,0.0842218216959223,0.0942780392118533,0.110619392675241,0.125703718949138
0.0179741276060145,0.0374450158458636,0.04942710091654,0.0569159040857127,0.0748890316917273,0.0928621592977418,0.100350962466915,0.112333047537591,0.13180393577744,0.149777063383455
0.0105472120522344,0.0219722751088217,0.0290030831436446,0.033397338165409,0.0439435502176434,0.0544897622698778,0.0588840172916421,0.0659148253264651,0.0773398883830524,0.0878861004352868
0.01751278650003,0.0364838885417291,0.0481584128750824,0.0554549905834282,0.0729667770834581,0.0904785635834881,0.0977751412918339,0.109449665625187,0.128420767666886,0.145932554166916
0.0116129089112533,0.0241924768984443,0.0319337495059465,0.0367720448856354,0.0483839537968887,0.0599958627081419,0.0648341580878308,0.072575430695333,0.085154998682524,0.0967669075937773
0.0139170754573756,0.0289928238695325,0.0382702075077829,0.0440685722816894,0.057984647739065,0.0719007231964406,0.0776990879703471,0.0869764716085975,0.102052220020754,0.11596829547813
0.0112229837457911,0.0233801328037314,0.0308614553009254,0.0355372818616717,0.0467592656074628,0.0579812493532538,0.0626570759140001,0.0701383984111941,0.0822955474691345,0.0935175312149255
0.0266355666090347,0.0554896804354889,0.0732460581748453,0.0843437942619431,0.110978360870978,0.137612927480012,0.14871066356711,0.166467041306467,0.195321155132921,0.221955721741955
0.0265766108792804,0.0553668559985008,0.0730839299180211,0.0841571011177212,0.110732711997002,0.137308322876282,0.148381494075982,0.166098567995502,0.194888813114723,0.221464423994003
0.0270413725247465,0.0563351094265553,0.074362024443053,0.085628846328364,0.112669218853111,0.139709591377857,0.150976413263168,0.169003328279666,0.198297065181475,0.225337437706221
0.0280433405656933,0.0584225428451943,0.0771174365556565,0.0888017451246954,0.116844085690389,0.144886426256082,0.156570734825121,0.175265628535583,0.205644830815084,0.233687171380777
0.0235567680257357,0.0490755167202828,0.0647793620707733,0.0745942654148299,0.0981500334405656,0.121705801466301,0.131520704810358,0.147224550160848,0.172743298855395,0.196299066881131
0.021724666842984,0.0452586392562167,0.0597410838182061,0.0687926116694494,0.0905162785124334,0.112239945355417,0.121291473206661,0.13577391776865,0.159307890181883,0.181031557024867
0.00900411033450183,0.0187574798635455,0.02475955341988,0.0285108493925891,0.0375139597270909,0.0465170700615928,0.0502683660343019,0.0562704395906364,0.0660238091196801,0.0750269194541819
0.0210655900102035,0.0438855625212573,0.0579286225280596,0.0667055350323111,0.0877701250425146,0.108834715052718,0.11761162755697,0.131654687563772,0.154474660074826,0.175539250085029
0.0234973154766826,0.0489516572430888,0.0646158675608773,0.074405999009495,0.0979023144861776,0.12139862996286,0.131188761411478,0.146852971729266,0.172307313495673,0.195803628972355
0.0209740749777244,0.0436949062035926,0.0576769561887422,0.0664157374294607,0.0873888124071852,0.10836188738491,0.117100668625628,0.131082718610778,0.153803549836646,0.17477662481437
0.0211340439213554,0.0440281748361571,0.0581168707837274,0.0669223057509588,0.0880553496723142,0.10918839359367,0.117993828560901,0.132082524508471,0.154976655423273,0.176109699344628
0.0227675260686142,0.0474312626429462,0.062608946688689,0.0720949992172782,0.0948615252858924,0.117628051354507,0.127114103883096,0.142291787928839,0.166955524503171,0.189722050571785
0.0299894675383351,0.0624769740381982,0.0824692857304216,0.0949644805380613,0.124952948076396,0.154941415614732,0.167436610422371,0.187428922114595,0.219916428614458,0.249904896152793
0.0206962837880607,0.0431161745584597,0.0569130304171668,0.0655360653288587,0.0862313491169194,0.10692663290498,0.115549667816672,0.129346523675379,0.151766414445778,0.172461698233839
0.0250900007224581,0.052269751505121,0.0689957519867597,0.0794495022877839,0.104538503010242,0.1296275037327,0.140081254033724,0.156807254515363,0.183987005298026,0.209076006020484
0.0212135702351435,0.044193854656549,0.0583355681466447,0.0671741390779545,0.088386709313098,0.109599279548242,0.118437850479551,0.132579563969647,0.155559848391053,0.176772418626196
0.0182010056092059,0.0379176783525123,0.0500510154253163,0.0576343510958187,0.0758343567050247,0.0940343623142306,0.101617697984733,0.113751035057537,0.133467707800843,0.151667713410049
0.0261149386341485,0.0544050388211427,0.0718143312439083,0.0826951390081368,0.108809077642285,0.134923016276434,0.145803824040662,0.163213116463428,0.191503216650422,0.217617155284571
0.0295207199336618,0.061500416528462,0.0811802298175699,0.0934801131232623,0.122999833056924,0.152519552990586,0.164819436296278,0.184499249585386,0.216478946180186,0.245998666113848
0.0216176357666174,0.0450356578471196,0.0594467483581979,0.0684536799276218,0.0900703156942392,0.111686951460857,0.120693883030281,0.135104973541359,0.158522995621861,0.180139631388478
0.02150217098969,0.0447951062285209,0.0591292202216476,0.0680880414673517,0.0895892124570417,0.111090383446732,0.120049204692436,0.134383318685563,0.157676253924393,0.179177424914084
0.0196125551654818,0.0408584065947538,0.053932776705075,0.0621042580240257,0.0817158131895075,0.101327368354989,0.10949884967394,0.122573219784261,0.143819071213533,0.163430626379015
0.00839862824363805,0.0174960588409126,0.0230944776700046,0.0265934894381872,0.0349911176818252,0.0433887459254633,0.0468877576936458,0.0524861765227378,0.0615836071200124,0.0699812353636504
0.0278095488851846,0.0579354768441346,0.0764745094342577,0.0880614048030846,0.115869953688269,0.143678502573454,0.155265397942281,0.173804430532404,0.203930358491354,0.231738907376538
0.0210729742205503,0.0439009462928131,0.0579489291065133,0.0667289183650759,0.0878008925856262,0.108872866806177,0.117652856064739,0.131700838878439,0.154528810950702,0.175600785171252
0.0252998537045234,0.052706945217757,0.0695728476874392,0.0801140367309906,0.105412890435514,0.130711744140037,0.141252933183589,0.158118835653271,0.185525927166505,0.210824780871028
0.0197532105681185,0.0411514386835803,0.054319579062326,0.062549666799042,0.0823018773671606,0.102054087935279,0.110284175671995,0.123452316050741,0.144850544166203,0.164602754734321
0.0240245352629284,0.0500500317977674,0.066065721973053,0.0760755283326065,0.100099063595535,0.124122598858463,0.134132405218017,0.150148095393302,0.176173591928141,0.20019712719107
0.0157227142835238,0.0327545714240079,0.0432357142796904,0.0497864285644919,0.0655081428480157,0.0812298571315395,0.087780571416341,0.0982617142720236,0.115293571412508,0.131015285696031
0.022603366625772,0.0470892638036917,0.062157508220873,0.0715751609816113,0.0941775276073834,0.116779894233155,0.126197546993894,0.141265791411075,0.165751688588995,0.188354055214767
0.0234935054067548,0.0489437195974058,0.0646053898685756,0.0743939337880568,0.0978864391948116,0.121378944601566,0.131167488521047,0.146829158792217,0.172279372982868,0.195771878389623
0.00909719496505737,0.0189514061772029,0.0250155361539078,0.0288056173893483,0.0379018123544057,0.0469980073194631,0.0507880885549036,0.0568522185316086,0.066706429743754,0.0758026247088114
0.0292313095167244,0.0608974781598424,0.080384351170992,0.0925636468029605,0.121793956319685,0.151024265836409,0.163203561468378,0.182690434479527,0.214356603122645,0.24358691263937
0.0286692656428329,0.0597265534225686,0.0788387305177906,0.0907838412023043,0.119452106845137,0.14812037248797,0.160065483172484,0.179177660267706,0.210234948047442,0.238903213690275
0.0156502737286676,0.0326036536013909,0.043036502753836,0.0495570334741142,0.0652063072027819,0.0808555809314495,0.0873761116517277,0.0978089608041728,0.114762340676896,0.130411614405564
0.0127232394338434,0.0265056654871738,0.0349871584430695,0.0402880915405042,0.0530103309743477,0.0657325704081911,0.0710335035056259,0.0795149964615215,0.0932974225148519,0.106019661948695
0.0266421170780403,0.0555033272459173,0.0732640719646108,0.0843645374137943,0.111005654491835,0.137646771569875,0.148747237019058,0.166507981737752,0.195369191905629,0.222010308983669
0.00723324982222185,0.0150681871296289,0.0198896870111101,0.0229031244370359,0.0301353742592577,0.0373676240814796,0.0403810615074053,0.0452025613888866,0.0530374986962936,0.0602697485185154
0.0277374801527127,0.0577853336514847,0.0762763204199599,0.0878331871502568,0.11556966730297,0.143306147455682,0.154863014185979,0.173354000954454,0.203401854453226,0.231138334605939
0.0205847406511783,0.0428837930232881,0.0566062867907403,0.065182845395398,0.0857665860465763,0.106350326697755,0.114926885302412,0.128649379069864,0.150948431441974,0.171532172093153
0.0148792137099957,0.030997278562491,0.0409160877024882,0.0471153434149864,0.0619935571249821,0.0768717708349777,0.083071026547476,0.0929898356874731,0.109107900539968,0.123986114249964
0.0163170890061381,0.0339928520961211,0.0448702447668799,0.0516686151861041,0.0679847041922422,0.0843007931983804,0.0910991636176046,0.101976556288363,0.119652319378346,0.135968408384484
0.0284606539398406,0.0592919457080012,0.0782650483345616,0.0901232374761619,0.118582891416002,0.147042545355843,0.158900734497443,0.177873837124004,0.208705128892164,0.237164782832005
0.0111294596979721,0.0231852910374419,0.0306042641694233,0.0352411223769117,0.0463695820748838,0.0574980417728559,0.0621348999803443,0.0695538731123257,0.0816097044517955,0.0927381641497676
0.015350889477677,0.031979936411827,0.0422131960636116,0.048608983345977,0.063958872823654,0.079308762301331,0.0857045495836963,0.095937809235481,0.112566856169631,0.127916745647308
0.0280900031351086,0.0585197565314762,0.0772457586215486,0.0889495099278438,0.117038513062952,0.145127516198061,0.156831267504356,0.175557269594429,0.205987022990796,0.234076026125905
0.0197178774514455,0.0410778280238447,0.054222412991475,0.0624377785962439,0.0821546560476894,0.101871533499135,0.110086899103904,0.123231484071534,0.144591434643933,0.164308312095379
0.0230288291904625,0.047975644146797,0.063327530273772,0.0729224591031314,0.0959502882935939,0.118978117484056,0.128573046313416,0.143924932440391,0.168871747396725,0.191899576587188
0.0292981394636478,0.061036707215933,0.0805681335250315,0.0927752749682181,0.122072414431866,0.151369553895514,0.1635766953387,0.183108121647799,0.214846689400084,0.244143828863732
0.0148800937235747,0.030999111924114,0.0409185077398305,0.0471181301246533,0.0619972238482281,0.0768763175718028,0.0830759399566256,0.0929953357723421,0.109114353972881,0.123993447696456
0.0209019314648048,0.0435446072183432,0.0574785615282131,0.0661872829718817,0.0870882144366865,0.107989145901491,0.11669786734516,0.13063182165503,0.153274497408568,0.174175428873373
0.0103459678584557,0.0215530163717827,0.0284496616107531,0.0327600648851097,0.0431050327435654,0.0534500006020211,0.0577604038763776,0.0646570491153481,0.0758640976286751,0.0862090654871308
0.00772044192843778,0.0160831706842454,0.0212294653032039,0.024445899440053,0.0321653413684907,0.0398847832969285,0.0431012174337776,0.0482475120527361,0.0566102408085437,0.0643296827369815
0.0164978519428656,0.0343694415476366,0.0453673428428803,0.0522410311524076,0.0687378830952732,0.0852347350381387,0.092108423347666,0.10310632464291,0.120977914247681,0.137474766190546
0.0155309130932827,0.0323549856110056,0.0427082610065274,0.0491790581287286,0.0647089712220113,0.080238884315294,0.0867096814374951,0.0970629568330169,0.11388702935074,0.129416942444023
0.0211953069906089,0.0441558062304351,0.0582853442241744,0.0671163054702614,0.0883106124608703,0.109504919451479,0.118335880697566,0.132465418691305,0.155425917931132,0.176620224921741
0.0174210591193566,0.0362927898319928,0.0479061625782306,0.0551645205446291,0.0725845796639857,0.0900046387833423,0.0972629967497408,0.108876369495979,0.127748100208615,0.145168159327971
0.0231406502831398,0.0482086047565413,0.0636350382786345,0.0732765592299427,0.0964162095130825,0.119555859796222,0.129197380747531,0.144623814269624,0.169691768743025,0.192831419026165
0.0175086566993784,0.0364752847903716,0.0481470559232905,0.0554419128813648,0.0729495695807432,0.0904572262801216,0.0977520832381959,0.109423854371115,0.128390482462108,0.145898139161486
0.0261434413917058,0.0544644195660537,0.0718927138271909,0.0827853977404016,0.108927839132107,0.135070280523813,0.145962964437024,0.163391258698161,0.191712236872509,0.217854678264215
0.0100788093851502,0.0209964362190629,0.027714975809163,0.0319140630529756,0.0419918724381258,0.052069681823276,0.0562687690670885,0.0629873086571887,0.0739049354911014,0.0839827448762515
0.0264654539838798,0.0551352791330829,0.0727782484556694,0.083805104282286,0.110269558266166,0.136734012250046,0.147760868076662,0.165403837399249,0.194073662548452,0.220538116532332
0.0211206193936917,0.0440002070701912,0.0580799533326523,0.0668797947466905,0.0879994141403823,0.109119033534074,0.117918874948112,0.131998621210573,0.154878208887073,0.175997828280765
0.0137172671019632,0.0285765564624233,0.0377207345303988,0.0434358458228835,0.0571521129248467,0.0708683800268099,0.0765834913192946,0.08572766938727,0.10058695874773,0.114303225849693
0.0123379095559057,0.0257028949081369,0.0339275012787407,0.0390678802603681,0.0514047898162738,0.0637416993721796,0.068882078353807,0.0771066847244108,0.090471670076642,0.102808579632548
0.00891469189492456,0.0185711914477595,0.0245136527110425,0.0282276910005944,0.037141382895519,0.0460550747904436,0.0497691130799955,0.0557115743432785,0.0653680738961135,0.074281765791038
0.0173338397190336,0.0361110827479868,0.0476663092273425,0.0548883257769399,0.0722211654959735,0.0895540052150071,0.0967760217646045,0.10833124824396,0.127108491272913,0.144441330991947
0.00760215845712533,0.0158367467856778,0.0209041857570947,0.0240713351142302,0.0316724935713556,0.0392736520284809,0.0424408013856164,0.0475082403570333,0.0557428286855858,0.0633439871427111
0.0257227668836356,0.0535880143409074,0.0707358589299978,0.0814532617981793,0.107175028681815,0.13289679556545,0.143614198433632,0.160762043022722,0.188627290479994,0.21434905736363
0.0100272929960303,0.0208891104083965,0.0275733057390833,0.0317509278207626,0.041777220816793,0.0518035138128233,0.0559811358945026,0.0626653312251894,0.0735271486375556,0.0835534416335859
0.0215901450580502,0.0449783855376045,0.059371148909638,0.0683666260171589,0.0899557710752091,0.111544916133259,0.12054039324078,0.134933156612814,0.158321397092368,0.179910542150418
0.0173858790959695,0.0362194981166031,0.047809417513916,0.0550531171372366,0.0724379962332061,0.0898228753291756,0.0970665749524962,0.108656494349809,0.127490113370443,0.144874992466412
0.0232684113037603,0.0484747735495006,0.0639863810853408,0.073681135795241,0.0969485470990013,0.120215958402762,0.129910713112662,0.145422320648502,0.170628682894242,0.193896094198003
0.0217895917727544,0.0453938995265716,0.0599196273750745,0.0689982072803888,0.0907867990531432,0.112575390825898,0.121653970731212,0.136179698579715,0.159784006333532,0.181572598106286
0.0151392557032461,0.0315390327150961,0.0416312031839269,0.0479388097269461,0.0630770654301922,0.0782153211334384,0.0845229276764576,0.0946150981452884,0.111014875157138,0.126153130860384
0.0116248616776556,0.0242173784951157,0.0319666196135528,0.0368098953125759,0.0484337569902315,0.060057618667887,0.0649008943669102,0.0726501354853472,0.0852426523028074,0.0968665139804629
0.0240858800750297,0.0501778334896452,0.0662344202063316,0.0762697869042607,0.10035466697929,0.12443954705432,0.134474913752249,0.150531500468936,0.176623453883551,0.200708333958581
0.0192258511307289,0.0400527731890185,0.0528693406095044,0.060879695247308,0.0801045463780369,0.0993293975087658,0.107339752146569,0.120156319567055,0.140983241625345,0.160208092756074
0.0117644803962368,0.0245082508254934,0.0323505710896512,0.0372520212547499,0.0490155016509867,0.0607789820472235,0.0656804322123222,0.0735227524764801,0.0862665229057366,0.0980300033019734
0.0292015542187095,0.0608354879556449,0.0803025241014512,0.0924694216925802,0.12166997591129,0.150870530129999,0.163037427721128,0.182504463866935,0.21413839760387,0.243338951822579
0.0168845295410218,0.0351750198771287,0.0464307062378099,0.0534655102132356,0.0703490397542574,0.0872325692952791,0.0942673732707049,0.105523059631386,0.123813549967493,0.140697079508515
0.0120382812303708,0.0250786692299391,0.0331035233835197,0.0381190572295075,0.0501563384598783,0.0621936196902491,0.0672091535362369,0.0752340076898174,0.0882743956893858,0.100311676919757
0.0274173245256909,0.057118342761856,0.0753958924456499,0.0868193609980211,0.114235685523712,0.141652010049403,0.153075478601774,0.171353028285568,0.201054046521733,0.228470371047424
0.00868015172012448,0.0180825660835927,0.0238686672303423,0.0274849804470608,0.0361641321671853,0.0448432838873098,0.0484595971040283,0.054245698250778,0.0636481126142462,0.0723272643343706
0.0185968652179703,0.0387423858707714,0.0511396293494183,0.0588879065235726,0.0774837717415429,0.0960796369595132,0.103827914133667,0.116225157612314,0.136370678265116,0.154966543483086
0.0159647288850864,0.0332587685105967,0.0439012544339876,0.050552808136107,0.0665165370211934,0.0824802659062798,0.0891318196083991,0.09977430553179,0.1170683451573,0.133032074042387
0.0236572386885158,0.0492848306010745,0.0650556563934184,0.0749124225136333,0.0985686612021491,0.122224899890665,0.13208166601088,0.147852491803224,0.173480083715782,0.197136322404298
0.0190446332005144,0.0396752358344049,0.0523709913014145,0.0603058384682955,0.0793494716688099,0.0983931048693243,0.106327952036205,0.119023707503215,0.139654310137105,0.15869794333762
0.0297350721198963,0.0619469835831174,0.0817696983297149,0.0941588950463384,0.123892967166235,0.153627039286131,0.166016236002755,0.185838950749352,0.218050862212573,0.247784934332469
0.00658271219406876,0.0137129004043099,0.0181007085336891,0.0208430886145511,0.0274248008086198,0.0340065130026886,0.0367488930835506,0.0411367012129298,0.0482668894231709,0.0548486016172397
0.0203969060273665,0.042492470890347,0.056089741575258,0.0645880357533274,0.0849839417806939,0.10537984780806,0.11387814198613,0.127475412671041,0.149570977534021,0.169966883561388
0.0165812491041406,0.0345431856336262,0.0455966850363866,0.0525051221631118,0.0690853712672524,0.085665620371393,0.0925740574981182,0.103627556900879,0.121589493430364,0.138169742534505
0.0173789469537948,0.0362050561537392,0.0477903541229357,0.0550311653536835,0.0724091123074783,0.0897870592612731,0.0970278704920209,0.108613168461218,0.127439277661162,0.144817224614957
0.0154240587368215,0.0321323723683781,0.042414411526259,0.0488406859999347,0.0642637447367561,0.0796868034735776,0.0861130779472532,0.0963951171051342,0.113103430736691,0.128526489473512
0.0219337544750282,0.045694238489642,0.0603160748063274,0.0694547225042558,0.091387476979284,0.113320231454312,0.122458879152241,0.137080715468926,0.16084119948354,0.182773953958568
0.0250840970213197,0.0522574521277493,0.0689795168086291,0.079430807234179,0.104513904255499,0.129597001276818,0.140048291702368,0.156770356383248,0.183943711489678,0.209026808510997
0.0113427135997265,0.0236295699994301,0.0311907123992478,0.0359164263991338,0.0472581399988603,0.0585998535985868,0.0633255675984728,0.0708867099982904,0.0831735663979941,0.0945152799977206
0.0236691922239824,0.0493097337999634,0.0650885286159517,0.0749502753759444,0.0986184675999268,0.122286659823909,0.132148406583902,0.14792720139989,0.173567742975871,0.197235935199854
0.0195518564300162,0.040731950895867,0.0537658551825445,0.0619120453617179,0.081462901791734,0.10101375822175,0.109159948400924,0.122193852687601,0.143373947153452,0.162924803583468
0.0221718633168543,0.0461902985767797,0.0609708741213492,0.0702087338367051,0.0923795971535594,0.114550460470414,0.12378832018577,0.138568895730339,0.162587330990265,0.184758194307119
0.0184687184692144,0.0384754134775301,0.0507872257903397,0.0584821084858457,0.0769498269550601,0.0954175454242746,0.103112428119781,0.11542424043259,0.135430935440906,0.15389865391012
0.0128724146164811,0.0268164471176689,0.035397390195323,0.0407604796188568,0.0536318942353379,0.066503308851819,0.0718663982753528,0.0804473413530068,0.0943913738541947,0.107262788470676
0.0140186451987407,0.0292044274973764,0.0385495242965368,0.0443902097960121,0.0584078549947528,0.0724255001934935,0.0782661856929687,0.0876112824921291,0.102797064790765,0.116814709989506
0.0248226589869578,0.0517127895561621,0.0682605622141339,0.0786029201253663,0.103424579112324,0.128246238099282,0.138588596010514,0.155136368668486,0.18202649923769,0.206848158224648
0.0187577394890053,0.0390775406020945,0.0515820335947647,0.0593973417151836,0.0781540812041889,0.0969108206931943,0.104726128813613,0.117230621806283,0.137550422919373,0.156307162408378
0.0134287836080946,0.0279755491835305,0.0369274049222602,0.0425223147589663,0.0559500983670609,0.0693778819751556,0.0749727918118617,0.0839246475505914,0.0984714131260273,0.111899196734122
0.0119988262031243,0.0249964712565089,0.0329950220585917,0.0379941163098935,0.0499919425130177,0.061989768716142,0.0669888629674437,0.0749874137695266,0.0879850588229112,0.0999828850260354
